Number of groups: 511
Flow 6143: {67 115 0} 
Flow 6160: {20 178 0} 
Flow 6162: {23 181 0} 
Flow 6245: {121 279 0} 
Flow 6263: {140 298 0} 
Flow 6311: {88 43 0} 
Flow 6366: {113 271 0} 
Flow 6379: {69 78 0} 
Flow 6387: {138 296 0} 
Flow 6410: {10 9 0} 
Flow 6439: {70 78 0} 
Flow 6441: {68 19 0} 
Flow 6459: {78 236 0} 
Flow 6466: {87 245 0} 
Flow 6498: {126 284 0} 
Flow 6505: {135 293 0} 
Flow 6546: {30 188 0} 
Flow 6601: {97 255 0} 
Flow 6647: {71 70 0} 
Flow 6653: {155 154 0} 
Flow 6663: {21 22 0} 
Flow 6677: {32 190 0} 
Flow 6733: {114 113 0} 
Flow 6755: {72 71 0} 
Flow 6777: {73 77 0} 
Flow 6806: {77 69 0} 
Flow 6841: {10 168 0} 
Flow 6869: {74 73 0} 
Flow 6893: {70 71 0} 
Flow 6939: {132 131 0} 
Flow 6960: {147 148 0} 
Flow 7005: {136 137 0} 
Flow 7006: {49 207 0} 
Flow 7026: {75 74 0} 
Flow 7051: {75 73 0} 
Flow 7109: {15 173 0} 
Flow 7166: {93 251 0} 
Flow 7246: {35 32 0} 
Flow 7253: {46 204 0} 
Flow 7317: {18 176 0} 
Flow 7323: {85 35 0} 
Flow 7403: {118 276 0} 
Flow 7525: {79 128 0} 
Flow 7575: {81 87 0} 
Flow 7629: {81 82 0} 
Flow 7643: {82 104 0} 
Flow 7707: {83 110 0} 
Flow 7731: {105 108 0} 
Flow 7737: {108 20 0} 
Flow 7739: {62 156 0} 
Flow 7741: {63 221 0} 
Flow 7777: {107 265 0} 
Flow 7783: {111 114 0} 
Flow 7797: {127 285 0} 
Flow 7819: {150 308 0} 
Flow 7878: {38 37 0} 
Flow 7908: {94 252 0} 
Flow 7920: {101 102 0} 
Flow 7966: {151 62 0} 
Flow 7968: {158 316 0} 
Flow 8017: {65 223 0} 
Flow 8024: {77 73 0} 
Flow 8057: {118 115 0} 
Flow 8057: {115 273 0} 
Flow 8077: {139 297 0} 
Flow 8105: {19 16 0} 
Flow 8118: {86 8 0} 
Flow 8126: {86 2 0} 
Flow 8261: {49 48 0} 
Flow 8325: {122 280 0} 
Flow 8351: {52 150 0} 
Flow 8359: {3 161 0} 
Flow 8421: {35 85 0} 
Flow 8422: {8 86 0} 
Flow 8433: {8 120 0} 
Flow 8433: {88 144 0} 
Flow 8460: {134 292 0} 
Flow 8476: {157 156 0} 
Flow 8480: {134 133 0} 
Flow 8499: {24 182 0} 
Flow 8522: {52 210 0} 
Flow 8530: {78 152 0} 
Flow 8533: {93 77 0} 
Flow 8560: {120 25 0} 
Flow 8576: {89 95 0} 
Flow 8576: {117 275 0} 
Flow 8701: {90 89 0} 
Flow 8721: {91 99 0} 
Flow 8841: {96 254 0} 
Flow 8914: {34 192 0} 
Flow 8917: {34 40 0} 
Flow 8947: {92 91 0} 
Flow 8952: {94 93 0} 
Flow 8959: {116 113 0} 
Flow 9021: {96 95 0} 
Flow 9067: {134 104 0} 
Flow 9068: {95 94 0} 
Flow 9076: {96 111 0} 
Flow 9114: {154 312 0} 
Flow 9130: {97 121 0} 
Flow 9149: {44 202 0} 
Flow 9238: {11 19 0} 
Flow 9250: {92 118 0} 
Flow 9302: {72 230 0} 
Flow 9311: {110 83 0} 
Flow 9328: {119 101 0} 
Flow 9336: {112 270 0} 
Flow 9355: {132 290 0} 
Flow 9387: {99 98 0} 
Flow 9418: {98 27 0} 
Flow 9436: {99 91 0} 
Flow 9508: {91 92 0} 
Flow 9526: {105 83 0} 
Flow 9548: {102 109 0} 
Flow 9603: {34 35 0} 
Flow 9616: {95 253 0} 
Flow 9649: {87 134 0} 
Flow 9745: {123 130 0} 
Flow 9749: {107 108 0} 
Flow 9778: {101 119 0} 
Flow 9794: {103 104 0} 
Flow 9809: {28 186 0} 
Flow 9836: {66 224 0} 
Flow 9853: {143 144 0} 
Flow 9868: {109 267 0} 
Flow 9879: {58 124 0} 
Flow 9898: {83 105 0} 
Flow 9901: {103 106 0} 
Flow 9937: {36 33 0} 
Flow 9975: {82 81 0} 
Flow 10070: {5 49 0} 
Flow 10085: {128 79 0} 
Flow 10126: {124 282 0} 
Flow 10144: {20 19 0} 
Flow 10145: {100 122 0} 
Flow 10180: {106 103 0} 
Flow 10213: {27 98 0} 
Flow 10239: {14 13 0} 
Flow 10249: {104 134 0} 
Flow 10253: {150 149 0} 
Flow 10264: {9 167 0} 
Flow 10288: {102 101 0} 
Flow 10328: {81 239 0} 
Flow 10337: {107 109 0} 
Flow 10344: {98 99 0} 
Flow 10344: {99 257 0} 
Flow 10345: {100 258 0} 
Flow 10346: {101 259 0} 
Flow 10348: {107 110 0} 
Flow 10397: {156 314 0} 
Flow 10404: {83 106 0} 
Flow 10464: {89 247 0} 
Flow 10508: {144 302 0} 
Flow 10527: {51 209 0} 
Flow 10566: {111 112 0} 
Flow 10633: {121 97 0} 
Flow 10659: {31 132 0} 
Flow 10691: {158 7 0} 
Flow 10696: {11 169 0} 
Flow 10755: {111 96 0} 
Flow 10757: {98 92 0} 
Flow 10829: {29 187 0} 
Flow 10834: {113 114 0} 
Flow 10855: {97 127 0} 
Flow 10917: {78 136 0} 
Flow 10921: {146 147 0} 
Flow 10927: {114 111 0} 
Flow 10933: {112 76 0} 
Flow 10945: {84 54 0} 
Flow 10982: {76 234 0} 
Flow 10994: {116 90 0} 
Flow 11014: {113 116 0} 
Flow 11041: {76 93 0} 
Flow 11041: {147 305 0} 
Flow 11084: {69 227 0} 
Flow 11095: {115 67 0} 
Flow 11095: {67 92 0} 
Flow 11100: {115 118 0} 
Flow 11105: {118 117 0} 
Flow 11120: {21 78 0} 
Flow 11131: {119 120 0} 
Flow 11136: {109 107 0} 
Flow 11202: {95 96 0} 
Flow 11423: {17 18 0} 
Flow 11440: {40 39 0} 
Flow 11530: {139 140 0} 
Flow 11550: {121 79 0} 
Flow 11573: {58 57 0} 
Flow 11584: {57 60 0} 
Flow 11629: {36 117 0} 
Flow 11631: {123 125 0} 
Flow 11673: {19 20 0} 
Flow 11704: {60 218 0} 
Flow 11709: {65 66 0} 
Flow 11711: {128 130 0} 
Flow 11729: {31 13 0} 
Flow 11730: {117 118 0} 
Flow 11743: {108 266 0} 
Flow 11783: {51 52 0} 
Flow 11785: {78 153 0} 
Flow 11844: {68 226 0} 
Flow 11901: {68 107 0} 
Flow 11983: {78 70 0} 
Flow 11998: {89 90 0} 
Flow 12010: {105 263 0} 
Flow 12035: {133 291 0} 
Flow 12045: {136 50 0} 
Flow 12090: {131 132 0} 
Flow 12157: {126 51 0} 
Flow 12166: {126 131 0} 
Flow 12230: {118 92 0} 
Flow 12264: {4 162 0} 
Flow 12274: {21 179 0} 
Flow 12322: {58 51 0} 
Flow 12374: {23 24 0} 
Flow 12400: {124 58 0} 
Flow 12411: {92 67 0} 
Flow 12417: {130 123 0} 
Flow 12461: {130 124 0} 
Flow 12466: {130 129 0} 
Flow 12474: {134 139 0} 
Flow 12486: {132 31 0} 
Flow 12502: {60 59 0} 
Flow 12527: {58 129 0} 
Flow 12575: {22 21 0} 
Flow 12580: {7 165 0} 
Flow 12638: {80 238 0} 
Flow 12709: {19 12 0} 
Flow 12725: {133 134 0} 
Flow 12762: {17 175 0} 
Flow 12793: {33 34 0} 
Flow 12805: {10 8 0} 
Flow 12837: {87 10 0} 
Flow 12883: {7 158 0} 
Flow 12885: {138 47 0} 
Flow 12939: {64 222 0} 
Flow 12967: {93 94 0} 
Flow 12995: {137 136 0} 
Flow 13005: {135 142 0} 
Flow 13069: {31 189 0} 
Flow 13122: {107 68 0} 
Flow 13137: {4 6 0} 
Flow 13164: {38 196 0} 
Flow 13174: {47 48 0} 
Flow 13201: {79 63 0} 
Flow 13214: {138 135 0} 
Flow 13236: {8 110 0} 
Flow 13280: {19 11 0} 
Flow 13303: {141 142 0} 
Flow 13334: {79 237 0} 
Flow 13339: {140 139 0} 
Flow 13342: {140 141 0} 
Flow 13383: {142 135 0} 
Flow 13399: {135 137 0} 
Flow 13419: {141 140 0} 
Flow 13507: {139 134 0} 
Flow 13534: {6 164 0} 
Flow 13590: {134 87 0} 
Flow 13590: {87 81 0} 
Flow 13593: {136 78 0} 
Flow 13672: {80 64 0} 
Flow 13676: {83 241 0} 
Flow 13683: {145 122 0} 
Flow 13700: {100 80 0} 
Flow 13740: {128 286 0} 
Flow 13754: {146 145 0} 
Flow 13773: {25 28 0} 
Flow 13774: {129 58 0} 
Flow 13824: {88 246 0} 
Flow 13842: {122 100 0} 
Flow 13883: {125 132 0} 
Flow 13897: {128 129 0} 
Flow 13911: {63 79 0} 
Flow 13914: {148 147 0} 
Flow 13918: {13 14 0} 
Flow 13932: {110 8 0} 
Flow 13932: {147 146 0} 
Flow 13954: {150 52 0} 
Flow 13980: {149 150 0} 
Flow 14010: {51 125 0} 
Flow 14033: {136 294 0} 
Flow 14043: {146 304 0} 
Flow 14089: {62 220 0} 
Flow 14118: {108 105 0} 
Flow 14135: {79 121 0} 
Flow 14206: {78 21 0} 
Flow 14209: {71 72 0} 
Flow 14311: {43 201 0} 
Flow 14364: {111 269 0} 
Flow 14397: {152 78 0} 
Flow 14428: {33 191 0} 
Flow 14531: {153 151 0} 
Flow 14576: {57 215 0} 
Flow 14579: {154 61 0} 
Flow 14596: {153 78 0} 
Flow 14611: {110 107 0} 
Flow 14621: {93 76 0} 
Flow 14658: {155 151 0} 
Flow 14662: {156 157 0} 
Flow 14700: {50 208 0} 
Flow 14705: {54 55 0} 
Flow 14721: {156 62 0} 
Flow 14776: {143 301 0} 
Flow 14804: {12 170 0} 
Flow 14819: {54 53 0} 
Flow 14828: {40 198 0} 
Flow 14830: {144 88 0} 
Flow 14852: {67 225 0} 
Flow 14871: {77 93 0} 
Flow 14872: {90 248 0} 
Flow 14883: {102 260 0} 
Time taken running everything: 198 seconds
