Number of groups: 511
Flow 6498: {126 284} 
Flow 6505: {135 293} 
Flow 6546: {30 188} 
Flow 6601: {97 255} 
Flow 6647: {71 70} 
Flow 6653: {155 154} 
Flow 6663: {21 22} 
Flow 6677: {32 190} 
Flow 6733: {114 113} 
Flow 6755: {72 71} 
Flow 6777: {73 77} 
Flow 6806: {77 69} 
Flow 6841: {10 168} 
Flow 6869: {74 73} 
Flow 6893: {70 71} 
Flow 6939: {132 131} 
Flow 6960: {147 148} 
Flow 7005: {136 137} 
Flow 7006: {49 207} 
Flow 7026: {75 74} 
Flow 7051: {75 73} 
Flow 7109: {15 173} 
Flow 7166: {93 251} 
Flow 7246: {35 32} 
Flow 7253: {46 204} 
Flow 7317: {18 176} 
Flow 7323: {85 35} 
Flow 7403: {118 276} 
Flow 7525: {79 128} 
Flow 7575: {81 87} 
Flow 7629: {81 82} 
Flow 7643: {82 104} 
Flow 7707: {83 110} 
Flow 7731: {105 108} 
Flow 7737: {108 20} 
Flow 7739: {62 156} 
Flow 7741: {63 221} 
Flow 7777: {107 265} 
Flow 7783: {111 114} 
Flow 7797: {127 285} 
Flow 7819: {150 308} 
Flow 7878: {38 37} 
Flow 7908: {94 252} 
Flow 7920: {101 102} 
Flow 7966: {151 62} 
Flow 7968: {158 316} 
Flow 8017: {65 223} 
Flow 8024: {77 73} 
Flow 8057: {118 115} 
Flow 8057: {115 273} 
Flow 8077: {139 297} 
Flow 8105: {19 16} 
Flow 8118: {86 8} 
Flow 8126: {86 2} 
Flow 8261: {49 48} 
Flow 8325: {122 280} 
Flow 8351: {52 150} 
Flow 8359: {3 161} 
Flow 8421: {35 85} 
Flow 8422: {8 86} 
Flow 8433: {8 120} 
Flow 8433: {88 144} 
Flow 8460: {134 292} 
Flow 8476: {157 156} 
Flow 8480: {134 133} 
Flow 8499: {24 182} 
Flow 8522: {52 210} 
Flow 8530: {78 152} 
Flow 8533: {93 77} 
Flow 8560: {120 25} 
Flow 8576: {89 95} 
Flow 8576: {117 275} 
Flow 8701: {90 89} 
Flow 8721: {91 99} 
Flow 8841: {96 254} 
Flow 8914: {34 192} 
Flow 8917: {34 40} 
Flow 8947: {92 91} 
Flow 8952: {94 93} 
Flow 8959: {116 113} 
Flow 9021: {96 95} 
Flow 9067: {134 104} 
Flow 9068: {95 94} 
Flow 9076: {96 111} 
Flow 9114: {154 312} 
Flow 9130: {97 121} 
Flow 9149: {44 202} 
Flow 9238: {11 19} 
Flow 9250: {92 118} 
Flow 9302: {72 230} 
Flow 9311: {110 83} 
Flow 9328: {119 101} 
Flow 9336: {112 270} 
Flow 9355: {132 290} 
Flow 9387: {99 98} 
Flow 9418: {98 27} 
Flow 9436: {99 91} 
Flow 9508: {91 92} 
Flow 9526: {105 83} 
Flow 9548: {102 109} 
Flow 9603: {34 35} 
Flow 9616: {95 253} 
Flow 9649: {87 134} 
Flow 9745: {123 130} 
Flow 9749: {107 108} 
Flow 9778: {101 119} 
Flow 9794: {103 104} 
Flow 9809: {28 186} 
Flow 9836: {66 224} 
Flow 9853: {143 144} 
Flow 9868: {109 267} 
Flow 9879: {58 124} 
Flow 9898: {83 105} 
Flow 9901: {103 106} 
Flow 9937: {36 33} 
Flow 9975: {82 81} 
Flow 10070: {5 49} 
Flow 10085: {128 79} 
Flow 10126: {124 282} 
Flow 10144: {20 19} 
Flow 10145: {100 122} 
Flow 10180: {106 103} 
Flow 10213: {27 98} 
Flow 10239: {14 13} 
Flow 10249: {104 134} 
Flow 10253: {150 149} 
Flow 10264: {9 167} 
Flow 10288: {102 101} 
Flow 10328: {81 239} 
Flow 10337: {107 109} 
Flow 10344: {98 99} 
Flow 10344: {99 257} 
Flow 10345: {100 258} 
Flow 10346: {101 259} 
Flow 10348: {107 110} 
Flow 10397: {156 314} 
Flow 10404: {83 106} 
Flow 10464: {89 247} 
Flow 10508: {144 302} 
Flow 10527: {51 209} 
Flow 10566: {111 112} 
Flow 10633: {121 97} 
Flow 10659: {31 132} 
Flow 10691: {158 7} 
Flow 10696: {11 169} 
Flow 10755: {111 96} 
Flow 10757: {98 92} 
Flow 10829: {29 187} 
Flow 10834: {113 114} 
Flow 10855: {97 127} 
Flow 10917: {78 136} 
Flow 10921: {146 147} 
Flow 10927: {114 111} 
Flow 10933: {112 76} 
Flow 10945: {84 54} 
Flow 10982: {76 234} 
Flow 10994: {116 90} 
Flow 11014: {113 116} 
Flow 11041: {76 93} 
Flow 11041: {147 305} 
Flow 11084: {69 227} 
Flow 11095: {115 67} 
Flow 11095: {67 92} 
Flow 11100: {115 118} 
Flow 11105: {118 117} 
Flow 11120: {21 78} 
Flow 11131: {119 120} 
Flow 11136: {109 107} 
Flow 11202: {95 96} 
Flow 11423: {17 18} 
Flow 11440: {40 39} 
Flow 11530: {139 140} 
Flow 11550: {121 79} 
Flow 11573: {58 57} 
Flow 11584: {57 60} 
Flow 11629: {36 117} 
Flow 11631: {123 125} 
Flow 11673: {19 20} 
Flow 11704: {60 218} 
Flow 11709: {65 66} 
Flow 11711: {128 130} 
Flow 11729: {31 13} 
Flow 11730: {117 118} 
Flow 11743: {108 266} 
Flow 11783: {51 52} 
Flow 11785: {78 153} 
Flow 11844: {68 226} 
Flow 11901: {68 107} 
Flow 11983: {78 70} 
Flow 11998: {89 90} 
Flow 12010: {105 263} 
Flow 12035: {133 291} 
Flow 12045: {136 50} 
Flow 12090: {131 132} 
Flow 12157: {126 51} 
Flow 12166: {126 131} 
Flow 12230: {118 92} 
Flow 12264: {4 162} 
Flow 12274: {21 179} 
Flow 12322: {58 51} 
Flow 12374: {23 24} 
Flow 12400: {124 58} 
Flow 12411: {92 67} 
Flow 12417: {130 123} 
Flow 12461: {130 124} 
Flow 12466: {130 129} 
Flow 12474: {134 139} 
Flow 12486: {132 31} 
Flow 12502: {60 59} 
Flow 12527: {58 129} 
Flow 12575: {22 21} 
Flow 12580: {7 165} 
Flow 12638: {80 238} 
Flow 12709: {19 12} 
Flow 12725: {133 134} 
Flow 12762: {17 175} 
Flow 12793: {33 34} 
Flow 12805: {10 8} 
Flow 12837: {87 10} 
Flow 12883: {7 158} 
Flow 12885: {138 47} 
Flow 12939: {64 222} 
Flow 12967: {93 94} 
Flow 12995: {137 136} 
Flow 13005: {135 142} 
Flow 13069: {31 189} 
Flow 13122: {107 68} 
Flow 13137: {4 6} 
Flow 13164: {38 196} 
Flow 13174: {47 48} 
Flow 13201: {79 63} 
Flow 13214: {138 135} 
Flow 13236: {8 110} 
Flow 13280: {19 11} 
Flow 13303: {141 142} 
Flow 13334: {79 237} 
Flow 13339: {140 139} 
Flow 13342: {140 141} 
Flow 13383: {142 135} 
Flow 13399: {135 137} 
Flow 13419: {141 140} 
Flow 13507: {139 134} 
Flow 13534: {6 164} 
Flow 13590: {134 87} 
Flow 13590: {87 81} 
Flow 13593: {136 78} 
Flow 13672: {80 64} 
Flow 13676: {83 241} 
Flow 13683: {145 122} 
Flow 13700: {100 80} 
Flow 13740: {128 286} 
Flow 13754: {146 145} 
Flow 13773: {25 28} 
Flow 13774: {129 58} 
Flow 13824: {88 246} 
Flow 13842: {122 100} 
Flow 13883: {125 132} 
Flow 13897: {128 129} 
Flow 13911: {63 79} 
Flow 13914: {148 147} 
Flow 13918: {13 14} 
Flow 13932: {110 8} 
Flow 13932: {147 146} 
Flow 13954: {150 52} 
Flow 13980: {149 150} 
Flow 14010: {51 125} 
Flow 14033: {136 294} 
Flow 14043: {146 304} 
Flow 14089: {62 220} 
Flow 14118: {108 105} 
Flow 14135: {79 121} 
Flow 14206: {78 21} 
Flow 14209: {71 72} 
Flow 14311: {43 201} 
Flow 14364: {111 269} 
Flow 14397: {152 78} 
Flow 14428: {33 191} 
Flow 14531: {153 151} 
Flow 14576: {57 215} 
Flow 14579: {154 61} 
Flow 14596: {153 78} 
Flow 14611: {110 107} 
Flow 14621: {93 76} 
Flow 14658: {155 151} 
Flow 14662: {156 157} 
Flow 14700: {50 208} 
Flow 14705: {54 55} 
Flow 14721: {156 62} 
Flow 14776: {143 301} 
Flow 14804: {12 170} 
Flow 14819: {54 53} 
Flow 14828: {40 198} 
Flow 14830: {144 88} 
Flow 14852: {67 225} 
Flow 14871: {77 93} 
Flow 14872: {90 248} 
Flow 14883: {102 260} 
Time taken running everything: 803 seconds
