Number of groups: 488
Flow 1177: {26 51 0} 
Flow 1177: {51 200 0} 
Flow 1179: {54 53 0} 
Flow 1179: {53 202 0} 
Flow 1179: {145 140 0} 
Flow 1180: {54 203 0} 
Flow 1181: {55 204 0} 
Flow 1182: {29 55 0} 
Flow 1182: {55 56 0} 
Flow 1182: {56 205 0} 
Flow 1184: {131 61 0} 
Flow 1184: {61 210 0} 
Flow 1187: {41 64 0} 
Flow 1189: {67 216 0} 
Flow 1191: {69 218 0} 
Flow 1192: {131 70 0} 
Flow 1192: {70 219 0} 
Flow 1198: {77 226 0} 
Flow 1198: {109 108 0} 
Flow 1206: {131 85 0} 
Flow 1207: {87 236 0} 
Flow 1208: {88 237 0} 
Flow 1212: {92 241 0} 
Flow 1213: {93 242 0} 
Flow 1219: {101 250 0} 
Flow 1232: {116 115 0} 
Flow 1232: {115 264 0} 
Flow 1233: {116 265 0} 
Flow 1236: {42 45 0} 
Flow 1237: {121 120 0} 
Flow 1251: {139 138 0} 
Flow 1260: {147 148 0} 
Flow 1260: {148 297 0} 
Flow 1263: {121 270 0} 
Flow 1264: {43 149 0} 
Flow 1265: {130 279 0} 
Flow 1271: {5 6 0} 
Flow 1271: {96 17 0} 
Flow 1294: {65 214 0} 
Flow 1299: {80 229 0} 
Flow 1303: {130 72 0} 
Flow 1314: {106 109 0} 
Flow 1328: {137 286 0} 
Flow 1365: {79 228 0} 
Flow 1379: {42 107 0} 
Flow 1383: {112 261 0} 
Flow 1407: {47 11 0} 
Flow 1410: {11 17 0} 
Flow 1413: {48 42 0} 
Flow 1447: {49 46 0} 
Flow 1453: {49 45 0} 
Flow 1472: {145 294 0} 
Flow 1492: {45 42 0} 
Flow 1499: {51 58 0} 
Flow 1499: {58 57 0} 
Flow 1501: {8 7 0} 
Flow 1508: {15 164 0} 
Flow 1509: {132 16 0} 
Flow 1520: {52 30 0} 
Flow 1533: {118 59 0} 
Flow 1550: {131 84 0} 
Flow 1581: {127 276 0} 
Flow 1581: {141 145 0} 
Flow 1590: {138 287 0} 
Flow 1607: {23 24 0} 
Flow 1608: {143 23 0} 
Flow 1615: {59 143 0} 
Flow 1617: {54 59 0} 
Flow 1625: {20 60 0} 
Flow 1626: {57 58 0} 
Flow 1639: {128 277 0} 
Flow 1644: {59 118 0} 
Flow 1646: {118 52 0} 
Flow 1672: {95 100 0} 
Flow 1710: {55 29 0} 
Flow 1715: {29 143 0} 
Flow 1716: {95 244 0} 
Flow 1725: {131 121 0} 
Flow 1726: {145 21 0} 
Flow 1740: {56 55 0} 
Flow 1741: {128 127 0} 
Flow 1743: {59 208 0} 
Flow 1754: {56 53 0} 
Flow 1760: {25 82 0} 
Flow 1760: {132 131 0} 
Flow 1762: {89 72 0} 
Flow 1766: {57 60 0} 
Flow 1766: {60 20 0} 
Flow 1775: {140 145 0} 
Flow 1778: {22 171 0} 
Flow 1785: {40 37 0} 
Flow 1786: {39 188 0} 
Flow 1801: {74 223 0} 
Flow 1827: {118 88 0} 
Flow 1834: {125 124 0} 
Flow 1849: {147 296 0} 
Flow 1859: {61 131 0} 
Flow 1866: {11 160 0} 
Flow 1877: {143 29 0} 
Flow 1879: {62 63 0} 
Flow 1893: {121 71 0} 
Flow 1903: {85 234 0} 
Flow 1973: {63 32 0} 
Flow 1973: {32 73 0} 
Flow 1984: {94 243 0} 
Flow 1997: {119 268 0} 
Flow 2002: {63 132 0} 
Flow 2016: {142 134 0} 
Flow 2023: {65 41 0} 
Flow 2050: {34 130 0} 
Flow 2059: {103 102 0} 
Flow 2068: {103 68 0} 
Flow 2077: {128 50 0} 
Flow 2080: {50 129 0} 
Flow 2082: {65 127 0} 
Flow 2094: {66 41 0} 
Flow 2097: {66 65 0} 
Flow 2112: {68 108 0} 
Flow 2121: {67 103 0} 
Flow 2122: {111 110 0} 
Flow 2154: {69 131 0} 
Flow 2167: {113 136 0} 
Flow 2177: {97 96 0} 
Flow 2196: {35 73 0} 
Flow 2205: {72 130 0} 
Flow 2214: {90 26 0} 
Flow 2224: {25 28 0} 
Flow 2226: {89 90 0} 
Flow 2228: {26 25 0} 
Flow 2229: {149 298 0} 
Flow 2230: {73 124 0} 
Flow 2236: {21 170 0} 
Flow 2245: {149 43 0} 
Flow 2251: {126 71 0} 
Flow 2269: {32 63 0} 
Flow 2292: {142 125 0} 
Flow 2310: {75 113 0} 
Flow 2321: {143 292 0} 
Flow 2323: {75 146 0} 
Flow 2326: {76 37 0} 
Flow 2327: {40 71 0} 
Flow 2331: {106 42 0} 
Flow 2333: {39 78 0} 
Flow 2335: {78 71 0} 
Flow 2350: {143 20 0} 
Flow 2362: {41 190 0} 
Flow 2362: {122 111 0} 
Flow 2363: {109 106 0} 
Flow 2364: {43 192 0} 
Flow 2367: {52 201 0} 
Flow 2381: {83 232 0} 
Flow 2399: {111 260 0} 
Flow 2423: {146 147 0} 
Flow 2424: {134 149 0} 
Flow 2425: {130 34 0} 
Flow 2425: {131 132 0} 
Flow 2429: {129 46 0} 
Flow 2433: {36 74 0} 
Flow 2437: {109 258 0} 
Flow 2440: {62 131 0} 
Flow 2443: {79 86 0} 
Flow 2444: {88 113 0} 
Flow 2445: {86 83 0} 
Flow 2447: {83 82 0} 
Flow 2452: {8 157 0} 
Flow 2453: {15 10 0} 
Flow 2472: {50 128 0} 
Flow 2481: {64 213 0} 
Flow 2483: {71 220 0} 
Flow 2488: {132 126 0} 
Flow 2497: {145 141 0} 
Flow 2504: {108 68 0} 
Flow 2506: {106 255 0} 
Flow 2507: {133 18 0} 
Flow 2515: {71 119 0} 
Flow 2529: {81 21 0} 
Flow 2533: {146 295 0} 
Flow 2552: {3 129 0} 
Flow 2573: {82 21 0} 
Flow 2588: {82 80 0} 
Flow 2624: {131 62 0} 
Flow 2625: {29 178 0} 
Flow 2626: {30 179 0} 
Flow 2634: {45 194 0} 
Flow 2640: {4 3 0} 
Flow 2665: {84 131 0} 
Flow 2669: {120 269 0} 
Flow 2688: {79 130 0} 
Flow 2705: {24 22 0} 
Flow 2722: {88 118 0} 
Flow 2732: {71 78 0} 
Flow 2740: {90 89 0} 
Flow 2748: {102 251 0} 
Flow 2758: {121 114 0} 
Flow 2760: {118 267 0} 
Flow 2773: {136 285 0} 
Flow 2784: {131 280 0} 
Flow 2790: {91 141 0} 
Flow 2792: {91 112 0} 
Flow 2792: {112 113 0} 
Flow 2797: {92 93 0} 
Flow 2801: {93 95 0} 
Flow 2805: {117 78 0} 
Flow 2812: {41 65 0} 
Flow 2823: {68 103 0} 
Flow 2823: {110 111 0} 
Flow 2864: {78 39 0} 
Flow 2868: {96 12 0} 
Flow 2869: {129 50 0} 
Flow 2876: {94 95 0} 
Flow 2886: {97 246 0} 
Flow 2891: {93 92 0} 
Flow 2895: {97 94 0} 
Flow 2925: {95 93 0} 
Flow 2931: {141 52 0} 
Flow 2934: {98 101 0} 
Flow 2935: {99 42 0} 
Flow 2956: {38 187 0} 
Flow 2959: {104 19 0} 
Flow 2977: {110 259 0} 
Flow 3025: {4 126 0} 
Flow 3038: {7 156 0} 
Flow 3050: {77 123 0} 
Flow 3070: {89 238 0} 
Flow 3106: {118 13 0} 
Flow 3109: {126 16 0} 
Flow 3115: {18 133 0} 
Flow 3121: {142 21 0} 
Flow 3122: {33 182 0} 
Flow 3124: {74 36 0} 
Flow 3124: {36 185 0} 
Flow 3127: {40 189 0} 
Flow 3141: {131 69 0} 
Flow 3145: {100 95 0} 
Flow 3148: {130 79 0} 
Flow 3157: {95 18 0} 
Flow 3159: {104 98 0} 
Flow 3168: {108 257 0} 
Flow 3175: {117 116 0} 
Flow 3193: {141 139 0} 
Flow 3194: {139 288 0} 
Flow 3207: {105 42 0} 
Flow 3213: {122 117 0} 
Flow 3220: {107 42 0} 
Flow 3227: {42 106 0} 
Flow 3236: {107 104 0} 
Flow 3238: {133 126 0} 
Flow 3240: {6 7 0} 
Flow 3247: {22 24 0} 
Flow 3259: {111 122 0} 
Flow 3262: {37 76 0} 
Flow 3265: {117 114 0} 
Flow 3294: {42 99 0} 
Flow 3296: {19 104 0} 
Flow 3303: {39 77 0} 
Flow 3303: {123 38 0} 
Flow 3336: {9 8 0} 
Flow 3340: {17 11 0} 
Flow 3352: {27 176 0} 
Flow 3371: {68 217 0} 
Flow 3375: {73 35 0} 
Flow 3387: {90 239 0} 
Flow 3395: {102 103 0} 
Flow 3396: {104 253 0} 
Flow 3404: {78 117 0} 
Flow 3405: {113 88 0} 
Flow 3432: {114 117 0} 
Flow 3434: {114 121 0} 
Flow 3440: {132 125 0} 
Flow 3453: {115 121 0} 
Flow 3458: {30 143 0} 
Flow 3459: {115 131 0} 
Flow 3481: {121 131 0} 
Flow 3501: {71 126 0} 
Flow 3510: {111 108 0} 
Flow 3514: {120 119 0} 
Flow 3516: {119 71 0} 
Flow 3531: {120 121 0} 
Flow 3542: {110 92 0} 
Flow 3544: {12 161 0} 
Flow 3578: {6 155 0} 
Flow 3597: {124 125 0} 
Flow 3611: {21 145 0} 
Flow 3627: {42 191 0} 
Flow 3637: {21 82 0} 
Flow 3637: {25 26 0} 
Flow 3638: {91 240 0} 
Flow 3661: {12 96 0} 
Flow 3672: {25 174 0} 
Flow 3691: {72 221 0} 
Flow 3704: {41 67 0} 
Flow 3716: {3 4 0} 
Flow 3723: {124 273 0} 
Flow 3736: {125 142 0} 
Flow 3759: {34 62 0} 
Flow 3761: {9 158 0} 
Flow 3769: {33 36 0} 
Flow 3772: {115 116 0} 
Flow 3819: {117 122 0} 
Flow 3832: {95 15 0} 
Flow 3834: {94 97 0} 
Flow 3840: {27 22 0} 
Flow 3908: {134 21 0} 
Flow 3922: {134 142 0} 
Flow 3923: {73 222 0} 
Flow 3928: {81 230 0} 
Flow 3939: {125 132 0} 
Flow 3945: {117 266 0} 
Flow 3980: {135 142 0} 
Flow 3982: {135 21 0} 
Flow 3986: {88 146 0} 
Flow 4001: {50 199 0} 
Flow 4008: {28 25 0} 
Flow 4010: {112 91 0} 
Flow 4027: {113 146 0} 
Flow 4029: {10 9 0} 
Flow 4063: {137 136 0} 
Flow 4069: {136 113 0} 
Flow 4071: {138 44 0} 
Flow 4075: {44 43 0} 
Flow 4076: {138 139 0} 
Flow 4076: {139 141 0} 
Flow 4103: {126 4 0} 
Flow 4200: {21 134 0} 
Flow 4211: {144 53 0} 
Flow 4212: {53 54 0} 
Flow 4220: {94 101 0} 
Flow 4223: {126 133 0} 
Flow 4225: {28 27 0} 
Flow 4284: {132 281 0} 
Flow 4308: {26 90 0} 
Flow 4310: {46 45 0} 
Flow 4318: {80 87 0} 
Flow 4321: {146 113 0} 
Flow 4334: {18 167 0} 
Flow 4335: {88 52 0} 
Flow 4348: {146 88 0} 
Flow 4350: {63 212 0} 
Flow 4350: {147 146 0} 
Flow 4355: {83 86 0} 
Flow 4362: {148 137 0} 
Flow 4370: {108 109 0} 
Flow 4399: {21 81 0} 
Flow 4404: {149 134 0} 
Flow 4411: {149 145 0} 
Time taken running everything: 52 seconds
