Number of groups: 753
Flow 1067: {111 249 0} 
Flow 1077: {51 137 0} 
Flow 1088: {17 15 0} 
Flow 1091: {71 5 0} 
Flow 1100: {17 14 0} 
Flow 1100: {14 18 0} 
Flow 1101: {19 157 0} 
Flow 1109: {28 166 0} 
Flow 1120: {16 38 0} 
Flow 1120: {41 179 0} 
Flow 1129: {17 33 0} 
Flow 1183: {17 16 0} 
Flow 1203: {37 54 0} 
Flow 1208: {1 6 0} 
Flow 1229: {15 33 0} 
Flow 1244: {18 15 0} 
Flow 1246: {15 16 0} 
Flow 1262: {18 34 0} 
Flow 1280: {92 96 0} 
Flow 1281: {92 97 0} 
Flow 1283: {34 99 0} 
Flow 1299: {18 35 0} 
Flow 1337: {19 22 0} 
Flow 1349: {24 91 0} 
Flow 1404: {20 19 0} 
Flow 1456: {1 139 0} 
Flow 1460: {6 144 0} 
Flow 1509: {66 204 0} 
Flow 1520: {80 218 0} 
Flow 1529: {122 92 0} 
Flow 1554: {118 256 0} 
Flow 1637: {8 1 0} 
Flow 1648: {23 19 0} 
Flow 1659: {92 60 0} 
Flow 1677: {23 92 0} 
Flow 1684: {74 71 0} 
Flow 1685: {122 72 0} 
Flow 1718: {23 91 0} 
Flow 1727: {51 134 0} 
Flow 1751: {25 12 0} 
Flow 1770: {59 197 0} 
Flow 1771: {25 71 0} 
Flow 1824: {26 12 0} 
Flow 1864: {26 71 0} 
Flow 1902: {26 105 0} 
Flow 1938: {71 9 0} 
Flow 1950: {12 26 0} 
Flow 1954: {27 12 0} 
Flow 2031: {74 121 0} 
Flow 2050: {5 1 0} 
Flow 2052: {29 12 0} 
Flow 2053: {12 9 0} 
Flow 2059: {67 21 0} 
Flow 2068: {12 30 0} 
Flow 2069: {12 31 0} 
Flow 2083: {29 5 0} 
Flow 2083: {48 186 0} 
Flow 2100: {68 206 0} 
Flow 2102: {5 71 0} 
Flow 2114: {8 87 0} 
Flow 2123: {60 99 0} 
Flow 2126: {5 102 0} 
Flow 2129: {12 25 0} 
Flow 2131: {5 107 0} 
Flow 2133: {5 109 0} 
Flow 2134: {29 2 0} 
Flow 2135: {5 11 0} 
Flow 2137: {113 251 0} 
Flow 2156: {101 135 0} 
Flow 2160: {28 2 0} 
Flow 2180: {12 28 0} 
Flow 2183: {12 32 0} 
Flow 2187: {60 37 0} 
Flow 2192: {30 12 0} 
Flow 2204: {55 193 0} 
Flow 2215: {8 95 0} 
Flow 2243: {12 4 0} 
Flow 2243: {58 56 0} 
Flow 2243: {104 242 0} 
Flow 2261: {126 124 0} 
Flow 2270: {134 272 0} 
Flow 2284: {71 67 0} 
Flow 2297: {31 12 0} 
Flow 2298: {31 5 0} 
Flow 2301: {36 174 0} 
Flow 2314: {50 188 0} 
Flow 2317: {31 3 0} 
Flow 2326: {73 22 0} 
Flow 2359: {114 105 0} 
Flow 2384: {31 2 0} 
Flow 2385: {1 9 0} 
Flow 2411: {15 34 0} 
Flow 2412: {31 169 0} 
Flow 2437: {55 63 0} 
Flow 2454: {33 15 0} 
Flow 2455: {22 122 0} 
Flow 2465: {33 38 0} 
Flow 2485: {126 125 0} 
Flow 2485: {125 263 0} 
Flow 2528: {27 105 0} 
Flow 2548: {12 150 0} 
Flow 2549: {15 153 0} 
Flow 2550: {35 16 0} 
Flow 2580: {33 37 0} 
Flow 2585: {35 33 0} 
Flow 2618: {35 98 0} 
Flow 2627: {35 21 0} 
Flow 2654: {35 34 0} 
Flow 2664: {16 15 0} 
Flow 2677: {34 172 0} 
Flow 2699: {36 16 0} 
Flow 2712: {15 98 0} 
Flow 2737: {36 33 0} 
Flow 2738: {54 137 0} 
Flow 2756: {37 60 0} 
Flow 2778: {50 49 0} 
Flow 2781: {55 52 0} 
Flow 2792: {37 55 0} 
Flow 2818: {37 53 0} 
Flow 2845: {122 130 0} 
Flow 2858: {95 7 0} 
Flow 2880: {38 34 0} 
Flow 2903: {58 62 0} 
Flow 2920: {87 85 0} 
Flow 2999: {39 41 0} 
Flow 3000: {39 42 0} 
Flow 3026: {39 43 0} 
Flow 3033: {81 219 0} 
Flow 3042: {24 93 0} 
Flow 3045: {67 73 0} 
Flow 3063: {11 115 0} 
Flow 3067: {96 120 0} 
Flow 3069: {122 260 0} 
Flow 3079: {21 22 0} 
Flow 3089: {21 15 0} 
Flow 3091: {18 156 0} 
Flow 3091: {40 67 0} 
Flow 3095: {4 12 0} 
Flow 3099: {40 39 0} 
Flow 3109: {121 72 0} 
Flow 3119: {40 58 0} 
Flow 3129: {58 11 0} 
Flow 3132: {41 67 0} 
Flow 3154: {38 176 0} 
Flow 3155: {41 39 0} 
Flow 3167: {41 58 0} 
Flow 3170: {61 63 0} 
Flow 3179: {76 214 0} 
Flow 3223: {42 58 0} 
Flow 3250: {42 39 0} 
Flow 3252: {42 44 0} 
Flow 3282: {88 83 0} 
Flow 3282: {83 81 0} 
Flow 3286: {42 67 0} 
Flow 3317: {128 125 0} 
Flow 3321: {42 60 0} 
Flow 3325: {135 273 0} 
Flow 3330: {43 58 0} 
Flow 3340: {35 18 0} 
Flow 3361: {43 44 0} 
Flow 3377: {43 62 0} 
Flow 3408: {103 241 0} 
Flow 3426: {121 122 0} 
Flow 3429: {65 127 0} 
Flow 3453: {45 68 0} 
Flow 3454: {44 48 0} 
Flow 3455: {44 43 0} 
Flow 3457: {48 58 0} 
Flow 3460: {116 254 0} 
Flow 3472: {71 8 0} 
Flow 3484: {45 67 0} 
Flow 3495: {45 44 0} 
Flow 3499: {44 46 0} 
Flow 3500: {68 47 0} 
Flow 3509: {45 56 0} 
Flow 3522: {74 212 0} 
Flow 3537: {19 24 0} 
Flow 3547: {45 57 0} 
Flow 3610: {46 44 0} 
Flow 3612: {46 67 0} 
Flow 3639: {90 228 0} 
Flow 3645: {99 237 0} 
Flow 3669: {46 58 0} 
Flow 3677: {56 43 0} 
Flow 3687: {47 56 0} 
Flow 3706: {44 41 0} 
Flow 3709: {47 44 0} 
Flow 3710: {47 68 0} 
Flow 3741: {86 85 0} 
Flow 3771: {117 255 0} 
Flow 3814: {48 67 0} 
Flow 3821: {44 45 0} 
Flow 3884: {95 9 0} 
Flow 3907: {30 168 0} 
Flow 3922: {50 37 0} 
Flow 3927: {50 53 0} 
Flow 3953: {49 51 0} 
Flow 3964: {70 100 0} 
Flow 3968: {22 21 0} 
Flow 3971: {2 107 0} 
Flow 3972: {49 50 0} 
Flow 3983: {51 70 0} 
Flow 4007: {37 16 0} 
Flow 4023: {50 52 0} 
Flow 4040: {37 33 0} 
Flow 4049: {53 70 0} 
Flow 4061: {8 12 0} 
Flow 4073: {70 34 0} 
Flow 4134: {22 133 0} 
Flow 4140: {34 95 0} 
Flow 4150: {16 35 0} 
Flow 4163: {52 55 0} 
Flow 4168: {42 180 0} 
Flow 4176: {52 50 0} 
Flow 4178: {52 53 0} 
Flow 4197: {52 16 0} 
Flow 4209: {96 234 0} 
Flow 4230: {73 118 0} 
Flow 4239: {67 132 0} 
Flow 4241: {52 54 0} 
Flow 4241: {54 134 0} 
Flow 4272: {33 36 0} 
Flow 4281: {43 56 0} 
Flow 4292: {53 61 0} 
Flow 4324: {2 102 0} 
Flow 4337: {59 11 0} 
Flow 4349: {60 121 0} 
Flow 4374: {92 24 0} 
Flow 4394: {38 22 0} 
Flow 4399: {54 52 0} 
Flow 4400: {54 53 0} 
Flow 4409: {54 65 0} 
Flow 4418: {54 70 0} 
Flow 4456: {121 259 0} 
Flow 4511: {37 50 0} 
Flow 4512: {55 37 0} 
Flow 4523: {55 64 0} 
Flow 4524: {55 66 0} 
Flow 4574: {55 65 0} 
Flow 4579: {55 38 0} 
Flow 4584: {54 136 0} 
Flow 4647: {43 67 0} 
Flow 4664: {91 120 0} 
Flow 4709: {57 45 0} 
Flow 4711: {57 62 0} 
Flow 4722: {56 59 0} 
Flow 4735: {56 58 0} 
Flow 4740: {11 84 0} 
Flow 4745: {118 91 0} 
Flow 4835: {132 59 0} 
Flow 4848: {11 86 0} 
Flow 4868: {101 239 0} 
Flow 4869: {11 102 0} 
Flow 4920: {25 163 0} 
Flow 4925: {11 4 0} 
Flow 4950: {132 58 0} 
Flow 4952: {59 62 0} 
Flow 4955: {38 66 0} 
Flow 4986: {59 56 0} 
Flow 5009: {59 67 0} 
Flow 5011: {59 132 0} 
Flow 5012: {21 133 0} 
Flow 5020: {60 7 0} 
Flow 5041: {41 44 0} 
Flow 5068: {60 118 0} 
Flow 5083: {5 143 0} 
Flow 5088: {61 38 0} 
Flow 5104: {38 16 0} 
Flow 5120: {61 66 0} 
Flow 5130: {122 82 0} 
Flow 5140: {61 64 0} 
Flow 5158: {129 267 0} 
Flow 5171: {62 58 0} 
Flow 5195: {62 43 0} 
Flow 5196: {62 47 0} 
Flow 5197: {62 57 0} 
Flow 5204: {118 60 0} 
Flow 5205: {58 118 0} 
Flow 5209: {62 59 0} 
Flow 5213: {58 67 0} 
Flow 5244: {107 245 0} 
Flow 5249: {112 250 0} 
Flow 5252: {115 253 0} 
Flow 5290: {2 28 0} 
Flow 5303: {44 182 0} 
Flow 5310: {53 51 0} 
Flow 5313: {53 54 0} 
Flow 5314: {63 55 0} 
Flow 5333: {82 83 0} 
Flow 5356: {108 246 0} 
Flow 5366: {63 61 0} 
Flow 5368: {21 121 0} 
Flow 5382: {128 137 0} 
Flow 5398: {21 159 0} 
Flow 5418: {64 70 0} 
Flow 5446: {64 34 0} 
Flow 5450: {20 94 0} 
Flow 5465: {73 71 0} 
Flow 5491: {9 1 0} 
Flow 5507: {22 73 0} 
Flow 5533: {65 55 0} 
Flow 5539: {65 61 0} 
Flow 5546: {72 210 0} 
Flow 5551: {34 60 0} 
Flow 5562: {93 231 0} 
Flow 5585: {118 117 0} 
Flow 5634: {56 194 0} 
Flow 5636: {66 61 0} 
Flow 5674: {66 65 0} 
Flow 5704: {68 45 0} 
Flow 5709: {68 43 0} 
Flow 5712: {68 46 0} 
Flow 5742: {67 71 0} 
Flow 5770: {47 62 0} 
Flow 5811: {69 34 0} 
Flow 5829: {53 191 0} 
Flow 5848: {77 215 0} 
Flow 5872: {109 247 0} 
Flow 5892: {69 53 0} 
Flow 5920: {53 37 0} 
Flow 5938: {70 64 0} 
Flow 5943: {62 200 0} 
Flow 5946: {70 123 0} 
Flow 5952: {75 213 0} 
Flow 5975: {2 106 0} 
Flow 6040: {121 21 0} 
Flow 6044: {51 189 0} 
Flow 6054: {122 22 0} 
Flow 6055: {72 122 0} 
Flow 6062: {72 71 0} 
Flow 6067: {72 89 0} 
Flow 6073: {72 121 0} 
Flow 6099: {121 60 0} 
Flow 6108: {130 268 0} 
Flow 6135: {26 164 0} 
Flow 6159: {22 38 0} 
Flow 6182: {84 222 0} 
Flow 6189: {73 96 0} 
Flow 6190: {60 95 0} 
Flow 6199: {105 243 0} 
Flow 6216: {125 124 0} 
Flow 6222: {60 131 0} 
Flow 6255: {74 95 0} 
Flow 6314: {58 42 0} 
Flow 6316: {48 44 0} 
Flow 6330: {75 76 0} 
Flow 6332: {79 217 0} 
Flow 6336: {75 77 0} 
Flow 6336: {80 87 0} 
Flow 6341: {34 101 0} 
Flow 6350: {11 113 0} 
Flow 6359: {122 131 0} 
Flow 6364: {75 11 0} 
Flow 6415: {76 75 0} 
Flow 6424: {74 122 0} 
Flow 6440: {11 112 0} 
Flow 6442: {76 86 0} 
Flow 6462: {79 7 0} 
Flow 6464: {79 9 0} 
Flow 6515: {77 86 0} 
Flow 6517: {77 75 0} 
Flow 6523: {80 85 0} 
Flow 6533: {79 10 0} 
Flow 6535: {79 8 0} 
Flow 6536: {64 100 0} 
Flow 6545: {2 109 0} 
Flow 6599: {78 86 0} 
Flow 6620: {63 201 0} 
Flow 6627: {71 72 0} 
Flow 6629: {78 75 0} 
Flow 6632: {86 77 0} 
Flow 6634: {78 84 0} 
Flow 6635: {85 223 0} 
Flow 6638: {74 90 0} 
Flow 6692: {4 142 0} 
Flow 6718: {83 82 0} 
Flow 6746: {89 72 0} 
Flow 6756: {81 83 0} 
Flow 6756: {83 90 0} 
Flow 6757: {83 88 0} 
Flow 6765: {88 121 0} 
Flow 6821: {82 74 0} 
Flow 6825: {82 122 0} 
Flow 6864: {87 225 0} 
Flow 6865: {122 90 0} 
Flow 6876: {2 103 0} 
Flow 6910: {83 89 0} 
Flow 6984: {84 11 0} 
Flow 6995: {58 48 0} 
Flow 7002: {70 51 0} 
Flow 7022: {84 76 0} 
Flow 7024: {84 77 0} 
Flow 7082: {87 8 0} 
Flow 7100: {85 87 0} 
Flow 7131: {85 80 0} 
Flow 7133: {80 77 0} 
Flow 7136: {77 84 0} 
Flow 7140: {87 10 0} 
Flow 7142: {8 60 0} 
Flow 7158: {85 86 0} 
Flow 7161: {114 252 0} 
Flow 7164: {10 117 0} 
Flow 7167: {87 9 0} 
Flow 7169: {137 126 0} 
Flow 7198: {86 11 0} 
Flow 7261: {106 244 0} 
Flow 7269: {11 114 0} 
Flow 7299: {95 34 0} 
Flow 7308: {1 3 0} 
Flow 7311: {3 31 0} 
Flow 7327: {70 54 0} 
Flow 7332: {34 61 0} 
Flow 7340: {87 7 0} 
Flow 7342: {87 80 0} 
Flow 7345: {80 79 0} 
Flow 7363: {3 107 0} 
Flow 7371: {7 118 0} 
Flow 7387: {89 74 0} 
Flow 7391: {9 147 0} 
Flow 7416: {67 42 0} 
Flow 7422: {89 121 0} 
Flow 7449: {89 83 0} 
Flow 7464: {89 122 0} 
Flow 7562: {90 74 0} 
Flow 7565: {90 83 0} 
Flow 7574: {121 95 0} 
Flow 7577: {98 236 0} 
Flow 7597: {90 121 0} 
Flow 7600: {90 122 0} 
Flow 7604: {65 128 0} 
Flow 7616: {1 4 0} 
Flow 7630: {91 23 0} 
Flow 7645: {39 177 0} 
Flow 7647: {60 42 0} 
Flow 7650: {91 118 0} 
Flow 7650: {118 58 0} 
Flow 7687: {91 96 0} 
Flow 7689: {95 233 0} 
Flow 7691: {91 97 0} 
Flow 7710: {7 116 0} 
Flow 7711: {91 117 0} 
Flow 7724: {118 21 0} 
Flow 7727: {60 34 0} 
Flow 7734: {92 95 0} 
Flow 7756: {92 122 0} 
Flow 7779: {43 68 0} 
Flow 7813: {122 74 0} 
Flow 7836: {60 9 0} 
Flow 7845: {93 23 0} 
Flow 7858: {94 20 0} 
Flow 7884: {24 19 0} 
Flow 7886: {94 60 0} 
Flow 7895: {93 24 0} 
Flow 7903: {94 95 0} 
Flow 7905: {94 97 0} 
Flow 7910: {102 240 0} 
Flow 7914: {93 94 0} 
Flow 7920: {19 21 0} 
Flow 7925: {94 96 0} 
Flow 7929: {24 92 0} 
Flow 7934: {20 22 0} 
Flow 7949: {8 146 0} 
Flow 7964: {95 8 0} 
Flow 7975: {67 45 0} 
Flow 7978: {70 53 0} 
Flow 7983: {95 121 0} 
Flow 8008: {95 94 0} 
Flow 8015: {95 74 0} 
Flow 8022: {110 248 0} 
Flow 8027: {95 60 0} 
Flow 8032: {61 65 0} 
Flow 8033: {121 129 0} 
Flow 8044: {10 1 0} 
Flow 8045: {117 7 0} 
Flow 8049: {96 117 0} 
Flow 8053: {96 91 0} 
Flow 8054: {96 94 0} 
Flow 8058: {71 25 0} 
Flow 8069: {96 92 0} 
Flow 8075: {96 73 0} 
Flow 8082: {16 52 0} 
Flow 8144: {128 266 0} 
Flow 8154: {97 117 0} 
Flow 8163: {117 8 0} 
Flow 8167: {97 91 0} 
Flow 8169: {117 118 0} 
Flow 8173: {10 71 0} 
Flow 8179: {97 92 0} 
Flow 8182: {73 67 0} 
Flow 8188: {51 49 0} 
Flow 8202: {97 73 0} 
Flow 8211: {10 79 0} 
Flow 8215: {10 87 0} 
Flow 8235: {117 10 0} 
Flow 8240: {97 120 0} 
Flow 8248: {132 270 0} 
Flow 8262: {98 15 0} 
Flow 8264: {15 18 0} 
Flow 8290: {98 34 0} 
Flow 8299: {79 77 0} 
Flow 8304: {60 8 0} 
Flow 8324: {60 91 0} 
Flow 8355: {99 34 0} 
Flow 8364: {37 175 0} 
Flow 8372: {67 46 0} 
Flow 8386: {99 60 0} 
Flow 8425: {2 110 0} 
Flow 8459: {100 34 0} 
Flow 8464: {22 20 0} 
Flow 8472: {100 64 0} 
Flow 8474: {64 38 0} 
Flow 8483: {46 184 0} 
Flow 8486: {100 70 0} 
Flow 8489: {64 61 0} 
Flow 8544: {100 66 0} 
Flow 8597: {51 53 0} 
Flow 8604: {101 51 0} 
Flow 8654: {124 262 0} 
Flow 8656: {51 65 0} 
Flow 8679: {21 35 0} 
Flow 8680: {102 11 0} 
Flow 8687: {102 5 0} 
Flow 8699: {56 45 0} 
Flow 8713: {64 202 0} 
Flow 8725: {74 89 0} 
Flow 8734: {102 2 0} 
Flow 8739: {102 103 0} 
Flow 8782: {103 2 0} 
Flow 8783: {2 29 0} 
Flow 8819: {91 229 0} 
Flow 8827: {103 102 0} 
Flow 8836: {11 116 0} 
Flow 8842: {22 129 0} 
Flow 8847: {71 7 0} 
Flow 8866: {21 19 0} 
Flow 8871: {29 167 0} 
Flow 8880: {58 41 0} 
Flow 8884: {45 183 0} 
Flow 8931: {57 56 0} 
Flow 8933: {104 57 0} 
Flow 8961: {105 114 0} 
Flow 8964: {114 11 0} 
Flow 8970: {105 25 0} 
Flow 8980: {105 26 0} 
Flow 9013: {38 64 0} 
Flow 9030: {27 71 0} 
Flow 9071: {105 27 0} 
Flow 9094: {71 26 0} 
Flow 9101: {33 171 0} 
Flow 9107: {67 41 0} 
Flow 9132: {70 208 0} 
Flow 9150: {60 94 0} 
Flow 9153: {97 235 0} 
Flow 9186: {108 2 0} 
Flow 9189: {137 275 0} 
Flow 9194: {109 3 0} 
Flow 9212: {109 5 0} 
Flow 9235: {109 2 0} 
Flow 9284: {2 11 0} 
Flow 9321: {23 161 0} 
Flow 9321: {111 11 0} 
Flow 9357: {2 71 0} 
Flow 9370: {77 80 0} 
Flow 9376: {74 88 0} 
Flow 9394: {2 108 0} 
Flow 9414: {58 132 0} 
Flow 9440: {11 5 0} 
Flow 9457: {11 2 0} 
Flow 9476: {77 79 0} 
Flow 9486: {7 95 0} 
Flow 9491: {112 11 0} 
Flow 9513: {34 70 0} 
Flow 9527: {46 68 0} 
Flow 9529: {113 11 0} 
Flow 9548: {115 11 0} 
Flow 9569: {116 9 0} 
Flow 9578: {92 23 0} 
Flow 9591: {116 11 0} 
Flow 9596: {58 46 0} 
Flow 9608: {11 59 0} 
Flow 9618: {116 7 0} 
Flow 9630: {117 91 0} 
Flow 9636: {116 8 0} 
Flow 9653: {7 117 0} 
Flow 9668: {51 136 0} 
Flow 9684: {20 158 0} 
Flow 9785: {118 7 0} 
Flow 9827: {118 73 0} 
Flow 9833: {11 75 0} 
Flow 9840: {7 87 0} 
Flow 9888: {19 20 0} 
Flow 9902: {58 43 0} 
Flow 9909: {119 60 0} 
Flow 9927: {71 209 0} 
Flow 9948: {119 91 0} 
Flow 9983: {117 9 0} 
Flow 9990: {97 94 0} 
Flow 9999: {120 97 0} 
Flow 10040: {120 96 0} 
Flow 10043: {34 100 0} 
Flow 10047: {120 91 0} 
Flow 10063: {91 60 0} 
Flow 10090: {5 29 0} 
Flow 10093: {5 32 0} 
Flow 10128: {121 74 0} 
Flow 10168: {121 130 0} 
Flow 10185: {122 121 0} 
Flow 10216: {12 29 0} 
Flow 10236: {53 52 0} 
Flow 10239: {64 55 0} 
Flow 10262: {86 224 0} 
Flow 10269: {123 70 0} 
Flow 10282: {123 64 0} 
Flow 10296: {123 66 0} 
Flow 10309: {137 51 0} 
Flow 10318: {124 126 0} 
Flow 10333: {126 137 0} 
Flow 10375: {51 101 0} 
Flow 10380: {124 125 0} 
Flow 10391: {125 128 0} 
Flow 10401: {2 140 0} 
Flow 10410: {34 15 0} 
Flow 10417: {71 27 0} 
Flow 10426: {43 39 0} 
Flow 10442: {128 65 0} 
Flow 10443: {67 43 0} 
Flow 10449: {86 76 0} 
Flow 10458: {92 230 0} 
Flow 10464: {125 126 0} 
Flow 10501: {16 154 0} 
Flow 10503: {22 19 0} 
Flow 10532: {137 54 0} 
Flow 10569: {56 57 0} 
Flow 10634: {67 48 0} 
Flow 10636: {61 53 0} 
Flow 10637: {65 51 0} 
Flow 10659: {8 79 0} 
Flow 10665: {61 34 0} 
Flow 10666: {65 66 0} 
Flow 10673: {127 65 0} 
Flow 10737: {65 54 0} 
Flow 10756: {58 196 0} 
Flow 10763: {67 205 0} 
Flow 10779: {122 88 0} 
Flow 10779: {88 226 0} 
Flow 10786: {73 97 0} 
Flow 10789: {66 100 0} 
Flow 10813: {127 265 0} 
Flow 10816: {131 269 0} 
Flow 10852: {129 22 0} 
Flow 10885: {129 121 0} 
Flow 10905: {67 59 0} 
Flow 10925: {2 1 0} 
Flow 10945: {133 22 0} 
Flow 10962: {133 21 0} 
Flow 10983: {21 118 0} 
Flow 11021: {43 181 0} 
Flow 11048: {134 54 0} 
Flow 11050: {54 37 0} 
Flow 11055: {101 34 0} 
Flow 11058: {135 101 0} 
Flow 11060: {53 50 0} 
Flow 11061: {134 51 0} 
Flow 11084: {121 88 0} 
Flow 11099: {34 38 0} 
Flow 11111: {8 116 0} 
Flow 11116: {135 134 0} 
Flow 11134: {136 54 0} 
Flow 11139: {136 51 0} 
Flow 11152: {7 145 0} 
Flow 11155: {11 149 0} 
Flow 11164: {24 162 0} 
Flow 11171: {32 170 0} 
Flow 11180: {21 67 0} 
Flow 11182: {56 47 0} 
Flow 11182: {47 185 0} 
Flow 11187: {52 190 0} 
Flow 11222: {137 128 0} 
Flow 11270: {60 92 0} 
Flow 11281: {138 54 0} 
Flow 11294: {138 51 0} 
Flow 11319: {66 38 0} 
Flow 11336: {71 2 0} 
Flow 11342: {138 65 0} 
Flow 11365: {134 135 0} 
Time taken running everything: 207 seconds
