Number of groups: 790
Flow 10018: {76 61 0} 
Flow 10026: {29 69 0} 
Flow 10037: {81 80 0} 
Flow 10053: {64 31 0} 
Flow 10099: {64 2 0} 
Flow 10112: {64 74 0} 
Flow 10130: {25 146 0} 
Flow 10151: {33 194 0} 
Flow 10163: {65 6 0} 
Flow 10208: {94 90 0} 
Flow 10230: {112 273 0} 
Flow 10235: {145 117 0} 
Flow 10238: {120 281 0} 
Flow 10410: {70 135 0} 
Flow 10462: {28 27 0} 
Flow 10470: {2 35 0} 
Flow 10485: {140 2 0} 
Flow 10486: {40 51 0} 
Flow 10511: {18 79 0} 
Flow 10535: {69 75 0} 
Flow 10588: {67 65 0} 
Flow 10589: {67 68 0} 
Flow 10653: {62 223 0} 
Flow 10655: {68 66 0} 
Flow 10741: {68 2 0} 
Flow 10750: {68 6 0} 
Flow 10812: {75 62 0} 
Flow 10813: {69 63 0} 
Flow 10901: {151 312 0} 
Flow 10919: {8 169 0} 
Flow 10963: {40 52 0} 
Flow 11036: {99 32 0} 
Flow 11054: {75 6 0} 
Flow 11062: {70 2 0} 
Flow 11066: {155 316 0} 
Flow 11079: {71 19 0} 
Flow 11166: {94 255 0} 
Flow 11195: {123 284 0} 
Flow 11232: {40 160 0} 
Flow 11265: {34 32 0} 
Flow 11271: {72 34 0} 
Flow 11285: {72 52 0} 
Flow 11307: {72 64 0} 
Flow 11369: {72 51 0} 
Flow 11390: {37 46 0} 
Flow 11392: {72 53 0} 
Flow 11403: {73 135 0} 
Flow 11422: {2 33 0} 
Flow 11480: {73 53 0} 
Flow 11495: {135 115 0} 
Flow 11501: {135 121 0} 
Flow 11537: {73 160 0} 
Flow 11538: {73 75 0} 
Flow 11572: {64 35 0} 
Flow 11596: {64 60 0} 
Flow 11607: {64 72 0} 
Flow 11608: {64 73 0} 
Flow 11662: {74 94 0} 
Flow 11683: {64 70 0} 
Flow 11722: {26 187 0} 
Flow 11754: {59 58 0} 
Flow 11800: {75 78 0} 
Flow 11886: {6 65 0} 
Flow 11888: {36 30 0} 
Flow 11890: {76 2 0} 
Flow 11924: {65 67 0} 
Flow 11971: {76 75 0} 
Flow 11982: {76 36 0} 
Flow 11997: {76 161 0} 
Flow 12014: {61 139 0} 
Flow 12019: {77 2 0} 
Flow 12028: {135 11 0} 
Flow 12040: {25 186 0} 
Flow 12141: {133 134 0} 
Flow 12151: {77 75 0} 
Flow 12224: {53 56 0} 
Flow 12256: {94 89 0} 
Flow 12268: {81 100 0} 
Flow 12272: {104 265 0} 
Flow 12302: {78 135 0} 
Flow 12357: {79 18 0} 
Flow 12358: {69 29 0} 
Flow 12389: {79 19 0} 
Flow 12420: {19 91 0} 
Flow 12444: {18 94 0} 
Flow 12450: {121 282 0} 
Flow 12502: {80 81 0} 
Flow 12505: {9 8 0} 
Flow 12543: {54 215 0} 
Flow 12552: {31 64 0} 
Flow 12593: {118 107 0} 
Flow 12608: {32 99 0} 
Flow 12733: {85 246 0} 
Flow 12879: {70 231 0} 
Flow 12904: {93 95 0} 
Flow 12915: {99 130 0} 
Flow 12923: {82 18 0} 
Flow 12946: {127 137 0} 
Flow 12956: {114 119 0} 
Flow 12993: {20 23 0} 
Flow 13030: {83 19 0} 
Flow 13082: {83 18 0} 
Flow 13105: {135 296 0} 
Flow 13147: {16 177 0} 
Flow 13220: {84 85 0} 
Flow 13385: {94 93 0} 
Flow 13396: {78 105 0} 
Flow 13461: {10 8 0} 
Flow 13469: {85 114 0} 
Flow 13614: {86 85 0} 
Flow 13654: {85 26 0} 
Flow 13683: {85 135 0} 
Flow 13689: {87 85 0} 
Flow 13745: {94 132 0} 
Flow 13745: {132 293 0} 
Flow 13763: {25 144 0} 
Flow 13865: {88 91 0} 
Flow 13917: {88 81 0} 
Flow 13918: {88 89 0} 
Flow 13993: {58 219 0} 
Flow 14019: {84 245 0} 
Flow 14118: {94 99 0} 
Flow 14129: {94 127 0} 
Flow 14145: {90 94 0} 
Flow 14184: {90 88 0} 
Flow 14250: {90 19 0} 
Flow 14279: {91 94 0} 
Flow 14331: {94 74 0} 
Flow 14335: {53 78 0} 
Flow 14346: {91 88 0} 
Flow 14374: {26 114 0} 
Flow 14382: {91 19 0} 
Flow 14479: {60 61 0} 
Flow 14480: {34 62 0} 
Flow 14485: {68 67 0} 
Flow 14504: {92 85 0} 
Flow 14582: {3 164 0} 
Flow 14715: {93 96 0} 
Flow 14732: {93 94 0} 
Flow 14768: {31 30 0} 
Flow 14800: {53 63 0} 
Flow 14860: {81 125 0} 
Flow 14863: {53 26 0} 
Flow 14893: {129 34 0} 
Flow 14899: {7 3 0} 
Flow 14979: {95 93 0} 
Flow 15046: {53 153 0} 
Flow 15050: {95 81 0} 
Flow 15074: {26 146 0} 
Flow 15078: {96 81 0} 
Flow 15156: {130 129 0} 
Flow 15163: {109 270 0} 
Flow 15176: {122 283 0} 
Flow 15204: {81 32 0} 
Flow 15239: {27 188 0} 
Flow 15278: {135 73 0} 
Flow 15301: {97 85 0} 
Flow 15402: {98 85 0} 
Flow 15424: {65 226 0} 
Flow 15433: {75 236 0} 
Flow 15482: {81 126 0} 
Flow 15498: {140 143 0} 
Flow 15500: {145 306 0} 
Flow 15529: {16 14 0} 
Flow 15542: {53 70 0} 
Flow 15551: {32 38 0} 
Flow 15592: {82 243 0} 
Flow 15618: {16 108 0} 
Flow 15623: {18 112 0} 
Flow 15720: {100 81 0} 
Flow 15761: {88 90 0} 
Flow 15778: {100 89 0} 
Flow 15809: {138 299 0} 
Flow 15825: {89 19 0} 
Flow 15839: {102 34 0} 
Flow 15893: {101 102 0} 
Flow 15903: {102 53 0} 
Flow 16042: {49 210 0} 
Flow 16054: {35 61 0} 
Flow 16131: {2 138 0} 
Flow 16157: {78 75 0} 
Flow 16158: {7 4 0} 
Flow 16172: {78 53 0} 
Flow 16189: {35 196 0} 
Flow 16191: {37 198 0} 
Flow 16306: {7 152 0} 
Flow 16389: {104 103 0} 
Flow 16461: {103 105 0} 
Flow 16474: {22 159 0} 
Flow 16502: {75 69 0} 
Flow 16601: {105 78 0} 
Flow 16649: {17 178 0} 
Flow 16655: {107 116 0} 
Flow 16668: {36 197 0} 
Flow 16669: {107 118 0} 
Flow 16674: {128 25 0} 
Flow 16702: {106 107 0} 
Flow 16714: {18 82 0} 
Flow 16719: {116 114 0} 
Flow 16745: {112 113 0} 
Flow 16767: {118 135 0} 
Flow 16833: {6 41 0} 
Flow 16882: {93 254 0} 
Flow 16974: {23 24 0} 
Flow 17014: {64 225 0} 
Flow 17039: {26 53 0} 
Flow 17043: {108 16 0} 
Flow 17054: {135 78 0} 
Flow 17162: {102 51 0} 
Flow 17186: {109 110 0} 
Flow 17204: {109 102 0} 
Flow 17208: {85 97 0} 
Flow 17209: {110 116 0} 
Flow 17219: {12 16 0} 
Flow 17255: {144 305 0} 
Flow 17278: {110 25 0} 
Flow 17320: {110 26 0} 
Flow 17437: {53 4 0} 
Flow 17485: {118 26 0} 
Flow 17485: {26 52 0} 
Flow 17556: {111 107 0} 
Flow 17556: {116 110 0} 
Flow 17622: {112 18 0} 
Flow 17652: {112 19 0} 
Flow 17677: {83 244 0} 
Flow 17697: {103 264 0} 
Flow 17742: {102 148 0} 
Flow 17768: {8 10 0} 
Flow 17809: {113 112 0} 
Flow 17994: {18 83 0} 
Flow 18139: {72 233 0} 
Flow 18140: {115 135 0} 
Flow 18153: {87 248 0} 
Flow 18208: {115 114 0} 
Flow 18242: {116 128 0} 
Flow 18391: {117 145 0} 
Flow 18425: {34 37 0} 
Flow 18443: {134 133 0} 
Flow 18522: {117 135 0} 
Flow 18648: {32 81 0} 
Flow 18662: {118 114 0} 
Flow 18682: {118 134 0} 
Flow 18729: {114 25 0} 
Flow 18846: {136 137 0} 
Flow 18859: {144 150 0} 
Flow 18862: {119 114 0} 
Flow 18905: {53 38 0} 
Flow 19018: {120 114 0} 
Flow 19043: {19 180 0} 
Flow 19081: {19 59 0} 
Flow 19091: {121 135 0} 
Flow 19108: {121 114 0} 
Flow 19132: {114 26 0} 
Flow 19142: {114 122 0} 
Flow 19163: {143 304 0} 
Flow 19188: {122 135 0} 
Flow 19226: {44 45 0} 
Flow 19245: {75 66 0} 
Flow 19260: {122 26 0} 
Flow 19291: {122 114 0} 
Flow 19294: {94 18 0} 
Flow 19377: {123 110 0} 
Flow 19378: {30 36 0} 
Flow 19385: {25 75 0} 
Flow 19411: {69 230 0} 
Flow 19477: {110 118 0} 
Flow 19580: {81 19 0} 
Flow 19614: {114 117 0} 
Flow 19652: {124 81 0} 
Flow 19655: {32 34 0} 
Flow 19682: {13 24 0} 
Flow 19704: {31 46 0} 
Flow 19798: {125 81 0} 
Flow 19823: {126 81 0} 
Flow 19824: {5 166 0} 
Flow 19866: {31 48 0} 
Flow 19905: {19 90 0} 
Flow 19911: {96 257 0} 
Flow 19920: {129 53 0} 
Flow 20016: {6 43 0} 
Flow 20024: {51 212 0} 
Flow 20106: {127 2 0} 
Flow 20138: {9 170 0} 
Flow 20146: {25 134 0} 
Flow 20186: {134 26 0} 
Flow 20284: {19 155 0} 
Flow 20360: {99 260 0} 
Flow 20546: {51 136 0} 
Flow 20582: {26 11 0} 
Flow 20705: {131 94 0} 
Flow 20714: {147 308 0} 
Flow 20872: {132 94 0} 
Flow 20994: {133 135 0} 
Flow 21027: {62 138 0} 
Flow 21045: {156 317 0} 
Flow 21113: {66 63 0} 
Flow 21169: {134 25 0} 
Flow 21202: {135 70 0} 
Flow 21224: {133 55 0} 
Flow 21244: {40 30 0} 
Flow 21254: {43 204 0} 
Flow 21260: {34 49 0} 
Flow 21267: {70 53 0} 
Flow 21271: {135 40 0} 
Flow 21303: {135 85 0} 
Flow 21304: {99 94 0} 
Flow 21320: {118 110 0} 
Flow 21330: {135 133 0} 
Flow 21334: {135 118 0} 
Flow 21357: {146 307 0} 
Flow 21361: {135 144 0} 
Flow 21410: {51 38 0} 
Flow 21427: {40 135 0} 
Flow 21448: {75 76 0} 
Flow 21490: {118 279 0} 
Flow 21498: {136 51 0} 
Flow 21503: {94 131 0} 
Flow 21523: {51 2 0} 
Flow 21535: {137 2 0} 
Flow 21564: {137 127 0} 
Flow 21568: {127 31 0} 
Flow 21634: {51 102 0} 
Flow 21668: {137 136 0} 
Flow 21689: {137 62 0} 
Flow 21710: {22 20 0} 
Flow 21717: {23 184 0} 
Flow 21755: {138 2 0} 
Flow 21766: {62 72 0} 
Flow 21768: {2 64 0} 
Flow 21771: {2 77 0} 
Flow 21806: {19 112 0} 
Flow 21816: {135 122 0} 
Flow 21830: {62 137 0} 
Flow 21843: {2 53 0} 
Flow 21854: {138 62 0} 
Flow 21857: {2 163 0} 
Flow 21869: {26 54 0} 
Flow 21915: {48 60 0} 
Flow 21926: {139 39 0} 
Flow 21984: {129 290 0} 
Flow 21991: {139 51 0} 
Flow 22016: {139 61 0} 
Flow 22033: {18 179 0} 
Flow 22088: {6 161 0} 
Flow 22168: {2 139 0} 
Flow 22173: {4 1 0} 
Flow 22176: {141 4 0} 
Flow 22176: {4 165 0} 
Flow 22208: {140 6 0} 
Flow 22245: {86 247 0} 
Flow 22254: {97 258 0} 
Flow 22257: {100 261 0} 
Flow 22272: {116 277 0} 
Flow 22303: {141 2 0} 
Flow 22365: {2 51 0} 
Flow 22369: {2 70 0} 
Flow 22393: {79 240 0} 
Flow 22459: {142 2 0} 
Flow 22476: {1 162 0} 
Flow 22490: {143 140 0} 
Flow 22602: {139 300 0} 
Flow 22613: {26 144 0} 
Flow 22669: {129 130 0} 
Flow 22711: {85 87 0} 
Flow 22714: {90 251 0} 
Flow 22779: {144 26 0} 
Flow 22794: {145 25 0} 
Flow 22860: {117 114 0} 
Flow 23000: {53 129 0} 
Flow 23063: {142 303 0} 
Flow 23092: {20 12 0} 
Flow 23124: {42 203 0} 
Flow 23189: {107 268 0} 
Flow 23200: {114 118 0} 
Flow 23242: {147 119 0} 
Flow 23295: {102 52 0} 
Flow 23302: {148 102 0} 
Flow 23354: {107 111 0} 
Flow 23409: {53 2 0} 
Flow 23417: {13 174 0} 
Flow 23530: {149 53 0} 
Flow 23534: {130 291 0} 
Flow 23596: {34 195 0} 
Flow 23617: {144 25 0} 
Flow 23627: {66 227 0} 
Flow 23694: {144 135 0} 
Flow 23713: {150 144 0} 
Flow 23750: {30 191 0} 
Flow 23769: {46 49 0} 
Flow 23782: {7 62 0} 
Flow 23824: {105 103 0} 
Flow 23828: {146 22 0} 
Flow 23843: {110 123 0} 
Flow 23869: {151 7 0} 
Flow 23944: {2 63 0} 
Flow 23959: {78 239 0} 
Flow 23965: {152 7 0} 
Flow 23974: {96 93 0} 
Flow 23976: {95 256 0} 
Flow 24017: {136 297 0} 
Flow 24022: {2 141 0} 
Flow 24059: {18 17 0} 
Flow 24077: {30 35 0} 
Flow 24104: {70 62 0} 
Flow 24181: {53 139 0} 
Flow 24202: {153 53 0} 
Flow 24252: {154 19 0} 
Flow 24313: {154 18 0} 
Flow 24324: {126 287 0} 
Flow 24332: {26 134 0} 
Flow 24387: {155 19 0} 
Flow 24400: {41 202 0} 
Flow 24486: {127 288 0} 
Flow 24580: {62 60 0} 
Flow 24608: {81 88 0} 
Flow 24622: {102 263 0} 
Flow 24669: {156 140 0} 
Flow 24684: {139 2 0} 
Flow 24686: {7 5 0} 
Flow 24695: {13 16 0} 
Flow 24702: {20 21 0} 
Flow 24717: {39 30 0} 
Flow 24729: {139 48 0} 
Flow 24733: {139 52 0} 
Flow 24743: {139 62 0} 
Flow 24768: {139 53 0} 
Flow 24780: {30 32 0} 
Flow 24795: {114 275 0} 
Flow 24800: {157 139 0} 
Flow 24810: {37 34 0} 
Flow 24835: {19 154 0} 
Flow 24841: {46 40 0} 
Flow 24842: {61 76 0} 
Flow 24870: {158 34 0} 
Flow 24878: {34 30 0} 
Flow 24890: {46 48 0} 
Flow 24902: {158 39 0} 
Flow 24911: {34 40 0} 
Flow 24958: {114 116 0} 
Flow 24999: {39 139 0} 
Flow 25045: {6 42 0} 
Flow 25079: {159 22 0} 
Flow 25109: {106 267 0} 
Flow 25163: {70 160 0} 
Flow 25211: {47 208 0} 
Flow 25237: {160 73 0} 
Flow 25238: {73 64 0} 
Flow 25269: {160 40 0} 
Flow 25302: {160 70 0} 
Flow 25371: {46 207 0} 
Flow 25385: {61 60 0} 
Flow 25393: {6 68 0} 
Flow 25399: {6 64 0} 
Flow 25456: {131 292 0} 
Flow 25467: {161 6 0} 
