Number of groups: 709
Flow 2593: {134 133 0} 
Flow 2646: {42 203 0} 
Flow 2703: {26 122 0} 
Flow 2738: {68 4 0} 
Flow 2739: {27 29 0} 
Flow 2744: {29 66 0} 
Flow 2787: {27 28 0} 
Flow 2844: {66 68 0} 
Flow 2853: {2 7 0} 
Flow 2869: {135 11 0} 
Flow 2884: {28 27 0} 
Flow 2898: {46 207 0} 
Flow 2911: {67 63 0} 
Flow 2917: {67 64 0} 
Flow 2961: {75 70 0} 
Flow 2973: {28 67 0} 
Flow 2977: {67 68 0} 
Flow 2978: {67 65 0} 
Flow 2981: {68 69 0} 
Flow 2989: {4 165 0} 
Flow 2995: {12 173 0} 
Flow 3050: {94 90 0} 
Flow 3093: {35 2 0} 
Flow 3133: {32 38 0} 
Flow 3220: {25 145 0} 
Flow 3235: {75 6 0} 
Flow 3241: {33 30 0} 
Flow 3246: {39 200 0} 
Flow 3251: {33 2 0} 
Flow 3254: {2 64 0} 
Flow 3275: {40 53 0} 
Flow 3309: {37 46 0} 
Flow 3357: {35 30 0} 
Flow 3363: {54 9 0} 
Flow 3367: {30 31 0} 
Flow 3404: {35 64 0} 
Flow 3439: {132 293 0} 
Flow 3443: {141 302 0} 
Flow 3469: {26 11 0} 
Flow 3488: {30 32 0} 
Flow 3490: {30 34 0} 
Flow 3499: {45 206 0} 
Flow 3524: {76 237 0} 
Flow 3566: {126 287 0} 
Flow 3575: {40 51 0} 
Flow 3578: {36 30 0} 
Flow 3613: {37 30 0} 
Flow 3646: {58 219 0} 
Flow 3707: {131 292 0} 
Flow 3715: {37 2 0} 
Flow 3722: {37 34 0} 
Flow 3728: {34 40 0} 
Flow 3751: {20 21 0} 
Flow 3762: {39 30 0} 
Flow 3803: {39 46 0} 
Flow 3808: {26 85 0} 
Flow 3846: {142 303 0} 
Flow 3861: {39 158 0} 
Flow 3927: {41 6 0} 
Flow 3943: {85 92 0} 
Flow 3961: {114 115 0} 
Flow 3975: {134 295 0} 
Flow 3978: {2 137 0} 
Flow 4015: {19 180 0} 
Flow 4022: {65 67 0} 
Flow 4025: {31 192 0} 
Flow 4035: {6 43 0} 
Flow 4045: {55 216 0} 
Flow 4060: {64 74 0} 
Flow 4084: {40 46 0} 
Flow 4105: {127 288 0} 
Flow 4116: {6 140 0} 
Flow 4124: {42 6 0} 
Flow 4128: {94 18 0} 
Flow 4163: {30 33 0} 
Flow 4177: {44 19 0} 
Flow 4198: {36 76 0} 
Flow 4209: {87 248 0} 
Flow 4309: {45 44 0} 
Flow 4332: {44 18 0} 
Flow 4395: {46 38 0} 
Flow 4395: {38 30 0} 
Flow 4396: {46 37 0} 
Flow 4421: {77 238 0} 
Flow 4430: {127 94 0} 
Flow 4431: {91 252 0} 
Flow 4445: {113 274 0} 
Flow 4519: {43 204 0} 
Flow 4552: {19 83 0} 
Flow 4565: {97 258 0} 
Flow 4608: {150 311 0} 
Flow 4612: {19 155 0} 
Flow 4613: {70 75 0} 
Flow 4631: {18 179 0} 
Flow 4656: {40 135 0} 
Flow 4662: {64 225 0} 
Flow 4664: {46 40 0} 
Flow 4698: {31 127 0} 
Flow 4700: {2 138 0} 
Flow 4709: {38 2 0} 
Flow 4715: {48 60 0} 
Flow 4730: {49 46 0} 
Flow 4746: {49 34 0} 
Flow 4833: {50 2 0} 
Flow 4837: {14 175 0} 
Flow 4875: {2 63 0} 
Flow 4888: {19 79 0} 
Flow 4901: {96 93 0} 
Flow 4901: {93 254 0} 
Flow 4928: {34 129 0} 
Flow 4954: {2 75 0} 
Flow 4954: {159 320 0} 
Flow 4956: {2 140 0} 
Flow 4957: {51 2 0} 
Flow 4968: {51 47 0} 
Flow 5003: {46 31 0} 
Flow 5019: {75 78 0} 
Flow 5022: {51 26 0} 
Flow 5023: {51 102 0} 
Flow 5084: {52 47 0} 
Flow 5091: {52 38 0} 
Flow 5100: {46 49 0} 
Flow 5112: {73 64 0} 
Flow 5115: {69 68 0} 
Flow 5118: {52 129 0} 
Flow 5120: {52 73 0} 
Flow 5139: {94 93 0} 
Flow 5154: {111 272 0} 
Flow 5156: {52 26 0} 
Flow 5166: {128 289 0} 
Flow 5177: {52 2 0} 
Flow 5183: {52 102 0} 
Flow 5191: {52 139 0} 
Flow 5194: {52 40 0} 
Flow 5215: {8 10 0} 
Flow 5223: {33 194 0} 
Flow 5263: {82 243 0} 
Flow 5273: {92 253 0} 
Flow 5324: {81 19 0} 
Flow 5327: {158 319 0} 
Flow 5330: {53 70 0} 
Flow 5364: {26 34 0} 
Flow 5416: {140 143 0} 
Flow 5438: {55 54 0} 
Flow 5466: {135 40 0} 
Flow 5469: {18 44 0} 
Flow 5511: {133 135 0} 
Flow 5525: {134 118 0} 
Flow 5528: {55 133 0} 
Flow 5540: {135 70 0} 
Flow 5555: {70 160 0} 
Flow 5598: {18 57 0} 
Flow 5651: {53 2 0} 
Flow 5656: {56 53 0} 
Flow 5744: {114 275 0} 
Flow 5755: {57 18 0} 
Flow 5765: {26 134 0} 
Flow 5793: {19 17 0} 
Flow 5808: {58 59 0} 
Flow 5810: {30 38 0} 
Flow 5810: {38 199 0} 
Flow 5867: {59 19 0} 
Flow 6027: {161 322 0} 
Flow 6043: {23 184 0} 
Flow 6061: {48 46 0} 
Flow 6070: {60 64 0} 
Flow 6110: {60 61 0} 
Flow 6111: {60 62 0} 
Flow 6111: {62 140 0} 
Flow 6112: {47 53 0} 
Flow 6116: {46 47 0} 
Flow 6121: {48 31 0} 
Flow 6122: {48 139 0} 
Flow 6124: {61 76 0} 
Flow 6128: {8 169 0} 
Flow 6154: {61 60 0} 
Flow 6154: {60 39 0} 
Flow 6160: {60 48 0} 
Flow 6164: {30 40 0} 
Flow 6169: {35 63 0} 
Flow 6195: {105 103 0} 
Flow 6199: {61 35 0} 
Flow 6213: {94 131 0} 
Flow 6250: {66 75 0} 
Flow 6261: {63 35 0} 
Flow 6282: {63 69 0} 
Flow 6289: {63 66 0} 
Flow 6293: {114 85 0} 
Flow 6294: {63 53 0} 
Flow 6317: {63 2 0} 
Flow 6336: {64 2 0} 
Flow 6363: {37 198 0} 
Flow 6367: {64 6 0} 
Flow 6380: {64 60 0} 
Flow 6384: {67 228 0} 
Flow 6394: {64 31 0} 
Flow 6410: {89 100 0} 
Flow 6413: {103 264 0} 
Flow 6426: {64 66 0} 
Flow 6459: {64 73 0} 
Flow 6466: {70 53 0} 
Flow 6488: {2 33 0} 
Flow 6523: {161 76 0} 
Flow 6525: {65 6 0} 
Flow 6619: {63 67 0} 
Flow 6627: {75 40 0} 
Flow 6644: {66 63 0} 
Flow 6646: {65 226 0} 
Flow 6714: {66 65 0} 
Flow 6722: {7 5 0} 
Flow 6765: {68 66 0} 
Flow 6770: {69 75 0} 
Flow 6801: {75 25 0} 
Flow 6806: {130 291 0} 
Flow 6813: {68 2 0} 
Flow 6830: {68 6 0} 
Flow 6877: {69 63 0} 
Flow 6883: {75 73 0} 
Flow 6897: {99 94 0} 
Flow 6899: {31 81 0} 
Flow 6907: {106 267 0} 
Flow 6910: {109 270 0} 
Flow 6927: {70 135 0} 
Flow 6951: {70 2 0} 
Flow 6954: {10 171 0} 
Flow 6987: {53 56 0} 
Flow 7023: {135 122 0} 
Flow 7116: {19 89 0} 
Flow 7123: {71 19 0} 
Flow 7136: {19 81 0} 
Flow 7149: {94 99 0} 
Flow 7189: {72 34 0} 
Flow 7191: {34 32 0} 
Flow 7223: {72 64 0} 
Flow 7225: {75 76 0} 
Flow 7262: {72 53 0} 
Flow 7275: {72 51 0} 
Flow 7276: {137 298 0} 
Flow 7277: {72 62 0} 
Flow 7290: {18 154 0} 
Flow 7314: {73 75 0} 
Flow 7322: {53 47 0} 
Flow 7357: {53 129 0} 
Flow 7381: {135 115 0} 
Flow 7385: {135 121 0} 
Flow 7386: {73 135 0} 
Flow 7404: {73 53 0} 
Flow 7415: {73 160 0} 
Flow 7419: {25 146 0} 
Flow 7427: {64 35 0} 
Flow 7436: {74 64 0} 
Flow 7436: {64 67 0} 
Flow 7438: {29 69 0} 
Flow 7442: {89 19 0} 
Flow 7446: {74 94 0} 
Flow 7453: {122 283 0} 
Flow 7454: {64 70 0} 
Flow 7485: {25 186 0} 
Flow 7582: {76 2 0} 
Flow 7591: {16 177 0} 
Flow 7594: {76 36 0} 
Flow 7598: {12 10 0} 
Flow 7601: {67 28 0} 
Flow 7601: {28 189 0} 
Flow 7620: {40 34 0} 
Flow 7630: {76 61 0} 
Flow 7631: {65 66 0} 
Flow 7654: {89 250 0} 
Flow 7667: {78 105 0} 
Flow 7673: {128 116 0} 
Flow 7677: {76 75 0} 
Flow 7697: {161 6 0} 
Flow 7710: {61 139 0} 
Flow 7712: {22 159 0} 
Flow 7738: {69 29 0} 
Flow 7813: {25 128 0} 
Flow 7897: {79 18 0} 
Flow 7935: {79 19 0} 
Flow 7976: {80 81 0} 
Flow 7987: {39 60 0} 
Flow 8007: {81 32 0} 
Flow 8046: {147 308 0} 
Flow 8106: {31 64 0} 
Flow 8123: {19 91 0} 
Flow 8134: {103 104 0} 
Flow 8156: {47 51 0} 
Flow 8276: {82 18 0} 
Flow 8281: {160 321 0} 
Flow 8323: {83 18 0} 
Flow 8337: {83 19 0} 
Flow 8365: {129 290 0} 
Flow 8404: {84 85 0} 
Flow 8447: {18 79 0} 
Flow 8461: {98 259 0} 
Flow 8559: {75 66 0} 
Flow 8566: {85 135 0} 
Flow 8590: {81 100 0} 
Flow 8598: {85 114 0} 
Flow 8639: {40 160 0} 
Flow 8652: {12 16 0} 
Flow 8715: {86 85 0} 
Flow 8760: {25 144 0} 
Flow 8772: {53 139 0} 
Flow 8790: {47 46 0} 
Flow 8801: {87 85 0} 
Flow 8820: {88 89 0} 
Flow 8828: {89 94 0} 
Flow 8891: {88 90 0} 
Flow 8892: {88 91 0} 
Flow 8910: {115 276 0} 
Flow 8952: {90 94 0} 
Flow 8958: {90 19 0} 
Flow 8962: {26 146 0} 
Flow 8966: {26 187 0} 
Flow 8993: {94 74 0} 
Flow 9003: {78 239 0} 
Flow 9019: {90 88 0} 
Flow 9024: {118 107 0} 
Flow 9065: {6 161 0} 
Flow 9066: {1 162 0} 
Flow 9068: {94 127 0} 
Flow 9108: {50 211 0} 
Flow 9113: {56 217 0} 
Flow 9140: {91 88 0} 
Flow 9146: {96 257 0} 
Flow 9158: {110 271 0} 
Flow 9188: {102 148 0} 
Flow 9192: {91 94 0} 
Flow 9194: {91 19 0} 
Flow 9253: {92 85 0} 
Flow 9295: {114 117 0} 
Flow 9324: {20 181 0} 
Flow 9336: {93 96 0} 
Flow 9338: {93 94 0} 
Flow 9358: {53 73 0} 
Flow 9395: {2 141 0} 
Flow 9524: {137 136 0} 
Flow 9528: {127 2 0} 
Flow 9551: {26 54 0} 
Flow 9553: {95 93 0} 
Flow 9608: {95 81 0} 
Flow 9629: {85 98 0} 
Flow 9659: {127 137 0} 
Flow 9668: {53 102 0} 
Flow 9670: {26 144 0} 
Flow 9722: {59 220 0} 
Flow 9748: {96 81 0} 
Flow 9767: {136 297 0} 
Flow 9824: {97 85 0} 
Flow 9880: {53 4 0} 
Flow 9899: {85 26 0} 
Flow 9915: {66 64 0} 
Flow 9916: {68 67 0} 
Flow 9928: {98 85 0} 
Flow 9986: {32 30 0} 
Flow 9986: {36 197 0} 
Flow 10034: {32 2 0} 
Flow 10040: {53 149 0} 
Flow 10060: {15 176 0} 
Flow 10066: {22 20 0} 
Flow 10077: {100 81 0} 
Flow 10134: {102 109 0} 
Flow 10148: {100 89 0} 
Flow 10169: {155 316 0} 
Flow 10177: {34 2 0} 
Flow 10194: {20 23 0} 
Flow 10208: {53 38 0} 
Flow 10219: {102 51 0} 
Flow 10229: {6 65 0} 
Flow 10234: {130 99 0} 
Flow 10237: {101 102 0} 
Flow 10278: {123 284 0} 
Flow 10290: {102 34 0} 
Flow 10320: {13 174 0} 
Flow 10322: {13 16 0} 
Flow 10362: {63 224 0} 
Flow 10400: {102 53 0} 
Flow 10426: {2 142 0} 
Flow 10430: {146 307 0} 
Flow 10448: {5 166 0} 
Flow 10496: {103 105 0} 
Flow 10511: {99 32 0} 
Flow 10535: {78 53 0} 
Flow 10563: {78 75 0} 
Flow 10571: {32 81 0} 
Flow 10579: {104 103 0} 
Flow 10591: {10 13 0} 
Flow 10660: {116 277 0} 
Flow 10661: {135 117 0} 
Flow 10672: {78 135 0} 
Flow 10688: {156 317 0} 
Flow 10690: {105 78 0} 
Flow 10702: {128 25 0} 
Flow 10703: {116 128 0} 
Flow 10715: {30 35 0} 
Flow 10734: {71 232 0} 
Flow 10755: {106 107 0} 
Flow 10757: {116 110 0} 
Flow 10769: {118 26 0} 
Flow 10776: {146 22 0} 
Flow 10798: {30 191 0} 
Flow 10803: {34 37 0} 
Flow 10830: {107 116 0} 
Flow 10886: {16 23 0} 
Flow 10900: {108 16 0} 
Flow 10906: {49 210 0} 
Flow 10912: {129 130 0} 
Flow 10930: {83 244 0} 
Flow 10969: {54 26 0} 
Flow 10999: {110 25 0} 
Flow 11026: {44 45 0} 
Flow 11032: {110 118 0} 
Flow 11070: {110 26 0} 
Flow 11079: {116 114 0} 
Flow 11107: {154 315 0} 
Flow 11164: {107 118 0} 
Flow 11175: {88 249 0} 
Flow 11175: {94 89 0} 
Flow 11217: {111 107 0} 
Flow 11219: {157 318 0} 
Flow 11287: {86 247 0} 
Flow 11305: {18 94 0} 
Flow 11364: {112 18 0} 
Flow 11372: {31 30 0} 
Flow 11375: {113 112 0} 
Flow 11397: {75 69 0} 
Flow 11455: {112 19 0} 
Flow 11501: {46 39 0} 
Flow 11583: {53 3 0} 
Flow 11590: {16 14 0} 
Flow 11623: {115 135 0} 
Flow 11636: {115 114 0} 
Flow 11666: {20 12 0} 
Flow 11739: {145 25 0} 
Flow 11760: {35 196 0} 
Flow 11766: {117 145 0} 
Flow 11782: {60 221 0} 
Flow 11845: {136 137 0} 
Flow 11860: {114 26 0} 
Flow 11865: {117 135 0} 
Flow 11885: {118 134 0} 
Flow 11886: {24 185 0} 
Flow 11960: {118 110 0} 
Flow 11964: {118 114 0} 
Flow 11970: {114 122 0} 
Flow 11983: {138 299 0} 
Flow 11991: {148 309 0} 
Flow 12016: {120 114 0} 
Flow 12046: {2 50 0} 
Flow 12085: {81 96 0} 
Flow 12179: {121 114 0} 
Flow 12194: {135 73 0} 
Flow 12222: {114 116 0} 
Flow 12239: {121 135 0} 
Flow 12249: {119 147 0} 
Flow 12250: {149 310 0} 
Flow 12270: {114 25 0} 
Flow 12275: {122 26 0} 
Flow 12290: {122 135 0} 
Flow 12334: {117 278 0} 
Flow 12346: {62 138 0} 
Flow 12362: {122 114 0} 
Flow 12403: {51 212 0} 
Flow 12429: {110 116 0} 
Flow 12430: {89 88 0} 
Flow 12437: {85 97 0} 
Flow 12440: {109 102 0} 
Flow 12449: {123 110 0} 
Flow 12464: {118 135 0} 
Flow 12508: {124 81 0} 
Flow 12513: {32 34 0} 
Flow 12552: {81 88 0} 
Flow 12553: {19 90 0} 
Flow 12619: {16 15 0} 
Flow 12681: {126 81 0} 
Flow 12693: {31 2 0} 
Flow 12698: {32 99 0} 
Flow 12704: {19 154 0} 
Flow 12717: {31 46 0} 
Flow 12721: {9 8 0} 
Flow 12741: {127 31 0} 
Flow 12743: {30 37 0} 
Flow 12880: {40 201 0} 
Flow 12895: {59 58 0} 
Flow 12915: {18 82 0} 
Flow 12917: {84 245 0} 
Flow 12963: {129 34 0} 
Flow 12966: {129 53 0} 
Flow 13058: {53 78 0} 
Flow 13130: {131 94 0} 
Flow 13143: {54 55 0} 
Flow 13180: {101 262 0} 
Flow 13185: {107 268 0} 
Flow 13286: {132 94 0} 
Flow 13317: {26 118 0} 
Flow 13343: {99 130 0} 
Flow 13366: {133 134 0} 
Flow 13406: {73 234 0} 
Flow 13415: {135 85 0} 
Flow 13423: {135 118 0} 
Flow 13431: {119 280 0} 
Flow 13432: {121 282 0} 
Flow 13449: {135 144 0} 
Flow 13458: {7 3 0} 
Flow 13482: {51 40 0} 
Flow 13491: {137 127 0} 
Flow 13510: {51 139 0} 
Flow 13512: {136 51 0} 
Flow 13533: {138 2 0} 
Flow 13536: {2 77 0} 
Flow 13547: {138 62 0} 
Flow 13547: {62 70 0} 
Flow 13579: {66 29 0} 
Flow 13614: {6 75 0} 
Flow 13628: {140 2 0} 
Flow 13637: {102 263 0} 
Flow 13686: {4 1 0} 
Flow 13687: {141 4 0} 
Flow 13703: {21 182 0} 
Flow 13717: {2 38 0} 
Flow 13738: {2 68 0} 
Flow 13739: {69 230 0} 
Flow 13752: {34 26 0} 
Flow 13806: {141 2 0} 
Flow 13837: {2 32 0} 
Flow 13889: {94 255 0} 
Flow 13903: {19 112 0} 
Flow 13905: {142 2 0} 
Flow 13918: {94 132 0} 
Flow 13956: {29 190 0} 
Flow 13970: {140 62 0} 
Flow 13970: {62 60 0} 
Flow 13973: {6 68 0} 
Flow 13976: {74 235 0} 
Flow 13982: {85 246 0} 
Flow 13995: {143 140 0} 
Flow 14017: {144 26 0} 
Flow 14022: {2 1 0} 
Flow 14090: {117 114 0} 
Flow 14128: {135 296 0} 
Flow 14137: {145 117 0} 
Flow 14146: {134 26 0} 
Flow 14151: {3 164 0} 
Flow 14209: {34 30 0} 
Flow 14253: {147 119 0} 
Flow 14257: {119 114 0} 
Flow 14268: {107 111 0} 
Flow 14293: {144 305 0} 
Flow 14298: {151 312 0} 
Flow 14342: {6 42 0} 
Flow 14347: {34 49 0} 
Flow 14353: {149 53 0} 
Flow 14367: {75 77 0} 
Flow 14370: {81 80 0} 
Flow 14444: {144 25 0} 
Flow 14458: {150 144 0} 
Flow 14496: {18 83 0} 
Flow 14526: {25 110 0} 
Flow 14534: {144 135 0} 
Flow 14584: {30 36 0} 
Flow 14600: {135 133 0} 
Flow 14607: {140 6 0} 
Flow 14617: {7 2 0} 
Flow 14627: {85 87 0} 
Flow 14628: {151 7 0} 
Flow 14656: {26 110 0} 
Flow 14662: {2 127 0} 
Flow 14715: {2 37 0} 
Flow 14720: {2 31 0} 
Flow 14729: {19 59 0} 
Flow 14741: {152 7 0} 
Flow 14754: {34 102 0} 
Flow 14821: {153 53 0} 
Flow 14903: {144 150 0} 
Flow 14924: {154 19 0} 
Flow 14962: {154 18 0} 
Flow 15001: {19 44 0} 
Flow 15020: {81 31 0} 
Flow 15038: {155 19 0} 
Flow 15044: {53 26 0} 
Flow 15090: {39 139 0} 
Flow 15094: {40 75 0} 
Flow 15112: {6 64 0} 
Flow 15121: {85 86 0} 
Flow 15125: {156 140 0} 
Flow 15139: {2 139 0} 
Flow 15144: {9 170 0} 
Flow 15147: {139 53 0} 
Flow 15170: {139 39 0} 
Flow 15175: {139 51 0} 
Flow 15178: {133 55 0} 
Flow 15182: {139 48 0} 
Flow 15197: {85 84 0} 
Flow 15229: {139 2 0} 
Flow 15234: {145 306 0} 
Flow 15241: {157 139 0} 
Flow 15247: {76 161 0} 
Flow 15247: {139 61 0} 
Flow 15248: {158 34 0} 
Flow 15288: {158 39 0} 
Flow 15312: {160 40 0} 
Flow 15345: {160 73 0} 
Flow 15350: {80 241 0} 
Flow 15359: {94 91 0} 
Flow 15396: {160 70 0} 
Flow 15396: {70 62 0} 
Flow 15411: {139 157 0} 
Flow 15429: {2 35 0} 
Flow 15454: {104 265 0} 
Flow 15455: {112 113 0} 
Time taken running everything: 3647 seconds
