Number of groups: 536
Flow 5287: {101 102 0} 
Flow 5304: {58 124 0} 
Flow 5400: {85 31 0} 
Flow 5421: {84 242 0} 
Flow 5441: {2 104 0} 
Flow 5650: {156 314 0} 
Flow 5661: {9 167 0} 
Flow 5675: {23 181 0} 
Flow 5763: {117 119 0} 
Flow 5765: {114 272 0} 
Flow 5780: {57 58 0} 
Flow 5855: {47 205 0} 
Flow 5903: {36 117 0} 
Flow 5957: {38 84 0} 
Flow 5972: {39 40 0} 
Flow 6018: {39 84 0} 
Flow 6058: {40 34 0} 
Flow 6079: {69 77 0} 
Flow 6080: {115 273 0} 
Flow 6114: {54 59 0} 
Flow 6167: {119 120 0} 
Flow 6256: {33 36 0} 
Flow 6284: {4 162 0} 
Flow 6290: {10 168 0} 
Flow 6290: {41 44 0} 
Flow 6318: {144 143 0} 
Flow 6324: {47 42 0} 
Flow 6366: {6 4 0} 
Flow 6375: {44 43 0} 
Flow 6398: {143 158 0} 
Flow 6428: {150 149 0} 
Flow 6449: {42 47 0} 
Flow 6460: {29 23 0} 
Flow 6488: {47 138 0} 
Flow 6631: {10 8 0} 
Flow 6647: {43 88 0} 
Flow 6673: {80 238 0} 
Flow 6693: {132 125 0} 
Flow 6695: {109 102 0} 
Flow 6701: {88 144 0} 
Flow 6732: {133 134 0} 
Flow 6876: {132 131 0} 
Flow 6909: {2 86 0} 
Flow 6953: {45 46 0} 
Flow 6968: {157 156 0} 
Flow 7006: {98 99 0} 
Flow 7031: {125 51 0} 
Flow 7045: {45 42 0} 
Flow 7100: {34 35 0} 
Flow 7110: {46 45 0} 
Flow 7134: {46 47 0} 
Flow 7153: {95 89 0} 
Flow 7163: {25 27 0} 
Flow 7270: {47 48 0} 
Flow 7280: {120 119 0} 
Flow 7350: {136 78 0} 
Flow 7369: {147 148 0} 
Flow 7381: {104 2 0} 
Flow 7394: {15 173 0} 
Flow 7397: {12 17 0} 
Flow 7471: {138 135 0} 
Flow 7482: {134 104 0} 
Flow 7491: {76 112 0} 
Flow 7502: {13 31 0} 
Flow 7523: {145 303 0} 
Flow 7643: {4 3 0} 
Flow 7658: {49 5 0} 
Flow 7675: {139 140 0} 
Flow 7684: {5 4 0} 
Flow 7713: {107 108 0} 
Flow 7771: {19 11 0} 
Flow 7774: {87 81 0} 
Flow 7805: {93 76 0} 
Flow 7923: {11 19 0} 
Flow 7934: {85 243 0} 
Flow 7947: {98 256 0} 
Flow 8011: {13 14 0} 
Flow 8031: {23 24 0} 
Flow 8056: {49 207 0} 
Flow 8100: {51 125 0} 
Flow 8191: {27 185 0} 
Flow 8263: {100 258 0} 
Flow 8293: {129 130 0} 
Flow 8380: {60 218 0} 
Flow 8392: {72 230 0} 
Flow 8467: {63 80 0} 
Flow 8540: {129 128 0} 
Flow 8585: {119 101 0} 
Flow 8657: {55 54 0} 
Flow 8680: {45 203 0} 
Flow 8692: {56 55 0} 
Flow 8695: {62 156 0} 
Flow 8731: {97 255 0} 
Flow 8733: {91 99 0} 
Flow 8917: {58 51 0} 
Flow 8970: {21 179 0} 
Flow 9089: {68 107 0} 
Flow 9158: {52 210 0} 
Flow 9183: {34 33 0} 
Flow 9201: {96 254 0} 
Flow 9246: {134 139 0} 
Flow 9247: {141 142 0} 
Flow 9260: {155 313 0} 
Flow 9302: {39 197 0} 
Flow 9367: {105 263 0} 
Flow 9368: {83 106 0} 
Flow 9484: {61 154 0} 
Flow 9491: {155 151 0} 
Flow 9532: {78 69 0} 
Flow 9565: {154 155 0} 
Flow 9584: {157 158 0} 
Flow 9761: {92 98 0} 
Flow 9780: {47 46 0} 
Flow 9783: {14 11 0} 
Flow 9796: {62 220 0} 
Flow 9898: {7 165 0} 
Flow 9930: {129 58 0} 
Flow 9939: {49 48 0} 
Flow 9996: {64 80 0} 
Flow 10010: {130 123 0} 
Flow 10035: {100 122 0} 
Flow 10087: {84 39 0} 
Flow 10103: {58 57 0} 
Flow 10156: {109 267 0} 
Flow 10158: {65 64 0} 
Flow 10171: {124 282 0} 
Flow 10174: {65 66 0} 
Flow 10263: {58 216 0} 
Flow 10271: {92 67 0} 
Flow 10301: {66 127 0} 
Flow 10314: {97 121 0} 
Flow 10393: {67 115 0} 
Flow 10410: {115 118 0} 
Flow 10534: {16 15 0} 
Flow 10580: {156 61 0} 
Flow 10580: {61 219 0} 
Flow 10650: {132 290 0} 
Flow 10654: {136 294 0} 
Flow 10678: {86 2 0} 
Flow 10858: {25 183 0} 
Flow 11046: {55 56 0} 
Flow 11156: {10 9 0} 
Flow 11193: {70 78 0} 
Flow 11238: {72 71 0} 
Flow 11263: {71 70 0} 
Flow 11399: {95 96 0} 
Flow 11535: {74 75 0} 
Flow 11542: {82 240 0} 
Flow 11545: {74 73 0} 
Flow 11661: {43 201 0} 
Flow 11664: {73 77 0} 
Flow 11675: {57 215 0} 
Flow 11684: {75 73 0} 
Flow 11692: {75 74 0} 
Flow 11755: {138 296 0} 
Flow 11801: {76 93 0} 
Flow 11830: {54 55 0} 
Flow 11832: {107 68 0} 
Flow 11915: {142 141 0} 
Flow 11920: {145 146 0} 
Flow 11924: {52 150 0} 
Flow 11956: {24 182 0} 
Flow 11964: {35 32 0} 
Flow 12019: {88 246 0} 
Flow 12042: {77 93 0} 
Flow 12106: {17 175 0} 
Flow 12376: {51 126 0} 
Flow 12521: {119 277 0} 
Flow 12592: {81 87 0} 
Flow 12594: {34 192 0} 
Flow 12600: {36 33 0} 
Flow 12607: {48 47 0} 
Flow 12645: {81 82 0} 
Flow 12760: {82 104 0} 
Flow 12760: {144 88 0} 
Flow 12765: {48 206 0} 
Flow 12773: {82 81 0} 
Flow 12843: {123 130 0} 
Flow 12928: {54 212 0} 
Flow 12985: {83 110 0} 
Flow 13054: {84 54 0} 
Flow 13065: {84 38 0} 
Flow 13175: {128 79 0} 
Flow 13208: {20 178 0} 
Flow 13271: {105 83 0} 
Flow 13293: {106 264 0} 
Flow 13307: {120 278 0} 
Flow 13383: {38 196 0} 
Flow 13487: {8 10 0} 
Flow 13567: {64 65 0} 
Flow 13592: {92 91 0} 
Flow 13919: {104 262 0} 
Flow 13944: {58 129 0} 
Flow 13944: {129 287 0} 
Flow 13950: {137 135 0} 
Flow 13962: {147 305 0} 
Flow 14011: {90 89 0} 
Flow 14011: {95 94 0} 
Flow 14071: {8 120 0} 
Flow 14098: {126 284 0} 
Flow 14240: {98 27 0} 
Flow 14241: {99 98 0} 
Flow 14326: {92 118 0} 
Flow 14331: {50 158 0} 
Flow 14473: {77 69 0} 
Flow 14493: {78 136 0} 
Flow 14534: {90 248 0} 
Flow 14650: {48 49 0} 
Flow 14764: {158 7 0} 
Flow 14766: {94 93 0} 
Flow 14803: {42 45 0} 
Flow 14869: {96 111 0} 
Flow 14904: {146 147 0} 
Flow 14921: {6 164 0} 
Flow 15010: {96 95 0} 
Flow 15065: {151 309 0} 
Flow 15102: {23 30 0} 
Flow 15142: {78 70 0} 
Flow 15145: {73 231 0} 
Flow 15199: {128 286 0} 
Flow 15221: {51 52 0} 
Flow 15243: {120 8 0} 
Flow 15271: {42 200 0} 
Flow 15277: {4 5 0} 
Flow 15285: {56 214 0} 
Flow 15324: {95 253 0} 
Flow 15395: {8 9 0} 
Flow 15419: {99 91 0} 
Flow 15432: {46 204 0} 
Flow 15478: {91 92 0} 
Flow 15507: {122 280 0} 
Flow 15537: {22 21 0} 
Flow 15589: {100 80 0} 
Flow 15702: {2 160 0} 
Flow 15712: {12 170 0} 
Flow 15749: {133 3 0} 
Flow 15858: {102 101 0} 
Flow 15923: {97 127 0} 
Flow 15943: {8 86 0} 
Flow 16017: {3 161 0} 
Flow 16032: {17 18 0} 
Flow 16070: {37 38 0} 
Flow 16106: {103 106 0} 
Flow 16139: {105 108 0} 
Flow 16204: {33 191 0} 
Flow 16249: {78 236 0} 
Flow 16343: {19 16 0} 
Flow 16369: {41 199 0} 
Flow 16402: {77 73 0} 
Flow 16462: {135 293 0} 
Flow 16507: {106 83 0} 
Flow 16533: {103 104 0} 
Flow 16534: {106 103 0} 
Flow 16600: {89 90 0} 
Flow 16607: {123 281 0} 
Flow 16609: {125 283 0} 
Flow 16614: {108 20 0} 
Flow 16812: {13 171 0} 
Flow 16829: {85 35 0} 
Flow 16844: {135 138 0} 
Flow 16857: {20 19 0} 
Flow 16905: {108 105 0} 
Flow 16911: {107 110 0} 
Flow 16923: {14 13 0} 
Flow 16942: {136 50 0} 
Flow 16950: {152 310 0} 
Flow 16967: {11 169 0} 
Flow 17022: {66 224 0} 
Flow 17139: {120 25 0} 
Flow 17253: {141 299 0} 
Flow 17261: {149 307 0} 
Flow 17688: {113 114 0} 
Flow 17727: {144 302 0} 
Flow 17782: {114 111 0} 
Flow 17794: {112 76 0} 
Flow 17795: {34 37 0} 
Flow 17820: {79 237 0} 
Flow 17831: {113 116 0} 
Flow 17835: {111 96 0} 
Flow 17847: {111 112 0} 
Flow 17855: {93 77 0} 
Flow 17926: {67 92 0} 
Flow 17965: {115 67 0} 
Flow 17989: {91 249 0} 
Flow 18006: {108 266 0} 
Flow 18089: {69 78 0} 
Flow 18131: {116 113 0} 
Flow 18147: {116 90 0} 
Flow 18156: {89 95 0} 
Flow 18212: {158 316 0} 
Flow 18228: {16 174 0} 
Flow 18231: {19 177 0} 
Flow 18235: {53 29 0} 
Flow 18256: {44 202 0} 
Flow 18317: {83 105 0} 
Flow 18514: {33 34 0} 
Flow 18658: {10 87 0} 
Flow 18811: {35 85 0} 
Flow 18917: {121 79 0} 
Flow 19096: {99 257 0} 
Flow 19199: {19 68 0} 
Flow 19212: {124 58 0} 
Flow 19215: {125 132 0} 
Flow 19329: {18 176 0} 
Flow 19339: {25 28 0} 
Flow 19364: {53 211 0} 
Flow 19408: {124 130 0} 
Flow 19458: {80 100 0} 
Flow 19555: {87 245 0} 
Flow 19664: {51 58 0} 
Flow 19668: {131 132 0} 
Flow 19704: {126 51 0} 
Flow 19718: {93 251 0} 
Flow 19779: {126 131 0} 
Flow 19796: {14 172 0} 
Flow 19884: {127 97 0} 
Flow 19929: {66 65 0} 
Flow 19936: {31 13 0} 
Flow 19962: {57 60 0} 
Flow 20044: {132 31 0} 
Flow 20165: {110 8 0} 
Flow 20185: {89 247 0} 
Flow 20323: {70 228 0} 
Flow 20382: {130 129 0} 
Flow 20437: {118 92 0} 
Flow 20463: {59 54 0} 
Flow 20509: {31 85 0} 
Flow 20523: {114 113 0} 
Flow 20546: {137 295 0} 
Flow 20622: {60 59 0} 
Flow 20725: {86 1 0} 
Flow 20725: {1 159 0} 
Flow 20759: {35 193 0} 
Flow 20761: {119 117 0} 
Flow 20774: {50 208 0} 
Flow 20845: {121 279 0} 
Flow 20873: {31 132 0} 
Flow 20911: {54 53 0} 
Flow 21060: {137 136 0} 
Flow 21130: {92 250 0} 
Flow 21142: {135 142 0} 
Flow 21198: {7 6 0} 
Flow 21294: {27 98 0} 
Flow 21344: {150 308 0} 
Flow 21348: {155 154 0} 
Flow 21403: {51 209 0} 
Flow 21423: {70 71 0} 
Flow 21428: {76 234 0} 
Flow 21469: {117 275 0} 
Flow 21566: {68 19 0} 
Flow 21595: {86 244 0} 
Flow 21728: {152 151 0} 
Flow 21801: {140 141 0} 
Flow 21808: {7 158 0} 
Flow 21851: {28 186 0} 
Flow 21859: {36 194 0} 
Flow 21921: {139 134 0} 
Flow 21953: {130 288 0} 
Flow 21975: {78 153 0} 
Flow 22023: {135 137 0} 
Flow 22057: {77 235 0} 
Flow 22063: {104 103 0} 
Flow 22078: {87 10 0} 
Flow 22116: {142 135 0} 
Flow 22142: {138 47 0} 
Flow 22171: {141 140 0} 
Flow 22204: {140 139 0} 
Flow 22291: {151 155 0} 
Flow 22485: {21 22 0} 
Flow 22518: {158 50 0} 
Flow 22533: {104 82 0} 
Flow 22601: {158 157 0} 
Flow 22741: {133 291 0} 
Flow 22746: {80 63 0} 
Flow 22794: {29 187 0} 
Flow 22797: {32 190 0} 
Flow 22805: {128 129 0} 
Flow 22820: {55 213 0} 
Flow 22836: {71 229 0} 
Flow 22837: {146 145 0} 
Flow 22969: {145 122 0} 
Flow 22979: {147 146 0} 
Flow 22980: {63 79 0} 
Flow 23008: {128 130 0} 
Flow 23038: {116 274 0} 
Flow 23046: {130 124 0} 
Flow 23057: {136 137 0} 
Flow 23060: {123 125 0} 
Flow 23112: {79 128 0} 
Flow 23141: {148 147 0} 
Flow 23177: {122 100 0} 
Flow 23280: {150 52 0} 
Flow 23308: {149 150 0} 
Flow 23310: {74 232 0} 
Flow 23375: {52 51 0} 
Flow 23389: {154 312 0} 
Flow 23423: {30 188 0} 
Flow 23452: {59 217 0} 
Flow 23487: {94 252 0} 
Flow 23558: {8 166 0} 
Flow 23566: {110 107 0} 
Flow 23591: {44 41 0} 
Flow 23613: {63 221 0} 
Flow 23615: {65 223 0} 
Flow 23655: {110 83 0} 
Flow 23664: {112 111 0} 
Flow 23681: {153 78 0} 
Flow 23774: {98 92 0} 
Flow 23789: {152 78 0} 
Flow 23850: {143 301 0} 
Flow 23855: {148 306 0} 
Flow 23897: {117 36 0} 
Flow 23981: {78 21 0} 
Flow 24015: {153 151 0} 
Flow 24062: {154 61 0} 
Flow 24081: {59 60 0} 
Flow 24122: {101 259 0} 
Flow 24139: {118 276 0} 
Flow 24154: {61 156 0} 
Flow 24183: {156 157 0} 
Flow 24330: {151 152 0} 
Flow 24346: {156 62 0} 
Flow 24354: {62 151 0} 
Flow 24428: {151 153 0} 
Flow 24450: {118 115 0} 
Flow 24461: {131 126 0} 
Flow 24480: {22 10 0} 
Flow 24481: {122 145 0} 
Flow 24497: {5 163 0} 
Flow 24573: {81 239 0} 
Flow 24737: {143 144 0} 
Flow 24796: {79 63 0} 
Time taken running everything: 1270 seconds
