Number of groups: 368
Flow 2448: {17 142 0} 
Flow 2487: {10 65 0} 
Flow 2498: {108 27 0} 
Flow 2499: {75 68 0} 
Flow 2502: {81 22 0} 
Flow 2508: {101 108 0} 
Flow 2518: {103 104 0} 
Flow 2520: {101 9 0} 
Flow 2539: {34 30 0} 
Flow 2539: {49 48 0} 
Flow 2544: {104 35 0} 
Flow 2567: {9 93 0} 
Flow 2568: {35 34 0} 
Flow 2578: {121 246 0} 
Flow 2580: {122 123 0} 
Flow 2581: {105 35 0} 
Flow 2599: {107 30 0} 
Flow 2601: {107 109 0} 
Flow 2601: {109 108 0} 
Flow 2602: {109 107 0} 
Flow 2604: {100 3 0} 
Flow 2623: {53 52 0} 
Flow 2633: {62 99 0} 
Flow 2662: {61 125 0} 
Flow 2666: {30 107 0} 
Flow 2673: {123 248 0} 
Flow 2675: {9 134 0} 
Flow 2681: {111 75 0} 
Flow 2704: {73 118 0} 
Flow 2712: {108 109 0} 
Flow 2719: {116 90 0} 
Flow 2727: {20 145 0} 
Flow 2731: {1 26 0} 
Flow 2733: {24 27 0} 
Flow 2733: {30 155 0} 
Flow 2759: {112 16 0} 
Flow 2801: {28 153 0} 
Flow 2807: {25 36 0} 
Flow 2807: {36 161 0} 
Flow 2808: {114 112 0} 
Flow 2809: {66 65 0} 
Flow 2813: {55 46 0} 
Flow 2823: {60 185 0} 
Flow 2829: {70 195 0} 
Flow 2830: {2 71 0} 
Flow 2830: {114 115 0} 
Flow 2850: {104 103 0} 
Flow 2856: {113 238 0} 
Flow 2858: {65 117 0} 
Flow 2863: {115 114 0} 
Flow 2874: {114 113 0} 
Flow 2875: {113 75 0} 
Flow 2883: {115 2 0} 
Flow 2886: {65 190 0} 
Flow 2895: {80 23 0} 
Flow 2907: {41 166 0} 
Flow 2908: {45 42 0} 
Flow 2908: {42 43 0} 
Flow 2910: {29 26 0} 
Flow 2914: {118 73 0} 
Flow 2919: {28 24 0} 
Flow 2932: {49 79 0} 
Flow 2936: {96 86 0} 
Flow 2942: {124 94 0} 
Flow 2946: {106 100 0} 
Flow 2954: {112 237 0} 
Flow 2961: {122 97 0} 
Flow 2968: {21 37 0} 
Flow 2985: {59 184 0} 
Flow 2989: {67 192 0} 
Flow 2993: {121 120 0} 
Flow 2994: {87 84 0} 
Flow 3010: {61 110 0} 
Flow 3010: {120 119 0} 
Flow 3024: {92 89 0} 
Flow 3027: {22 55 0} 
Flow 3028: {123 90 0} 
Flow 3032: {123 122 0} 
Flow 3032: {122 121 0} 
Flow 3060: {24 149 0} 
Flow 3060: {52 77 0} 
Flow 3072: {57 182 0} 
Time taken running everything: 27 seconds
