Number of groups: 641
Flow 2319: {32 38 0} 
Flow 2328: {20 90 0} 
Flow 2365: {13 31 0} 
Flow 2409: {34 33 0} 
Flow 2445: {19 20 0} 
Flow 2463: {65 68 0} 
Flow 2478: {35 38 0} 
Flow 2488: {180 377 0} 
Flow 2494: {10 1 0} 
Flow 2510: {27 224 0} 
Flow 2543: {154 155 0} 
Flow 2556: {106 107 0} 
Flow 2571: {161 154 0} 
Flow 2576: {68 70 0} 
Flow 2596: {31 19 0} 
Flow 2645: {22 219 0} 
Flow 2646: {21 24 0} 
Flow 2674: {172 26 0} 
Flow 2691: {80 72 0} 
Flow 2696: {78 3 0} 
Flow 2699: {80 277 0} 
Flow 2705: {85 86 0} 
Flow 2714: {99 296 0} 
Flow 2760: {149 346 0} 
Flow 2768: {158 157 0} 
Flow 2776: {182 49 0} 
Flow 2780: {169 366 0} 
Flow 2796: {189 386 0} 
Flow 2798: {9 192 0} 
Flow 2846: {63 260 0} 
Flow 2854: {74 271 0} 
Flow 2864: {86 283 0} 
Flow 2874: {131 128 0} 
Flow 2910: {38 36 0} 
Flow 2914: {90 151 0} 
Flow 2938: {182 379 0} 
Flow 2944: {196 393 0} 
Flow 2950: {40 37 0} 
Flow 2956: {37 39 0} 
Flow 2957: {40 182 0} 
Flow 2987: {153 154 0} 
Flow 3055: {43 144 0} 
Flow 3070: {195 9 0} 
Flow 3077: {99 195 0} 
Flow 3088: {144 186 0} 
Flow 3093: {186 170 0} 
Flow 3103: {42 41 0} 
Flow 3129: {105 102 0} 
Flow 3200: {144 143 0} 
Flow 3206: {170 169 0} 
Flow 3225: {45 242 0} 
Flow 3230: {164 188 0} 
Flow 3278: {119 316 0} 
Flow 3336: {44 43 0} 
Flow 3348: {45 46 0} 
Flow 3357: {79 276 0} 
Flow 3420: {166 159 0} 
Flow 3431: {120 317 0} 
Flow 3450: {156 157 0} 
Flow 3468: {50 166 0} 
Flow 3475: {47 50 0} 
Flow 3493: {50 148 0} 
Flow 3494: {56 53 0} 
Flow 3584: {49 182 0} 
Flow 3606: {48 45 0} 
Flow 3627: {48 47 0} 
Flow 3639: {167 184 0} 
Flow 3656: {17 18 0} 
Flow 3677: {164 163 0} 
Flow 3696: {182 197 0} 
Flow 3716: {93 94 0} 
Flow 3731: {156 166 0} 
Flow 3782: {49 156 0} 
Flow 3800: {187 188 0} 
Flow 3830: {51 58 0} 
Flow 3837: {67 264 0} 
Flow 3858: {39 38 0} 
Flow 3862: {159 197 0} 
Flow 3876: {124 127 0} 
Flow 3886: {113 112 0} 
Flow 3920: {187 384 0} 
Flow 3937: {52 189 0} 
Flow 3987: {108 109 0} 
Flow 4008: {138 335 0} 
Flow 4124: {174 134 0} 
Flow 4133: {155 154 0} 
Flow 4145: {53 56 0} 
Flow 4152: {60 57 0} 
Flow 4154: {53 54 0} 
Flow 4159: {72 73 0} 
Flow 4160: {77 274 0} 
Flow 4164: {89 88 0} 
Flow 4201: {136 5 0} 
Flow 4280: {73 74 0} 
Flow 4289: {56 26 0} 
Flow 4388: {182 40 0} 
Flow 4477: {29 27 0} 
Flow 4479: {172 369 0} 
Flow 4514: {184 167 0} 
Flow 4526: {51 52 0} 
Flow 4562: {155 149 0} 
Flow 4577: {54 53 0} 
Flow 4579: {59 54 0} 
Flow 4591: {57 60 0} 
Flow 4624: {57 58 0} 
Flow 4636: {167 171 0} 
Flow 4642: {71 184 0} 
Flow 4648: {60 59 0} 
Flow 4689: {65 262 0} 
Flow 4697: {76 174 0} 
Flow 4716: {58 51 0} 
Flow 4742: {140 337 0} 
Flow 4785: {172 96 0} 
Flow 4810: {27 29 0} 
Flow 4849: {70 145 0} 
Flow 4906: {63 145 0} 
Flow 5010: {64 69 0} 
Flow 5012: {38 35 0} 
Flow 5017: {31 36 0} 
Flow 5027: {51 248 0} 
Flow 5083: {128 325 0} 
Flow 5152: {23 220 0} 
Flow 5168: {78 163 0} 
Flow 5183: {80 79 0} 
Flow 5222: {108 106 0} 
Flow 5245: {132 329 0} 
Flow 5288: {102 181 0} 
Flow 5305: {66 65 0} 
Flow 5327: {69 64 0} 
Flow 5408: {55 252 0} 
Flow 5411: {96 172 0} 
Flow 5470: {97 98 0} 
Flow 5483: {196 156 0} 
Flow 5484: {159 158 0} 
Flow 5492: {147 153 0} 
Flow 5569: {29 52 0} 
Flow 5601: {114 311 0} 
Flow 5675: {72 80 0} 
Flow 5739: {75 184 0} 
Flow 5740: {12 209 0} 
Flow 5770: {74 73 0} 
Flow 5771: {73 72 0} 
Flow 5772: {64 63 0} 
Flow 5803: {111 308 0} 
Flow 5808: {74 75 0} 
Flow 5837: {152 349 0} 
Flow 5874: {29 226 0} 
Flow 5907: {184 76 0} 
Flow 5930: {20 69 0} 
Flow 5986: {13 14 0} 
Flow 5987: {3 78 0} 
Flow 5989: {19 216 0} 
Flow 6002: {77 174 0} 
Flow 6045: {6 132 0} 
Flow 6063: {77 3 0} 
Flow 6069: {76 184 0} 
Flow 6092: {93 97 0} 
Flow 6100: {36 233 0} 
Flow 6110: {166 50 0} 
Flow 6227: {95 172 0} 
Flow 6319: {184 381 0} 
Flow 6351: {59 256 0} 
Flow 6407: {188 164 0} 
Flow 6437: {63 64 0} 
Flow 6449: {31 228 0} 
Flow 6484: {71 268 0} 
Flow 6485: {72 269 0} 
Flow 6489: {81 88 0} 
Flow 6511: {81 87 0} 
Flow 6540: {136 333 0} 
Flow 6576: {2 177 0} 
Flow 6577: {180 179 0} 
Flow 6579: {181 378 0} 
Flow 6625: {64 261 0} 
Flow 6628: {68 67 0} 
Flow 6645: {184 93 0} 
Flow 6647: {102 299 0} 
Flow 6649: {105 302 0} 
Flow 6665: {82 81 0} 
Flow 6668: {129 128 0} 
Flow 6708: {177 374 0} 
Flow 6727: {31 13 0} 
Flow 6731: {27 28 0} 
Flow 6774: {147 344 0} 
Flow 6829: {65 15 0} 
Flow 6923: {86 85 0} 
Flow 6968: {85 149 0} 
Flow 6992: {33 230 0} 
Flow 7027: {151 90 0} 
Flow 7041: {138 113 0} 
Flow 7065: {87 88 0} 
Flow 7117: {20 217 0} 
Flow 7122: {88 89 0} 
Flow 7130: {36 38 0} 
Flow 7132: {39 236 0} 
Flow 7141: {155 184 0} 
Flow 7149: {26 56 0} 
Flow 7160: {75 272 0} 
Flow 7186: {87 63 0} 
Flow 7199: {88 87 0} 
Flow 7210: {89 83 0} 
Flow 7273: {91 173 0} 
Flow 7309: {73 270 0} 
Flow 7334: {92 93 0} 
Flow 7346: {5 7 0} 
Flow 7346: {100 101 0} 
Flow 7392: {20 19 0} 
Flow 7395: {94 93 0} 
Flow 7405: {92 100 0} 
Flow 7426: {106 180 0} 
Flow 7442: {27 22 0} 
Flow 7460: {30 27 0} 
Flow 7492: {112 309 0} 
Flow 7500: {95 79 0} 
Flow 7511: {175 140 0} 
Flow 7548: {80 71 0} 
Flow 7577: {138 135 0} 
Flow 7580: {161 38 0} 
Flow 7591: {168 169 0} 
Flow 7614: {108 305 0} 
Flow 7727: {62 129 0} 
Flow 7732: {83 20 0} 
Flow 7737: {133 136 0} 
Flow 7750: {136 135 0} 
Flow 7753: {142 141 0} 
Flow 7772: {166 363 0} 
Flow 7789: {100 92 0} 
Flow 7821: {35 232 0} 
Flow 7837: {52 249 0} 
Flow 7934: {107 106 0} 
Flow 7947: {7 8 0} 
Flow 7947: {8 205 0} 
Flow 7962: {78 275 0} 
Flow 8027: {47 48 0} 
Flow 8028: {106 108 0} 
Flow 8035: {130 15 0} 
Flow 8073: {8 9 0} 
Flow 8077: {110 111 0} 
Flow 8078: {104 105 0} 
Flow 8101: {104 107 0} 
Flow 8125: {14 13 0} 
Flow 8139: {87 81 0} 
Flow 8150: {103 110 0} 
Flow 8159: {159 166 0} 
Flow 8201: {65 69 0} 
Flow 8304: {83 84 0} 
Flow 8314: {192 114 0} 
Flow 8316: {121 118 0} 
Flow 8316: {118 315 0} 
Flow 8440: {69 20 0} 
Flow 8443: {15 65 0} 
Flow 8535: {38 235 0} 
Flow 8553: {109 108 0} 
Flow 8554: {81 278 0} 
Flow 8578: {122 125 0} 
Flow 8604: {168 365 0} 
Flow 8609: {109 180 0} 
Flow 8621: {111 129 0} 
Flow 8722: {175 372 0} 
Flow 8723: {9 2 0} 
Flow 8735: {6 203 0} 
Flow 8752: {155 147 0} 
Flow 8764: {65 66 0} 
Flow 8764: {129 62 0} 
Flow 8779: {103 102 0} 
Flow 8792: {122 319 0} 
Flow 8832: {33 38 0} 
Flow 8840: {17 214 0} 
Flow 8853: {184 155 0} 
Flow 8868: {7 6 0} 
Flow 8875: {97 93 0} 
Flow 8920: {114 192 0} 
Flow 8952: {114 115 0} 
Flow 8957: {150 145 0} 
Flow 8959: {124 321 0} 
Flow 8960: {192 9 0} 
Flow 8994: {115 2 0} 
Flow 9004: {9 206 0} 
Flow 9037: {38 39 0} 
Flow 9043: {48 245 0} 
Flow 9079: {139 142 0} 
Flow 9089: {117 2 0} 
Flow 9103: {116 117 0} 
Flow 9201: {115 114 0} 
Flow 9208: {123 122 0} 
Flow 9219: {141 338 0} 
Flow 9281: {118 121 0} 
Flow 9285: {45 48 0} 
Flow 9310: {2 9 0} 
Flow 9331: {176 120 0} 
Flow 9343: {78 134 0} 
Flow 9353: {145 342 0} 
Flow 9372: {99 132 0} 
Flow 9393: {11 12 0} 
Flow 9396: {15 212 0} 
Flow 9403: {97 96 0} 
Flow 9408: {39 37 0} 
Flow 9433: {83 280 0} 
Flow 9446: {107 304 0} 
Flow 9449: {110 307 0} 
Flow 9452: {2 115 0} 
Flow 9456: {119 118 0} 
Flow 9490: {78 153 0} 
Flow 9496: {119 116 0} 
Flow 9502: {186 383 0} 
Flow 9529: {9 195 0} 
Flow 9551: {120 177 0} 
Flow 9568: {120 176 0} 
Flow 9615: {177 1 0} 
Flow 9629: {79 30 0} 
Flow 9631: {55 29 0} 
Flow 9637: {132 143 0} 
Flow 9639: {8 7 0} 
Flow 9649: {176 2 0} 
Flow 9677: {118 119 0} 
Flow 9683: {127 324 0} 
Flow 9702: {121 176 0} 
Flow 9703: {166 156 0} 
Flow 9703: {156 353 0} 
Flow 9752: {62 61 0} 
Flow 9772: {24 221 0} 
Flow 9797: {174 77 0} 
Flow 9841: {150 151 0} 
Flow 9856: {84 149 0} 
Flow 9856: {151 83 0} 
Flow 9882: {61 70 0} 
Flow 9886: {68 65 0} 
Flow 9904: {125 122 0} 
Flow 9956: {70 68 0} 
Flow 9973: {126 124 0} 
Flow 10001: {127 124 0} 
Flow 10006: {123 62 0} 
Flow 10012: {122 123 0} 
Flow 10015: {110 103 0} 
Flow 10036: {158 355 0} 
Flow 10047: {124 125 0} 
Flow 10072: {37 40 0} 
Flow 10155: {131 130 0} 
Flow 10161: {128 131 0} 
Flow 10186: {15 16 0} 
Flow 10199: {145 150 0} 
Flow 10207: {98 173 0} 
Flow 10255: {144 43 0} 
Flow 10274: {83 89 0} 
Flow 10327: {165 362 0} 
Flow 10363: {28 225 0} 
Flow 10383: {101 100 0} 
Flow 10388: {68 265 0} 
Flow 10388: {133 101 0} 
Flow 10411: {93 184 0} 
Flow 10414: {129 111 0} 
Flow 10471: {143 144 0} 
Flow 10505: {134 174 0} 
Flow 10532: {111 110 0} 
Flow 10588: {166 182 0} 
Flow 10614: {56 55 0} 
Flow 10616: {38 32 0} 
Flow 10669: {151 150 0} 
Flow 10686: {131 328 0} 
Flow 10710: {163 360 0} 
Flow 10753: {172 95 0} 
Flow 10790: {76 273 0} 
Flow 10836: {135 136 0} 
Flow 10851: {153 152 0} 
Flow 10852: {153 350 0} 
Flow 10869: {138 173 0} 
Flow 10942: {140 175 0} 
Flow 10960: {113 138 0} 
Flow 10970: {112 113 0} 
Flow 10980: {141 142 0} 
Flow 11008: {141 112 0} 
Flow 11041: {165 46 0} 
Flow 11063: {135 138 0} 
Flow 11078: {142 139 0} 
Flow 11099: {139 135 0} 
Flow 11117: {5 4 0} 
Flow 11162: {46 49 0} 
Flow 11217: {6 7 0} 
Flow 11227: {144 341 0} 
Flow 11230: {148 345 0} 
Flow 11253: {132 99 0} 
Flow 11259: {191 388 0} 
Flow 11276: {145 63 0} 
Flow 11307: {57 254 0} 
Flow 11391: {155 160 0} 
Flow 11416: {146 158 0} 
Flow 11420: {148 167 0} 
Flow 11424: {13 210 0} 
Flow 11441: {50 47 0} 
Flow 11461: {88 81 0} 
Flow 11515: {148 50 0} 
Flow 11515: {163 162 0} 
Flow 11544: {11 208 0} 
Flow 11590: {75 74 0} 
Flow 11632: {129 326 0} 
Flow 11725: {78 4 0} 
Flow 11740: {167 364 0} 
Flow 11744: {150 64 0} 
Flow 11749: {9 10 0} 
Flow 11767: {19 31 0} 
Flow 11810: {117 116 0} 
Flow 11836: {184 159 0} 
Flow 11854: {192 191 0} 
Flow 11868: {152 153 0} 
Flow 11880: {173 370 0} 
Flow 11907: {153 78 0} 
Flow 12011: {60 257 0} 
Flow 12031: {97 294 0} 
Flow 12034: {103 300 0} 
Flow 12036: {33 13 0} 
Flow 12038: {154 161 0} 
Flow 12048: {62 123 0} 
Flow 12116: {28 25 0} 
Flow 12176: {93 290 0} 
Flow 12216: {135 139 0} 
Flow 12233: {157 354 0} 
Flow 12245: {163 168 0} 
Flow 12252: {166 178 0} 
Flow 12263: {197 394 0} 
Flow 12265: {46 165 0} 
Flow 12303: {157 158 0} 
Flow 12329: {157 156 0} 
Flow 12354: {156 49 0} 
Flow 12358: {158 159 0} 
Flow 12393: {83 151 0} 
Flow 12435: {70 61 0} 
Flow 12449: {160 155 0} 
Flow 12593: {162 163 0} 
Flow 12623: {54 59 0} 
Flow 12654: {2 117 0} 
Flow 12666: {139 336 0} 
Flow 12677: {163 78 0} 
Flow 12693: {14 16 0} 
Flow 12709: {14 211 0} 
Flow 12782: {14 11 0} 
Flow 12817: {89 286 0} 
Flow 12818: {90 287 0} 
Flow 12864: {165 164 0} 
Flow 12880: {5 202 0} 
Flow 12895: {21 218 0} 
Flow 12916: {43 240 0} 
Flow 12933: {61 258 0} 
Flow 12934: {62 259 0} 
Flow 12967: {101 298 0} 
Flow 12968: {107 104 0} 
Flow 12978: {113 310 0} 
Flow 12980: {115 312 0} 
Flow 13008: {158 146 0} 
Flow 13008: {146 343 0} 
Flow 13024: {166 187 0} 
Flow 13037: {178 375 0} 
Flow 13073: {169 170 0} 
Flow 13076: {167 148 0} 
Flow 13104: {84 83 0} 
Flow 13124: {134 78 0} 
Flow 13127: {149 84 0} 
Flow 13133: {130 131 0} 
Flow 13181: {7 204 0} 
Flow 13195: {30 227 0} 
Flow 13218: {168 163 0} 
Flow 13227: {163 164 0} 
Flow 13230: {61 62 0} 
Flow 13256: {186 144 0} 
Flow 13260: {187 166 0} 
Flow 13270: {164 361 0} 
Flow 13303: {188 187 0} 
Flow 13306: {164 165 0} 
Flow 13319: {169 168 0} 
Flow 13331: {145 70 0} 
Flow 13367: {143 132 0} 
Flow 13450: {136 133 0} 
Flow 13482: {5 136 0} 
Flow 13525: {171 167 0} 
Flow 13567: {173 98 0} 
Flow 13610: {98 97 0} 
Flow 13629: {139 175 0} 
Flow 13676: {174 76 0} 
Flow 13729: {4 5 0} 
Flow 13743: {143 340 0} 
Flow 13853: {26 223 0} 
Flow 13880: {3 77 0} 
Flow 13924: {9 8 0} 
Flow 13960: {177 2 0} 
Flow 13968: {36 31 0} 
Flow 14018: {197 39 0} 
Flow 14032: {178 166 0} 
Flow 14034: {178 50 0} 
Flow 14040: {178 148 0} 
Flow 14043: {69 65 0} 
Flow 14084: {112 141 0} 
Flow 14101: {49 46 0} 
Flow 14157: {142 339 0} 
Flow 14167: {16 14 0} 
Flow 14172: {108 130 0} 
Flow 14175: {179 180 0} 
Flow 14209: {47 244 0} 
Flow 14231: {63 87 0} 
Flow 14237: {92 289 0} 
Flow 14248: {180 109 0} 
Flow 14256: {13 33 0} 
Flow 14256: {116 119 0} 
Flow 14258: {180 106 0} 
Flow 14305: {197 182 0} 
Flow 14322: {102 105 0} 
Flow 14333: {102 103 0} 
Flow 14350: {105 104 0} 
Flow 14354: {181 102 0} 
Flow 14372: {149 155 0} 
Flow 14408: {182 166 0} 
Flow 14413: {183 190 0} 
Flow 14419: {153 147 0} 
Flow 14421: {41 43 0} 
Flow 14426: {190 42 0} 
Flow 14440: {14 17 0} 
Flow 14441: {18 215 0} 
Flow 14448: {25 222 0} 
Flow 14464: {41 42 0} 
Flow 14475: {53 250 0} 
Flow 14479: {58 255 0} 
Flow 14493: {184 75 0} 
Flow 14506: {149 85 0} 
Flow 14536: {123 320 0} 
Flow 14545: {133 330 0} 
Flow 14548: {101 133 0} 
Flow 14555: {184 187 0} 
Flow 14580: {170 367 0} 
Flow 14602: {185 184 0} 
Flow 14604: {185 166 0} 
Flow 14626: {37 234 0} 
Flow 14634: {187 184 0} 
Flow 14664: {117 314 0} 
Flow 14771: {81 82 0} 
Flow 14778: {93 92 0} 
Flow 14820: {170 186 0} 
Flow 14856: {156 196 0} 
Flow 14879: {41 238 0} 
Flow 14885: {56 253 0} 
Flow 14911: {106 303 0} 
Flow 14928: {130 327 0} 
Flow 14941: {150 347 0} 
Flow 14961: {176 373 0} 
Flow 14987: {30 79 0} 
Flow 14991: {192 389 0} 
Flow 15004: {132 6 0} 
Flow 15050: {193 194 0} 
Flow 15100: {175 139 0} 
Flow 15119: {194 195 0} 
Flow 15146: {195 99 0} 
Flow 15174: {16 15 0} 
Flow 15184: {121 318 0} 
Flow 15201: {147 155 0} 
Flow 15243: {46 45 0} 
Flow 15246: {196 197 0} 
Flow 15256: {15 130 0} 
Flow 15306: {38 33 0} 
Flow 15310: {22 21 0} 
Flow 15310: {24 23 0} 
Flow 15324: {40 237 0} 
Flow 15327: {43 44 0} 
Flow 15334: {71 80 0} 
Flow 15374: {128 129 0} 
Flow 15407: {159 184 0} 
Flow 15423: {160 357 0} 
Flow 15439: {179 376 0} 
Time taken running everything: 288 seconds
