Number of groups: 457
Flow 1053: {39 40} 
Flow 1054: {46 49} 
Flow 1054: {47 125} 
Flow 1084: {43 109} 
Flow 1088: {109 142} 
Flow 1091: {142 143} 
Flow 1096: {45 47} 
Flow 1108: {46 125} 
Flow 1115: {9 1} 
Flow 1124: {77 25} 
Flow 1127: {35 32} 
Flow 1138: {48 193} 
Flow 1139: {50 195} 
Flow 1150: {126 121} 
Flow 1169: {99 101} 
Flow 1170: {92 106} 
Flow 1170: {127 2} 
Flow 1176: {98 76} 
Flow 1196: {48 47} 
Flow 1219: {121 74} 
Flow 1219: {128 126} 
Flow 1224: {99 98} 
Flow 1235: {48 41} 
Flow 1276: {49 46} 
Flow 1286: {51 59} 
Flow 1292: {57 80} 
Flow 1298: {134 53} 
Flow 1302: {81 64} 
Flow 1315: {58 82} 
Flow 1326: {12 13} 
Flow 1345: {118 34} 
Flow 1356: {82 83} 
Flow 1378: {53 56} 
Flow 1379: {76 221} 
Flow 1391: {91 236} 
Flow 1396: {76 98} 
Flow 1403: {105 104} 
Flow 1427: {137 282} 
Flow 1444: {40 185} 
Flow 1491: {56 75} 
Flow 1491: {75 38} 
Flow 1499: {56 53} 
Flow 1562: {59 54} 
Flow 1564: {28 173} 
Flow 1572: {53 71} 
Flow 1572: {119 38} 
Flow 1580: {49 194} 
Flow 1614: {53 21} 
Flow 1625: {117 262} 
Flow 1636: {133 278} 
Flow 1637: {134 279} 
Flow 1644: {32 12} 
Flow 1682: {72 96} 
Flow 1688: {57 58} 
Flow 1690: {120 123} 
Flow 1692: {53 133} 
Flow 1710: {61 62} 
Flow 1738: {124 47} 
Flow 1761: {13 158} 
Flow 1763: {72 16} 
Flow 1767: {21 53} 
Flow 1785: {72 217} 
Flow 1789: {66 99} 
Flow 1820: {63 64} 
Flow 1829: {64 81} 
Flow 1844: {41 143} 
Flow 1852: {12 157} 
Flow 1871: {82 28} 
Flow 1876: {62 61} 
Flow 1878: {89 234} 
Flow 1884: {64 63} 
Flow 1890: {65 63} 
Flow 1899: {27 21} 
Flow 1901: {65 66} 
Flow 1919: {59 204} 
Flow 1919: {67 99} 
Flow 1925: {16 19} 
Flow 1934: {83 82} 
Flow 1934: {82 27} 
Flow 1956: {15 31} 
Flow 1956: {31 13} 
Flow 1975: {79 224} 
Flow 1978: {69 70} 
Flow 1985: {136 135} 
Flow 1990: {10 155} 
Flow 1998: {16 20} 
Flow 2006: {72 73} 
Flow 2007: {77 222} 
Flow 2021: {55 24} 
Flow 2029: {8 153} 
Flow 2035: {14 159} 
Flow 2053: {38 37} 
Flow 2061: {59 51} 
Flow 2061: {51 196} 
Flow 2063: {55 200} 
Flow 2088: {94 239} 
Flow 2091: {98 243} 
Flow 2110: {124 269} 
Flow 2113: {127 272} 
Flow 2122: {123 124} 
Flow 2124: {6 151} 
Flow 2127: {73 72} 
Flow 2133: {21 166} 
Flow 2136: {72 61} 
Flow 2141: {88 68} 
Flow 2142: {40 39} 
Flow 2143: {121 96} 
Flow 2151: {74 73} 
Flow 2162: {77 78} 
Flow 2166: {96 88} 
Flow 2179: {94 89} 
Flow 2179: {106 107} 
Flow 2183: {111 112} 
Flow 2192: {74 121} 
Flow 2219: {36 15} 
Flow 2226: {32 177} 
Flow 2227: {22 21} 
Flow 2227: {79 85} 
Flow 2261: {78 103} 
Flow 2262: {89 94} 
Flow 2265: {78 77} 
Flow 2270: {103 102} 
Flow 2272: {88 89} 
Flow 2281: {79 78} 
Flow 2291: {19 10} 
Flow 2305: {54 53} 
Flow 2339: {26 30} 
Flow 2339: {30 175} 
Flow 2340: {70 69} 
Flow 2349: {42 41} 
Flow 2368: {28 25} 
Flow 2372: {87 84} 
Flow 2372: {129 47} 
Flow 2374: {108 87} 
Flow 2392: {112 257} 
Flow 2394: {33 130} 
Flow 2398: {120 265} 
Flow 2406: {132 277} 
Flow 2408: {53 134} 
Flow 2411: {140 285} 
Flow 2446: {109 254} 
Flow 2454: {87 108} 
Flow 2457: {89 88} 
Flow 2458: {84 87} 
Flow 2459: {108 48} 
Flow 2460: {84 142} 
Flow 2491: {25 77} 
Flow 2497: {26 22} 
Flow 2502: {85 26} 
Flow 2509: {86 79} 
Flow 2518: {96 241} 
Flow 2548: {95 127} 
Flow 2556: {133 132} 
Flow 2569: {91 92} 
Flow 2592: {14 11} 
Flow 2606: {61 35} 
Flow 2610: {36 181} 
Flow 2638: {105 102} 
Flow 2642: {102 103} 
Flow 2646: {92 91} 
Flow 2664: {92 95} 
Flow 2671: {126 271} 
Flow 2676: {76 83} 
Flow 2687: {15 160} 
Flow 2694: {39 184} 
Flow 2718: {84 229} 
Flow 2741: {128 273} 
Flow 2746: {97 96} 
Flow 2759: {137 136} 
Flow 2779: {34 179} 
Flow 2782: {25 26} 
Flow 2791: {58 57} 
Flow 2837: {10 8} 
Flow 2846: {19 164} 
Flow 2849: {22 167} 
Flow 2850: {23 168} 
Flow 2852: {25 170} 
Flow 2857: {66 65} 
Flow 2862: {37 182} 
Flow 2865: {37 40} 
Flow 2868: {109 44} 
Flow 2868: {44 189} 
Flow 2869: {47 45} 
Flow 2869: {45 190} 
Flow 2872: {89 95} 
Flow 2879: {58 203} 
Flow 2880: {82 58} 
Flow 2883: {62 207} 
Flow 2887: {66 211} 
Flow 2888: {68 213} 
Flow 2889: {70 215} 
Flow 2889: {99 66} 
Flow 2893: {75 220} 
Flow 2905: {91 90} 
Flow 2905: {90 235} 
Flow 2913: {101 246} 
Flow 2914: {100 103} 
Flow 2914: {103 248} 
Flow 2916: {106 251} 
Flow 2922: {132 33} 
Flow 2922: {33 118} 
Flow 2922: {118 113} 
Flow 2924: {114 115} 
Flow 2924: {115 260} 
Flow 2927: {118 263} 
Flow 2936: {127 128} 
Flow 2937: {33 131} 
Flow 2937: {131 276} 
Flow 2941: {134 137} 
Flow 2942: {139 284} 
Flow 2944: {141 286} 
Flow 2945: {130 145} 
Flow 2945: {145 290} 
Flow 2972: {100 101} 
Flow 2993: {60 205} 
Flow 2998: {96 97} 
Flow 2999: {100 77} 
Flow 3000: {101 100} 
Flow 3006: {101 99} 
Flow 3024: {102 105} 
Flow 3046: {105 250} 
Flow 3060: {103 100} 
Flow 3070: {92 2} 
Flow 3076: {105 99} 
Flow 3080: {78 79} 
Flow 3082: {103 78} 
Flow 3085: {107 106} 
Flow 3088: {99 244} 
Flow 3090: {104 105} 
Flow 3091: {116 261} 
Flow 3095: {8 7} 
Flow 3102: {24 23} 
Flow 3110: {63 62} 
Flow 3125: {92 237} 
Flow 3133: {99 68} 
Flow 3136: {106 92} 
Flow 3166: {110 111} 
Flow 3177: {111 113} 
Flow 3179: {88 233} 
Flow 3187: {110 117} 
Flow 3193: {118 33} 
Flow 3196: {113 118} 
Flow 3199: {60 57} 
Flow 3252: {54 59} 
Flow 3257: {6 3} 
Flow 3291: {21 27} 
Flow 3292: {83 228} 
Flow 3296: {115 114} 
Flow 3300: {114 130} 
Flow 3302: {99 105} 
Flow 3307: {115 116} 
Flow 3315: {1 9} 
Flow 3315: {9 154} 
Flow 3334: {34 39} 
Flow 3335: {27 82} 
Flow 3336: {83 76} 
Flow 3339: {68 88} 
Flow 3355: {116 114} 
Flow 3372: {104 107} 
Flow 3376: {116 117} 
Flow 3376: {117 110} 
Flow 3389: {130 131} 
Flow 3391: {117 116} 
Flow 3402: {41 186} 
Flow 3403: {127 129} 
Flow 3411: {33 132} 
Flow 3419: {80 70} 
Flow 3425: {57 202} 
Flow 3429: {119 71} 
Flow 3437: {119 55} 
Flow 3463: {20 16} 
Flow 3463: {80 57} 
Flow 3488: {107 252} 
Flow 3533: {121 120} 
Flow 3533: {143 142} 
Flow 3534: {135 131} 
Flow 3535: {52 137} 
Flow 3542: {122 129} 
Flow 3558: {121 94} 
Flow 3564: {20 10} 
Flow 3566: {124 123} 
Flow 3572: {23 38} 
Flow 3578: {120 20} 
Flow 3586: {98 77} 
Flow 3588: {81 82} 
Flow 3601: {131 130} 
Flow 3633: {128 127} 
Flow 3637: {128 129} 
Flow 3663: {82 227} 
Flow 3669: {89 96} 
Flow 3670: {68 99} 
Flow 3670: {127 95} 
Flow 3679: {121 266} 
Flow 3680: {4 3} 
Flow 3680: {125 46} 
Flow 3686: {123 120} 
Flow 3689: {129 127} 
Flow 3703: {62 63} 
Flow 3738: {131 135} 
Flow 3743: {24 169} 
Flow 3743: {71 55} 
Flow 3755: {59 60} 
Flow 3761: {131 33} 
Flow 3796: {52 59} 
Flow 3797: {111 110} 
Flow 3805: {70 61} 
Flow 3806: {135 136} 
Flow 3808: {125 270} 
Flow 3811: {136 137} 
Flow 3814: {141 139} 
Flow 3843: {63 65} 
Flow 3850: {85 79} 
Flow 3865: {142 109} 
Flow 3875: {133 53} 
Flow 3899: {71 119} 
Flow 3911: {82 81} 
Flow 3918: {21 22} 
Flow 3918: {22 26} 
Flow 3942: {137 134} 
Flow 3947: {137 52} 
Flow 3965: {26 171} 
Flow 3967: {33 178} 
Flow 3968: {138 139} 
Flow 3972: {42 187} 
Flow 3981: {96 72} 
Flow 3982: {64 209} 
Flow 4002: {107 104} 
Flow 4004: {138 140} 
Flow 4004: {140 44} 
Flow 4004: {44 109} 
Flow 4014: {50 4} 
Flow 4016: {47 129} 
Flow 4019: {20 165} 
Flow 4023: {38 183} 
Flow 4030: {41 48} 
Flow 4034: {143 41} 
Flow 4035: {61 206} 
Flow 4057: {2 92} 
Flow 4060: {139 141} 
Flow 4063: {55 119} 
Flow 4066: {141 142} 
Flow 4072: {47 124} 
Flow 4079: {95 89} 
Flow 4087: {85 230} 
Flow 4093: {42 47} 
Flow 4127: {41 42} 
Flow 4135: {142 84} 
Flow 4154: {129 128} 
Flow 4155: {132 133} 
Flow 4156: {144 130} 
Flow 4170: {71 216} 
Flow 4170: {130 33} 
Flow 4174: {145 130} 
Flow 4177: {145 114} 
Time taken running everything: 646 seconds
