Number of groups: 791
Flow 5674: {36 30 0} 
Flow 5678: {19 79 0} 
Flow 5738: {30 39 0} 
Flow 5777: {17 178 0} 
Flow 5822: {66 63 0} 
Flow 5829: {34 129 0} 
Flow 5834: {34 40 0} 
Flow 5871: {37 30 0} 
Flow 5903: {37 34 0} 
Flow 5911: {37 2 0} 
Flow 5961: {75 6 0} 
Flow 5971: {38 52 0} 
Flow 5973: {38 53 0} 
Flow 5991: {38 30 0} 
Flow 6008: {31 127 0} 
Flow 6018: {38 32 0} 
Flow 6055: {38 51 0} 
Flow 6056: {127 137 0} 
Flow 6069: {150 311 0} 
Flow 6084: {35 2 0} 
Flow 6085: {39 30 0} 
Flow 6158: {79 240 0} 
Flow 6161: {82 243 0} 
Flow 6242: {34 2 0} 
Flow 6350: {40 53 0} 
Flow 6405: {6 5 0} 
Flow 6427: {66 29 0} 
Flow 6435: {140 2 0} 
Flow 6444: {45 206 0} 
Flow 6456: {6 75 0} 
Flow 6559: {41 6 0} 
Flow 6568: {8 169 0} 
Flow 6611: {40 52 0} 
Flow 6640: {81 242 0} 
Flow 6665: {42 6 0} 
Flow 6734: {16 14 0} 
Flow 6748: {65 67 0} 
Flow 6783: {6 64 0} 
Flow 6788: {43 6 0} 
Flow 6822: {103 264 0} 
Flow 6882: {44 19 0} 
Flow 6944: {44 18 0} 
Flow 6953: {94 74 0} 
Flow 7032: {53 153 0} 
Flow 7115: {36 76 0} 
Flow 7136: {45 44 0} 
Flow 7155: {18 94 0} 
Flow 7180: {2 141 0} 
Flow 7196: {157 318 0} 
Flow 7216: {16 177 0} 
Flow 7218: {46 31 0} 
Flow 7249: {46 38 0} 
Flow 7261: {35 62 0} 
Flow 7332: {133 294 0} 
Flow 7427: {68 229 0} 
Flow 7479: {120 281 0} 
Flow 7544: {13 24 0} 
Flow 7577: {48 31 0} 
Flow 7579: {48 60 0} 
Flow 7595: {61 76 0} 
Flow 7642: {110 123 0} 
Flow 7681: {38 2 0} 
Flow 7729: {49 46 0} 
Flow 7748: {75 69 0} 
Flow 7814: {40 135 0} 
Flow 7824: {49 34 0} 
Flow 7974: {50 2 0} 
Flow 8003: {51 2 0} 
Flow 8054: {133 55 0} 
Flow 8060: {51 139 0} 
Flow 8108: {51 102 0} 
Flow 8131: {51 47 0} 
Flow 8197: {52 47 0} 
Flow 8198: {52 38 0} 
Flow 8205: {18 44 0} 
Flow 8209: {47 46 0} 
Flow 8221: {72 62 0} 
Flow 8223: {73 64 0} 
Flow 8225: {52 40 0} 
Flow 8231: {52 72 0} 
Flow 8233: {52 73 0} 
Flow 8240: {52 129 0} 
Flow 8252: {94 93 0} 
Flow 8268: {52 102 0} 
Flow 8273: {52 26 0} 
Flow 8301: {52 2 0} 
Flow 8316: {52 139 0} 
Flow 8327: {53 2 0} 
Flow 8405: {26 85 0} 
Flow 8414: {81 95 0} 
Flow 8423: {105 103 0} 
Flow 8432: {112 113 0} 
Flow 8490: {10 171 0} 
Flow 8545: {75 66 0} 
Flow 8668: {55 133 0} 
Flow 8690: {70 2 0} 
Flow 8731: {114 85 0} 
Flow 8757: {134 118 0} 
Flow 8794: {55 54 0} 
Flow 8798: {22 159 0} 
Flow 8802: {56 53 0} 
Flow 8842: {70 75 0} 
Flow 8938: {53 139 0} 
Flow 8981: {26 146 0} 
Flow 8998: {30 38 0} 
Flow 9007: {31 46 0} 
Flow 9083: {57 18 0} 
Flow 9100: {141 302 0} 
Flow 9134: {10 13 0} 
Flow 9148: {67 28 0} 
Flow 9167: {46 47 0} 
Flow 9201: {18 82 0} 
Flow 9212: {58 59 0} 
Flow 9245: {126 287 0} 
Flow 9262: {19 81 0} 
Flow 9301: {59 19 0} 
Flow 9308: {31 30 0} 
Flow 9362: {83 244 0} 
Flow 9381: {102 263 0} 
Flow 9391: {19 112 0} 
Flow 9408: {129 290 0} 
Flow 9422: {143 304 0} 
Flow 9469: {46 40 0} 
Flow 9472: {30 32 0} 
Flow 9477: {46 37 0} 
Flow 9484: {19 44 0} 
Flow 9501: {60 62 0} 
Flow 9504: {6 65 0} 
Flow 9566: {60 48 0} 
Flow 9577: {62 138 0} 
Flow 9578: {48 139 0} 
Flow 9597: {60 39 0} 
Flow 9597: {39 158 0} 
Flow 9613: {13 174 0} 
Flow 9643: {6 43 0} 
Flow 9651: {61 139 0} 
Flow 9662: {35 63 0} 
Flow 9663: {60 64 0} 
Flow 9671: {34 72 0} 
Flow 9684: {48 46 0} 
Flow 9692: {31 81 0} 
Flow 9711: {61 35 0} 
Flow 9716: {47 53 0} 
Flow 9743: {61 60 0} 
Flow 9763: {62 3 0} 
Flow 9764: {62 7 0} 
Flow 9788: {62 140 0} 
Flow 9811: {62 72 0} 
Flow 9830: {71 232 0} 
Flow 9835: {161 76 0} 
Flow 9853: {62 35 0} 
Flow 9871: {112 273 0} 
Flow 9875: {62 75 0} 
Flow 9912: {62 70 0} 
Flow 9916: {62 139 0} 
Flow 9917: {62 34 0} 
Flow 9924: {63 2 0} 
Flow 9940: {63 66 0} 
Flow 9941: {146 22 0} 
Flow 9963: {43 204 0} 
Flow 9967: {63 53 0} 
Flow 9981: {63 35 0} 
Flow 9988: {63 69 0} 
Flow 9997: {75 78 0} 
Flow 10017: {85 98 0} 
Flow 10091: {135 11 0} 
Flow 10132: {73 52 0} 
Flow 10148: {29 69 0} 
Flow 10157: {64 66 0} 
Flow 10174: {93 95 0} 
Flow 10219: {64 6 0} 
Flow 10223: {64 70 0} 
Flow 10301: {6 161 0} 
Flow 10335: {65 6 0} 
Flow 10401: {2 1 0} 
Flow 10404: {68 4 0} 
Flow 10411: {11 172 0} 
Flow 10498: {99 260 0} 
Flow 10536: {40 51 0} 
Flow 10551: {68 2 0} 
Flow 10575: {15 176 0} 
Flow 10578: {75 70 0} 
Flow 10620: {60 221 0} 
Flow 10624: {67 64 0} 
Flow 10644: {85 246 0} 
Flow 10654: {40 46 0} 
Flow 10684: {81 125 0} 
Flow 10744: {12 10 0} 
Flow 10762: {68 6 0} 
Flow 10785: {67 65 0} 
Flow 10816: {75 25 0} 
Flow 10833: {68 69 0} 
Flow 10931: {51 212 0} 
Flow 10943: {69 63 0} 
Flow 11002: {70 53 0} 
Flow 11088: {48 209 0} 
Flow 11143: {78 105 0} 
Flow 11147: {20 12 0} 
Flow 11160: {135 121 0} 
Flow 11290: {19 91 0} 
Flow 11346: {114 119 0} 
Flow 11357: {71 19 0} 
Flow 11359: {160 321 0} 
Flow 11362: {72 34 0} 
Flow 11392: {34 32 0} 
Flow 11412: {72 52 0} 
Flow 11433: {72 64 0} 
Flow 11454: {95 256 0} 
Flow 11471: {72 53 0} 
Flow 11495: {72 51 0} 
Flow 11541: {73 75 0} 
Flow 11567: {73 53 0} 
Flow 11604: {73 135 0} 
Flow 11617: {135 85 0} 
Flow 11679: {73 160 0} 
Flow 11683: {74 64 0} 
Flow 11687: {64 2 0} 
Flow 11691: {70 135 0} 
Flow 11708: {64 67 0} 
Flow 11711: {64 31 0} 
Flow 11715: {64 35 0} 
Flow 11725: {74 94 0} 
Flow 11732: {64 73 0} 
Flow 11740: {64 60 0} 
Flow 11752: {64 72 0} 
Flow 11789: {26 110 0} 
Flow 11834: {155 316 0} 
Flow 11836: {75 40 0} 
Flow 11838: {159 320 0} 
Flow 12005: {76 2 0} 
Flow 12018: {18 179 0} 
Flow 12027: {29 27 0} 
Flow 12031: {76 36 0} 
Flow 12039: {76 61 0} 
Flow 12044: {76 75 0} 
Flow 12130: {99 94 0} 
Flow 12160: {76 161 0} 
Flow 12167: {7 168 0} 
Flow 12193: {77 2 0} 
Flow 12209: {40 34 0} 
Flow 12221: {35 61 0} 
Flow 12224: {66 64 0} 
Flow 12245: {77 75 0} 
Flow 12293: {134 295 0} 
Flow 12309: {144 150 0} 
Flow 12323: {7 3 0} 
Flow 12384: {64 225 0} 
Flow 12433: {114 275 0} 
Flow 12452: {78 135 0} 
Flow 12463: {144 305 0} 
Flow 12582: {79 18 0} 
Flow 12594: {26 114 0} 
Flow 12604: {79 19 0} 
Flow 12641: {1 162 0} 
Flow 12756: {114 117 0} 
Flow 12794: {80 81 0} 
Flow 12895: {81 96 0} 
Flow 12956: {139 157 0} 
Flow 12959: {40 160 0} 
Flow 13059: {100 261 0} 
Flow 13065: {94 99 0} 
Flow 13110: {82 18 0} 
Flow 13115: {156 317 0} 
Flow 13124: {7 4 0} 
Flow 13134: {9 8 0} 
Flow 13184: {83 18 0} 
Flow 13215: {83 19 0} 
Flow 13366: {84 85 0} 
Flow 13451: {10 11 0} 
Flow 13456: {114 25 0} 
Flow 13497: {57 218 0} 
Flow 13557: {118 279 0} 
Flow 13629: {86 85 0} 
Flow 13677: {77 238 0} 
Flow 13765: {5 166 0} 
Flow 13795: {26 34 0} 
Flow 13827: {69 68 0} 
Flow 13879: {87 85 0} 
Flow 13909: {85 114 0} 
Flow 13924: {31 2 0} 
Flow 14009: {88 90 0} 
Flow 14014: {88 81 0} 
Flow 14064: {88 89 0} 
Flow 14245: {90 94 0} 
Flow 14334: {90 19 0} 
Flow 14339: {90 88 0} 
Flow 14386: {99 130 0} 
Flow 14415: {13 16 0} 
Flow 14454: {91 94 0} 
Flow 14490: {91 88 0} 
Flow 14512: {91 19 0} 
Flow 14522: {123 284 0} 
Flow 14535: {94 127 0} 
Flow 14535: {136 297 0} 
Flow 14548: {149 310 0} 
Flow 14579: {129 130 0} 
Flow 14580: {20 181 0} 
Flow 14582: {22 183 0} 
Flow 14616: {92 85 0} 
Flow 14627: {67 228 0} 
Flow 14681: {114 122 0} 
Flow 14694: {135 296 0} 
Flow 14781: {93 96 0} 
Flow 14807: {87 248 0} 
Flow 14827: {54 9 0} 
Flow 14841: {26 122 0} 
Flow 14969: {89 250 0} 
Flow 14977: {130 129 0} 
Flow 15055: {95 93 0} 
Flow 15069: {29 190 0} 
Flow 15077: {95 81 0} 
Flow 15082: {6 42 0} 
Flow 15110: {93 94 0} 
Flow 15170: {94 131 0} 
Flow 15181: {142 303 0} 
Flow 15195: {2 140 0} 
Flow 15202: {2 163 0} 
Flow 15217: {96 81 0} 
Flow 15225: {26 134 0} 
Flow 15255: {55 216 0} 
Flow 15259: {19 59 0} 
Flow 15346: {119 147 0} 
Flow 15355: {140 156 0} 
Flow 15433: {85 135 0} 
Flow 15448: {85 26 0} 
Flow 15486: {97 85 0} 
Flow 15525: {98 85 0} 
Flow 15576: {56 217 0} 
Flow 15582: {62 223 0} 
Flow 15592: {26 53 0} 
Flow 15616: {32 81 0} 
Flow 15718: {32 38 0} 
Flow 15770: {90 251 0} 
Flow 15783: {104 265 0} 
Flow 15790: {26 118 0} 
Flow 15830: {32 2 0} 
Flow 15836: {32 30 0} 
Flow 15863: {20 23 0} 
Flow 15889: {46 49 0} 
Flow 15890: {81 31 0} 
Flow 15931: {88 91 0} 
Flow 15933: {96 93 0} 
Flow 15957: {89 94 0} 
Flow 15982: {100 81 0} 
Flow 15985: {100 89 0} 
Flow 16040: {101 102 0} 
Flow 16051: {102 51 0} 
Flow 16341: {20 21 0} 
Flow 16343: {23 184 0} 
Flow 16355: {105 78 0} 
Flow 16416: {78 53 0} 
Flow 16418: {98 259 0} 
Flow 16430: {103 105 0} 
Flow 16462: {6 140 0} 
Flow 16464: {78 75 0} 
Flow 16534: {54 215 0} 
Flow 16595: {104 103 0} 
Flow 16654: {25 146 0} 
Flow 16736: {96 257 0} 
Flow 16773: {133 134 0} 
Flow 16886: {106 107 0} 
Flow 16902: {53 102 0} 
Flow 16920: {121 282 0} 
Flow 16963: {53 3 0} 
Flow 16985: {116 128 0} 
Flow 17003: {107 116 0} 
Flow 17113: {18 154 0} 
Flow 17132: {16 12 0} 
Flow 17173: {16 13 0} 
Flow 17175: {54 55 0} 
Flow 17193: {135 73 0} 
Flow 17234: {114 115 0} 
Flow 17259: {140 301 0} 
Flow 17268: {108 16 0} 
Flow 17285: {7 5 0} 
Flow 17356: {110 25 0} 
Flow 17390: {116 107 0} 
Flow 17413: {110 118 0} 
Flow 17422: {109 110 0} 
Flow 17434: {19 155 0} 
Flow 17481: {6 41 0} 
Flow 17506: {66 227 0} 
Flow 17546: {107 106 0} 
Flow 17633: {33 194 0} 
Flow 17657: {18 57 0} 
Flow 17709: {116 110 0} 
Flow 17727: {111 107 0} 
Flow 17759: {107 118 0} 
Flow 17761: {112 19 0} 
Flow 17777: {18 17 0} 
Flow 17823: {63 224 0} 
Flow 17849: {19 89 0} 
Flow 17868: {8 10 0} 
Flow 17910: {7 151 0} 
Flow 17921: {113 112 0} 
Flow 17934: {112 18 0} 
Flow 18010: {19 90 0} 
Flow 18049: {130 291 0} 
Flow 18240: {161 322 0} 
Flow 18313: {115 135 0} 
Flow 18343: {115 114 0} 
Flow 18394: {99 32 0} 
Flow 18476: {76 237 0} 
Flow 18549: {128 25 0} 
Flow 18556: {116 114 0} 
Flow 18581: {117 145 0} 
Flow 18596: {117 135 0} 
Flow 18607: {47 208 0} 
Flow 18612: {26 52 0} 
Flow 18618: {58 219 0} 
Flow 18677: {114 118 0} 
Flow 18708: {117 114 0} 
Flow 18781: {118 26 0} 
Flow 18812: {118 114 0} 
Flow 18853: {118 134 0} 
Flow 18854: {118 135 0} 
Flow 18999: {114 120 0} 
Flow 19057: {94 18 0} 
Flow 19097: {114 26 0} 
Flow 19175: {120 114 0} 
Flow 19233: {121 114 0} 
Flow 19270: {121 135 0} 
Flow 19297: {97 258 0} 
Flow 19301: {102 101 0} 
Flow 19331: {53 129 0} 
Flow 19414: {122 26 0} 
Flow 19430: {135 70 0} 
Flow 19471: {114 116 0} 
Flow 19494: {122 135 0} 
Flow 19502: {122 114 0} 
Flow 19506: {147 308 0} 
Flow 19524: {123 110 0} 
Flow 19526: {6 167 0} 
Flow 19580: {110 26 0} 
Flow 19622: {109 102 0} 
Flow 19640: {110 116 0} 
Flow 19645: {81 126 0} 
Flow 19700: {124 81 0} 
Flow 19708: {28 189 0} 
Flow 19737: {17 18 0} 
Flow 19752: {32 34 0} 
Flow 19780: {81 100 0} 
Flow 19785: {105 266 0} 
Flow 19786: {106 267 0} 
Flow 19837: {34 158 0} 
Flow 19849: {129 53 0} 
Flow 19878: {38 199 0} 
Flow 19913: {81 32 0} 
Flow 19928: {81 88 0} 
Flow 19970: {125 81 0} 
Flow 19993: {19 154 0} 
Flow 20021: {126 81 0} 
Flow 20109: {102 109 0} 
Flow 20144: {145 306 0} 
Flow 20260: {89 100 0} 
Flow 20378: {25 134 0} 
Flow 20381: {60 61 0} 
Flow 20444: {134 26 0} 
Flow 20499: {19 180 0} 
Flow 20532: {129 52 0} 
Flow 20808: {131 94 0} 
Flow 20911: {107 111 0} 
Flow 20931: {132 293 0} 
Flow 21035: {53 70 0} 
Flow 21040: {89 19 0} 
Flow 21057: {85 97 0} 
Flow 21080: {132 94 0} 
Flow 21249: {133 135 0} 
Flow 21440: {134 133 0} 
Flow 21473: {135 40 0} 
Flow 21529: {94 89 0} 
Flow 21549: {118 110 0} 
Flow 21551: {135 118 0} 
Flow 21553: {113 274 0} 
Flow 21555: {135 115 0} 
Flow 21560: {134 25 0} 
Flow 21589: {135 144 0} 
Flow 21638: {51 38 0} 
Flow 21735: {136 51 0} 
Flow 21780: {137 136 0} 
Flow 21789: {51 40 0} 
Flow 21797: {127 31 0} 
Flow 21815: {135 133 0} 
Flow 21824: {31 64 0} 
Flow 21827: {68 67 0} 
Flow 21832: {51 72 0} 
Flow 21855: {137 127 0} 
Flow 21864: {103 104 0} 
Flow 21871: {111 272 0} 
Flow 21909: {51 26 0} 
Flow 21911: {137 2 0} 
Flow 21915: {137 62 0} 
Flow 21957: {37 198 0} 
Flow 21971: {2 51 0} 
Flow 22037: {135 117 0} 
Flow 22051: {138 2 0} 
Flow 22057: {62 137 0} 
Flow 22079: {138 62 0} 
Flow 22128: {139 48 0} 
Flow 22146: {139 39 0} 
Flow 22154: {64 74 0} 
Flow 22155: {40 75 0} 
Flow 22156: {139 61 0} 
Flow 22188: {108 269 0} 
Flow 22197: {117 278 0} 
Flow 22289: {49 210 0} 
Flow 22300: {62 60 0} 
Flow 22315: {75 236 0} 
Flow 22403: {1 3 0} 
Flow 22403: {141 4 0} 
Flow 22411: {34 26 0} 
Flow 22431: {2 31 0} 
Flow 22442: {42 203 0} 
Flow 22463: {2 63 0} 
Flow 22515: {115 276 0} 
Flow 22522: {122 283 0} 
Flow 22528: {141 2 0} 
Flow 22533: {2 70 0} 
Flow 22594: {34 195 0} 
Flow 22609: {2 38 0} 
Flow 22634: {142 2 0} 
Flow 22811: {127 94 0} 
Flow 22830: {143 140 0} 
Flow 22857: {2 137 0} 
Flow 22936: {53 56 0} 
Flow 22968: {88 249 0} 
Flow 23088: {145 25 0} 
Flow 23116: {75 76 0} 
Flow 23133: {93 254 0} 
Flow 23214: {14 175 0} 
Flow 23229: {69 29 0} 
Flow 23270: {70 231 0} 
Flow 23371: {22 20 0} 
Flow 23391: {31 192 0} 
Flow 23418: {59 58 0} 
Flow 23439: {147 119 0} 
Flow 23461: {101 262 0} 
Flow 23493: {119 114 0} 
Flow 23507: {148 309 0} 
Flow 23539: {148 102 0} 
Flow 23550: {102 34 0} 
Flow 23553: {30 33 0} 
Flow 23562: {102 53 0} 
Flow 23572: {102 52 0} 
Flow 23603: {18 83 0} 
Flow 23604: {85 84 0} 
Flow 23644: {124 285 0} 
Flow 23671: {7 152 0} 
Flow 23712: {149 53 0} 
Flow 23715: {35 196 0} 
Flow 23727: {53 47 0} 
Flow 23742: {70 62 0} 
Flow 23807: {127 288 0} 
Flow 23837: {129 34 0} 
Flow 23868: {144 25 0} 
Flow 23871: {150 144 0} 
Flow 23876: {144 26 0} 
Flow 23913: {53 73 0} 
Flow 23975: {144 135 0} 
Flow 24006: {140 6 0} 
Flow 24014: {2 75 0} 
Flow 24037: {2 37 0} 
Flow 24040: {40 201 0} 
Flow 24128: {128 289 0} 
Flow 24147: {151 7 0} 
Flow 24231: {19 71 0} 
Flow 24236: {2 76 0} 
Flow 24250: {94 90 0} 
Flow 24269: {7 2 0} 
Flow 24290: {152 7 0} 
Flow 24410: {153 53 0} 
Flow 24412: {85 92 0} 
Flow 24457: {51 136 0} 
Flow 24459: {139 300 0} 
Flow 24471: {151 312 0} 
Flow 24507: {154 18 0} 
Flow 24511: {154 19 0} 
Flow 24672: {32 193 0} 
Flow 24691: {47 51 0} 
Flow 24720: {155 19 0} 
Flow 24764: {81 124 0} 
Flow 24809: {9 170 0} 
Flow 24814: {12 16 0} 
Flow 24819: {156 140 0} 
Flow 24954: {154 315 0} 
Flow 24956: {2 139 0} 
Flow 25012: {139 52 0} 
Flow 25021: {157 139 0} 
Flow 25022: {139 62 0} 
Flow 25055: {39 46 0} 
Flow 25096: {139 51 0} 
Flow 25103: {139 2 0} 
Flow 25107: {139 53 0} 
Flow 25159: {158 39 0} 
Flow 25174: {26 54 0} 
Flow 25204: {84 245 0} 
Flow 25242: {158 34 0} 
Flow 25257: {137 298 0} 
Flow 25270: {26 144 0} 
Flow 25283: {3 164 0} 
Flow 25325: {159 22 0} 
Flow 25390: {110 271 0} 
Flow 25401: {114 121 0} 
Flow 25466: {26 187 0} 
Flow 25510: {160 70 0} 
Flow 25514: {160 73 0} 
Flow 25520: {80 241 0} 
Flow 25525: {160 40 0} 
Flow 25527: {85 87 0} 
Flow 25528: {89 88 0} 
Flow 25562: {135 122 0} 
Flow 25579: {39 139 0} 
Flow 25716: {161 6 0} 
Flow 25753: {153 314 0} 
Time taken running everything: 3695 seconds
