OKAY
Number of groups: 761
Flow 4626: {93 254 0} 
Flow 4640: {102 109 0} 
Flow 4643: {37 30 0} 
Flow 4666: {37 46 0} 
Flow 4683: {34 40 0} 
Flow 4700: {26 54 0} 
Flow 4727: {46 49 0} 
Flow 4730: {38 52 0} 
Flow 4734: {94 18 0} 
Flow 4738: {38 30 0} 
Flow 4750: {76 237 0} 
Flow 4759: {38 53 0} 
Flow 4771: {38 32 0} 
Flow 4772: {31 81 0} 
Flow 4799: {30 34 0} 
Flow 4804: {26 134 0} 
Flow 4806: {38 51 0} 
Flow 4806: {136 297 0} 
Flow 4826: {159 320 0} 
Flow 4848: {23 184 0} 
Flow 4852: {68 67 0} 
Flow 4861: {39 46 0} 
Flow 5013: {75 69 0} 
Flow 5042: {135 117 0} 
Flow 5059: {40 34 0} 
Flow 5061: {26 114 0} 
Flow 5114: {41 6 0} 
Flow 5199: {147 308 0} 
Flow 5223: {135 11 0} 
Flow 5267: {61 222 0} 
Flow 5270: {6 64 0} 
Flow 5280: {42 6 0} 
Flow 5340: {2 138 0} 
Flow 5364: {6 5 0} 
Flow 5402: {64 225 0} 
Flow 5418: {43 6 0} 
Flow 5426: {85 97 0} 
Flow 5473: {3 164 0} 
Flow 5493: {29 27 0} 
Flow 5523: {44 19 0} 
Flow 5543: {18 82 0} 
Flow 5567: {44 18 0} 
Flow 5668: {45 44 0} 
Flow 5792: {37 34 0} 
Flow 5840: {26 85 0} 
Flow 5960: {46 38 0} 
Flow 5962: {53 70 0} 
Flow 6055: {38 2 0} 
Flow 6098: {102 101 0} 
Flow 6104: {114 117 0} 
Flow 6117: {48 139 0} 
Flow 6134: {49 34 0} 
Flow 6140: {16 14 0} 
Flow 6168: {49 46 0} 
Flow 6200: {127 94 0} 
Flow 6218: {34 102 0} 
Flow 6265: {7 151 0} 
Flow 6289: {50 2 0} 
Flow 6397: {14 175 0} 
Flow 6413: {36 197 0} 
Flow 6414: {46 37 0} 
Flow 6435: {51 139 0} 
Flow 6447: {75 73 0} 
Flow 6515: {51 102 0} 
Flow 6522: {156 317 0} 
Flow 6531: {52 2 0} 
Flow 6545: {52 40 0} 
Flow 6551: {52 47 0} 
Flow 6558: {65 226 0} 
Flow 6561: {52 72 0} 
Flow 6566: {52 129 0} 
Flow 6579: {52 102 0} 
Flow 6582: {113 274 0} 
Flow 6583: {52 26 0} 
Flow 6605: {52 139 0} 
Flow 6705: {107 106 0} 
Flow 6711: {112 273 0} 
Flow 6747: {53 2 0} 
Flow 6763: {54 9 0} 
Flow 6827: {87 248 0} 
Flow 6879: {146 307 0} 
Flow 6913: {40 30 0} 
Flow 6945: {135 73 0} 
Flow 6975: {18 112 0} 
Flow 6981: {134 118 0} 
Flow 6998: {70 62 0} 
Flow 7019: {53 4 0} 
Flow 7092: {89 88 0} 
Flow 7115: {56 53 0} 
Flow 7132: {94 131 0} 
Flow 7186: {30 191 0} 
Flow 7209: {54 55 0} 
Flow 7217: {57 18 0} 
Flow 7234: {83 244 0} 
Flow 7253: {105 103 0} 
Flow 7299: {18 154 0} 
Flow 7345: {47 51 0} 
Flow 7378: {19 91 0} 
Flow 7382: {81 95 0} 
Flow 7386: {89 100 0} 
Flow 7415: {58 59 0} 
Flow 7431: {19 155 0} 
Flow 7435: {22 159 0} 
Flow 7441: {31 2 0} 
Flow 7481: {31 48 0} 
Flow 7565: {139 300 0} 
Flow 7584: {59 19 0} 
Flow 7587: {60 61 0} 
Flow 7593: {47 53 0} 
Flow 7613: {60 39 0} 
Flow 7660: {89 250 0} 
Flow 7669: {39 30 0} 
Flow 7670: {48 31 0} 
Flow 7680: {111 272 0} 
Flow 7721: {60 62 0} 
Flow 7723: {39 158 0} 
Flow 7731: {7 5 0} 
Flow 7744: {48 46 0} 
Flow 7750: {61 76 0} 
Flow 7754: {30 32 0} 
Flow 7773: {47 52 0} 
Flow 7782: {35 63 0} 
Flow 7783: {60 64 0} 
Flow 7812: {61 35 0} 
Flow 7812: {95 256 0} 
Flow 7813: {60 48 0} 
Flow 7827: {19 112 0} 
Flow 7830: {61 60 0} 
Flow 7835: {114 120 0} 
Flow 7860: {102 148 0} 
Flow 7885: {75 25 0} 
Flow 7895: {63 67 0} 
Flow 7904: {63 66 0} 
Flow 7926: {63 35 0} 
Flow 7933: {63 69 0} 
Flow 7939: {161 76 0} 
Flow 7954: {114 85 0} 
Flow 7970: {63 53 0} 
Flow 7997: {63 2 0} 
Flow 8011: {155 316 0} 
Flow 8045: {64 31 0} 
Flow 8061: {46 48 0} 
Flow 8070: {74 94 0} 
Flow 8078: {64 67 0} 
Flow 8080: {66 29 0} 
Flow 8100: {64 74 0} 
Flow 8112: {75 78 0} 
Flow 8174: {70 53 0} 
Flow 8212: {40 52 0} 
Flow 8277: {110 123 0} 
Flow 8290: {2 137 0} 
Flow 8316: {65 6 0} 
Flow 8379: {81 80 0} 
Flow 8478: {28 27 0} 
Flow 8492: {67 65 0} 
Flow 8513: {67 64 0} 
Flow 8515: {67 63 0} 
Flow 8569: {81 125 0} 
Flow 8574: {67 68 0} 
Flow 8610: {68 2 0} 
Flow 8633: {2 33 0} 
Flow 8660: {138 62 0} 
Flow 8679: {85 84 0} 
Flow 8689: {94 255 0} 
Flow 8740: {68 69 0} 
Flow 8750: {68 6 0} 
Flow 8750: {6 161 0} 
Flow 8753: {68 4 0} 
Flow 8801: {69 63 0} 
Flow 8815: {69 75 0} 
Flow 8827: {94 93 0} 
Flow 8899: {8 10 0} 
Flow 8907: {71 19 0} 
Flow 8941: {30 40 0} 
Flow 8965: {81 96 0} 
Flow 8979: {53 102 0} 
Flow 9056: {34 32 0} 
Flow 9062: {72 34 0} 
Flow 9074: {72 51 0} 
Flow 9075: {72 52 0} 
Flow 9084: {72 62 0} 
Flow 9086: {72 64 0} 
Flow 9122: {105 266 0} 
Flow 9141: {124 285 0} 
Flow 9148: {94 132 0} 
Flow 9158: {72 53 0} 
Flow 9170: {34 37 0} 
Flow 9189: {73 75 0} 
Flow 9190: {39 200 0} 
Flow 9195: {18 44 0} 
Flow 9212: {73 53 0} 
Flow 9214: {135 85 0} 
Flow 9218: {73 135 0} 
Flow 9250: {73 160 0} 
Flow 9252: {64 2 0} 
Flow 9254: {2 7 0} 
Flow 9286: {64 6 0} 
Flow 9296: {73 52 0} 
Flow 9302: {64 60 0} 
Flow 9303: {74 64 0} 
Flow 9303: {76 61 0} 
Flow 9307: {64 66 0} 
Flow 9307: {66 65 0} 
Flow 9311: {29 69 0} 
Flow 9314: {64 72 0} 
Flow 9315: {64 73 0} 
Flow 9370: {135 133 0} 
Flow 9384: {64 70 0} 
Flow 9445: {75 70 0} 
Flow 9469: {129 130 0} 
Flow 9470: {18 83 0} 
Flow 9524: {6 140 0} 
Flow 9547: {76 2 0} 
Flow 9565: {27 188 0} 
Flow 9565: {76 161 0} 
Flow 9594: {36 30 0} 
Flow 9601: {161 6 0} 
Flow 9607: {76 36 0} 
Flow 9632: {30 31 0} 
Flow 9633: {101 262 0} 
Flow 9663: {133 294 0} 
Flow 9666: {76 75 0} 
Flow 9684: {61 139 0} 
Flow 9691: {77 2 0} 
Flow 9723: {77 75 0} 
Flow 9731: {53 56 0} 
Flow 9740: {75 66 0} 
Flow 9848: {32 193 0} 
Flow 9868: {53 214 0} 
Flow 9873: {59 220 0} 
Flow 9984: {18 94 0} 
Flow 9993: {53 40 0} 
Flow 10031: {79 19 0} 
Flow 10037: {79 18 0} 
Flow 10076: {114 119 0} 
Flow 10078: {53 26 0} 
Flow 10104: {69 29 0} 
Flow 10114: {80 81 0} 
Flow 10120: {19 44 0} 
Flow 10135: {35 62 0} 
Flow 10157: {88 249 0} 
Flow 10224: {7 4 0} 
Flow 10245: {81 32 0} 
Flow 10260: {2 50 0} 
Flow 10363: {82 18 0} 
Flow 10412: {17 19 0} 
Flow 10447: {19 81 0} 
Flow 10466: {83 18 0} 
Flow 10472: {83 19 0} 
Flow 10529: {26 122 0} 
Flow 10572: {84 85 0} 
Flow 10593: {85 26 0} 
Flow 10620: {53 47 0} 
Flow 10663: {114 116 0} 
Flow 10810: {131 292 0} 
Flow 10816: {114 25 0} 
Flow 10847: {12 16 0} 
Flow 10885: {18 57 0} 
Flow 10888: {39 60 0} 
Flow 10908: {130 99 0} 
Flow 10914: {86 85 0} 
Flow 10936: {99 94 0} 
Flow 10973: {7 152 0} 
Flow 11038: {87 85 0} 
Flow 11045: {85 135 0} 
Flow 11063: {91 252 0} 
Flow 11151: {88 81 0} 
Flow 11176: {30 35 0} 
Flow 11177: {62 223 0} 
Flow 11179: {94 74 0} 
Flow 11202: {88 91 0} 
Flow 11225: {88 89 0} 
Flow 11270: {9 170 0} 
Flow 11318: {82 243 0} 
Flow 11323: {88 90 0} 
Flow 11364: {89 19 0} 
Flow 11371: {7 3 0} 
Flow 11384: {17 178 0} 
Flow 11404: {43 204 0} 
Flow 11446: {90 88 0} 
Flow 11489: {90 94 0} 
Flow 11503: {90 19 0} 
Flow 11560: {91 19 0} 
Flow 11564: {53 63 0} 
Flow 11567: {129 53 0} 
Flow 11582: {19 83 0} 
Flow 11589: {91 88 0} 
Flow 11650: {91 94 0} 
Flow 11665: {10 13 0} 
Flow 11683: {34 30 0} 
Flow 11734: {92 85 0} 
Flow 11742: {100 261 0} 
Flow 11755: {85 114 0} 
Flow 11801: {96 81 0} 
Flow 11825: {30 36 0} 
Flow 11834: {44 45 0} 
Flow 11848: {35 61 0} 
Flow 11865: {93 96 0} 
Flow 11956: {99 130 0} 
Flow 12093: {93 94 0} 
Flow 12098: {28 189 0} 
Flow 12134: {95 81 0} 
Flow 12156: {110 271 0} 
Flow 12176: {95 93 0} 
Flow 12211: {93 95 0} 
Flow 12315: {116 110 0} 
Flow 12326: {97 85 0} 
Flow 12420: {98 85 0} 
Flow 12475: {40 201 0} 
Flow 12503: {70 231 0} 
Flow 12610: {100 81 0} 
Flow 12681: {100 89 0} 
Flow 12767: {47 208 0} 
Flow 12797: {102 53 0} 
Flow 12801: {84 245 0} 
Flow 12808: {94 91 0} 
Flow 12880: {34 195 0} 
Flow 12904: {103 105 0} 
Flow 12934: {78 75 0} 
Flow 12937: {105 78 0} 
Flow 13020: {78 53 0} 
Flow 13029: {119 280 0} 
Flow 13037: {104 103 0} 
Flow 13047: {138 299 0} 
Flow 13056: {149 310 0} 
Flow 13174: {78 135 0} 
Flow 13271: {99 260 0} 
Flow 13277: {106 107 0} 
Flow 13305: {34 158 0} 
Flow 13360: {58 219 0} 
Flow 13376: {128 25 0} 
Flow 13419: {122 283 0} 
Flow 13421: {81 124 0} 
Flow 13464: {10 11 0} 
Flow 13468: {108 16 0} 
Flow 13471: {21 20 0} 
Flow 13483: {133 135 0} 
Flow 13533: {16 21 0} 
Flow 13587: {2 1 0} 
Flow 13605: {102 34 0} 
Flow 13615: {6 43 0} 
Flow 13624: {102 52 0} 
Flow 13649: {110 116 0} 
Flow 13655: {109 102 0} 
Flow 13661: {109 110 0} 
Flow 13683: {127 288 0} 
Flow 13690: {110 118 0} 
Flow 13691: {102 51 0} 
Flow 13715: {34 2 0} 
Flow 13755: {110 26 0} 
Flow 13770: {68 229 0} 
Flow 13775: {73 234 0} 
Flow 13796: {97 258 0} 
Flow 13839: {25 145 0} 
Flow 13861: {8 169 0} 
Flow 13885: {107 118 0} 
Flow 13910: {111 107 0} 
Flow 13912: {107 116 0} 
Flow 13934: {53 78 0} 
Flow 13970: {53 149 0} 
Flow 13988: {130 129 0} 
Flow 14057: {85 246 0} 
Flow 14081: {107 111 0} 
Flow 14120: {112 19 0} 
Flow 14122: {39 139 0} 
Flow 14153: {113 112 0} 
Flow 14221: {112 18 0} 
Flow 14264: {146 22 0} 
Flow 14366: {132 293 0} 
Flow 14397: {115 114 0} 
Flow 14420: {31 192 0} 
Flow 14457: {115 135 0} 
Flow 14458: {71 232 0} 
Flow 14463: {75 77 0} 
Flow 14563: {135 40 0} 
Flow 14608: {81 242 0} 
Flow 14628: {110 109 0} 
Flow 14630: {116 128 0} 
Flow 14658: {135 296 0} 
Flow 14663: {140 301 0} 
Flow 14674: {116 114 0} 
Flow 14704: {117 114 0} 
Flow 14728: {51 212 0} 
Flow 14737: {46 39 0} 
Flow 14740: {66 64 0} 
Flow 14749: {117 135 0} 
Flow 14779: {107 268 0} 
Flow 14783: {116 107 0} 
Flow 14789: {114 118 0} 
Flow 14796: {125 286 0} 
Flow 14812: {117 145 0} 
Flow 14852: {25 186 0} 
Flow 14870: {118 26 0} 
Flow 14880: {55 216 0} 
Flow 14920: {118 114 0} 
Flow 14937: {116 277 0} 
Flow 14954: {118 135 0} 
Flow 15107: {20 12 0} 
Flow 15145: {53 72 0} 
Flow 15159: {120 114 0} 
Flow 15183: {53 129 0} 
Flow 15191: {2 141 0} 
Flow 15201: {75 6 0} 
Flow 15211: {10 171 0} 
Flow 15243: {121 114 0} 
Flow 15269: {121 135 0} 
Flow 15293: {114 26 0} 
Flow 15300: {108 269 0} 
Flow 15383: {37 198 0} 
Flow 15403: {32 81 0} 
Flow 15472: {118 134 0} 
Flow 15483: {110 25 0} 
Flow 15495: {123 110 0} 
Flow 15504: {7 168 0} 
Flow 15506: {124 81 0} 
Flow 15550: {19 59 0} 
Flow 15612: {81 126 0} 
Flow 15631: {119 147 0} 
Flow 15658: {16 15 0} 
Flow 15659: {19 17 0} 
Flow 15686: {81 31 0} 
Flow 15697: {31 64 0} 
Flow 15720: {19 90 0} 
Flow 15753: {125 81 0} 
Flow 15781: {157 318 0} 
Flow 15794: {32 99 0} 
Flow 15813: {30 38 0} 
Flow 15872: {103 264 0} 
Flow 15874: {126 81 0} 
Flow 15877: {109 270 0} 
Flow 15931: {46 47 0} 
Flow 15942: {26 146 0} 
Flow 15969: {127 31 0} 
Flow 15979: {31 30 0} 
Flow 15988: {34 72 0} 
Flow 16060: {127 2 0} 
Flow 16063: {154 315 0} 
Flow 16145: {86 247 0} 
Flow 16162: {135 78 0} 
Flow 16204: {151 312 0} 
Flow 16209: {53 139 0} 
Flow 16357: {129 34 0} 
Flow 16417: {69 230 0} 
Flow 16500: {94 127 0} 
Flow 16526: {131 94 0} 
Flow 16646: {42 203 0} 
Flow 16686: {90 251 0} 
Flow 16723: {132 94 0} 
Flow 16739: {139 157 0} 
Flow 16757: {15 176 0} 
Flow 16805: {19 71 0} 
Flow 16821: {135 70 0} 
Flow 16839: {118 110 0} 
Flow 16846: {134 25 0} 
Flow 16866: {62 138 0} 
Flow 16869: {141 302 0} 
Flow 16923: {48 209 0} 
Flow 16927: {26 52 0} 
Flow 16955: {85 86 0} 
Flow 16988: {121 282 0} 
Flow 17016: {158 319 0} 
Flow 17018: {134 133 0} 
Flow 17023: {70 2 0} 
Flow 17082: {135 115 0} 
Flow 17084: {135 118 0} 
Flow 17084: {118 279 0} 
Flow 17087: {135 121 0} 
Flow 17102: {135 144 0} 
Flow 17138: {51 40 0} 
Flow 17142: {51 38 0} 
Flow 17149: {51 47 0} 
Flow 17149: {81 19 0} 
Flow 17164: {139 61 0} 
Flow 17165: {137 62 0} 
Flow 17168: {6 65 0} 
Flow 17170: {67 228 0} 
Flow 17175: {51 72 0} 
Flow 17235: {51 2 0} 
Flow 17252: {136 51 0} 
Flow 17265: {26 11 0} 
Flow 17274: {137 136 0} 
Flow 17296: {137 2 0} 
Flow 17350: {51 26 0} 
Flow 17376: {137 127 0} 
Flow 17377: {62 140 0} 
Flow 17425: {138 2 0} 
Flow 17456: {62 70 0} 
Flow 17458: {62 72 0} 
Flow 17482: {2 32 0} 
Flow 17518: {62 137 0} 
Flow 17556: {20 21 0} 
Flow 17589: {139 48 0} 
Flow 17592: {66 63 0} 
Flow 17607: {80 241 0} 
Flow 17615: {139 39 0} 
Flow 17639: {139 53 0} 
Flow 17653: {34 129 0} 
Flow 17660: {139 51 0} 
Flow 17660: {51 136 0} 
Flow 17676: {139 2 0} 
Flow 17698: {19 180 0} 
Flow 17714: {2 38 0} 
Flow 17735: {140 62 0} 
Flow 17743: {6 68 0} 
Flow 17784: {112 113 0} 
Flow 17786: {115 276 0} 
Flow 17830: {1 3 0} 
Flow 17830: {141 4 0} 
Flow 17862: {2 35 0} 
Flow 17886: {2 64 0} 
Flow 17898: {2 77 0} 
Flow 17903: {141 2 0} 
Flow 17932: {114 275 0} 
Flow 17953: {2 51 0} 
Flow 18013: {133 55 0} 
Flow 18022: {140 6 0} 
Flow 18033: {142 2 0} 
Flow 18085: {150 311 0} 
Flow 18087: {2 31 0} 
Flow 18124: {38 199 0} 
Flow 18128: {143 140 0} 
Flow 18145: {62 60 0} 
Flow 18151: {65 66 0} 
Flow 18213: {6 75 0} 
Flow 18231: {19 154 0} 
Flow 18250: {12 173 0} 
Flow 18280: {144 26 0} 
Flow 18370: {145 306 0} 
Flow 18380: {144 25 0} 
Flow 18394: {55 54 0} 
Flow 18402: {18 17 0} 
Flow 18432: {145 25 0} 
Flow 18455: {75 76 0} 
Flow 18478: {134 26 0} 
Flow 18498: {114 122 0} 
Flow 18567: {26 34 0} 
Flow 18568: {75 2 0} 
Flow 18699: {119 114 0} 
Flow 18739: {147 119 0} 
Flow 18752: {137 298 0} 
Flow 18798: {47 46 0} 
Flow 18805: {46 207 0} 
Flow 18805: {148 102 0} 
Flow 18939: {60 221 0} 
Flow 18940: {149 53 0} 
Flow 18968: {114 115 0} 
Flow 19002: {9 8 0} 
Flow 19010: {16 177 0} 
Flow 19014: {21 182 0} 
Flow 19033: {150 144 0} 
Flow 19040: {50 211 0} 
Flow 19055: {66 227 0} 
Flow 19119: {144 135 0} 
Flow 19169: {2 37 0} 
Flow 19199: {151 7 0} 
Flow 19216: {94 89 0} 
Flow 19320: {152 7 0} 
Flow 19329: {2 53 0} 
Flow 19348: {2 76 0} 
Flow 19372: {2 34 0} 
Flow 19407: {2 139 0} 
Flow 19426: {7 2 0} 
Flow 19429: {53 3 0} 
Flow 19485: {70 64 0} 
Flow 19489: {153 53 0} 
Flow 19518: {81 100 0} 
Flow 19524: {118 107 0} 
Flow 19525: {16 108 0} 
Flow 19540: {123 284 0} 
Flow 19559: {144 305 0} 
Flow 19577: {2 163 0} 
Flow 19589: {13 16 0} 
Flow 19605: {30 33 0} 
Flow 19623: {129 52 0} 
Flow 19626: {56 217 0} 
Flow 19704: {154 19 0} 
Flow 19720: {154 18 0} 
Flow 19792: {36 76 0} 
Flow 19802: {85 87 0} 
Flow 19836: {94 99 0} 
Flow 19847: {70 135 0} 
Flow 19849: {127 137 0} 
Flow 19858: {155 19 0} 
Flow 19860: {144 150 0} 
Flow 19888: {140 2 0} 
Flow 19896: {6 42 0} 
Flow 19896: {156 140 0} 
Flow 19994: {157 139 0} 
Flow 20034: {139 52 0} 
Flow 20041: {48 60 0} 
Flow 20043: {139 62 0} 
Flow 20049: {46 40 0} 
Flow 20057: {77 238 0} 
Flow 20058: {19 79 0} 
Flow 20104: {128 289 0} 
Flow 20122: {148 309 0} 
Flow 20133: {161 322 0} 
Flow 20138: {6 167 0} 
Flow 20166: {158 34 0} 
Flow 20252: {158 39 0} 
Flow 20263: {12 10 0} 
Flow 20310: {75 62 0} 
Flow 20346: {159 22 0} 
Flow 20399: {160 321 0} 
Flow 20410: {40 53 0} 
Flow 20416: {160 40 0} 
Flow 20455: {73 64 0} 
Flow 20461: {160 70 0} 
Flow 20464: {160 73 0} 
Flow 20509: {135 122 0} 
Flow 20616: {46 31 0} 
Flow 20660: {75 40 0} 
Flow 20684: {152 313 0} 
Flow 20688: {140 156 0} 
Time taken running everything: 0 seconds
