Number of groups: 664
Flow 3142: {172 96 0} 
Flow 3166: {182 379 0} 
Flow 3205: {33 230 0} 
Flow 3213: {184 187 0} 
Flow 3267: {107 304 0} 
Flow 3295: {138 335 0} 
Flow 3365: {149 84 0} 
Flow 3378: {37 234 0} 
Flow 3430: {28 27 0} 
Flow 3441: {95 172 0} 
Flow 3442: {117 116 0} 
Flow 3521: {11 208 0} 
Flow 3558: {65 262 0} 
Flow 3573: {85 282 0} 
Flow 3597: {29 55 0} 
Flow 3681: {18 215 0} 
Flow 3794: {148 345 0} 
Flow 3804: {158 355 0} 
Flow 3805: {159 356 0} 
Flow 3843: {32 38 0} 
Flow 3869: {96 172 0} 
Flow 3902: {65 66 0} 
Flow 3959: {14 16 0} 
Flow 3970: {186 144 0} 
Flow 4031: {31 13 0} 
Flow 4081: {31 19 0} 
Flow 4206: {37 40 0} 
Flow 4256: {106 303 0} 
Flow 4295: {90 151 0} 
Flow 4310: {168 365 0} 
Flow 4405: {94 291 0} 
Flow 4505: {40 182 0} 
Flow 4551: {37 39 0} 
Flow 4559: {120 317 0} 
Flow 4561: {39 38 0} 
Flow 4642: {46 45 0} 
Flow 4644: {187 166 0} 
Flow 4646: {132 6 0} 
Flow 4721: {169 168 0} 
Flow 4745: {192 389 0} 
Flow 4826: {62 123 0} 
Flow 4845: {186 170 0} 
Flow 4852: {170 169 0} 
Flow 4912: {44 43 0} 
Flow 4998: {115 312 0} 
Flow 5001: {45 46 0} 
Flow 5006: {124 321 0} 
Flow 5025: {49 156 0} 
Flow 5028: {165 164 0} 
Flow 5048: {50 178 0} 
Flow 5057: {29 52 0} 
Flow 5142: {130 108 0} 
Flow 5223: {50 166 0} 
Flow 5225: {159 197 0} 
Flow 5229: {20 217 0} 
Flow 5248: {168 169 0} 
Flow 5306: {2 177 0} 
Flow 5311: {50 148 0} 
Flow 5324: {148 167 0} 
Flow 5327: {47 50 0} 
Flow 5363: {166 185 0} 
Flow 5387: {46 49 0} 
Flow 5402: {182 197 0} 
Flow 5426: {78 3 0} 
Flow 5439: {48 47 0} 
Flow 5563: {45 48 0} 
Flow 5593: {85 86 0} 
Flow 5679: {49 182 0} 
Flow 5719: {48 45 0} 
Flow 5799: {195 392 0} 
Flow 5822: {41 42 0} 
Flow 5883: {52 29 0} 
Flow 5976: {134 78 0} 
Flow 6005: {135 136 0} 
Flow 6056: {8 9 0} 
Flow 6056: {139 175 0} 
Flow 6169: {21 24 0} 
Flow 6215: {149 85 0} 
Flow 6221: {93 290 0} 
Flow 6309: {173 138 0} 
Flow 6374: {55 56 0} 
Flow 6387: {135 139 0} 
Flow 6388: {5 202 0} 
Flow 6395: {13 210 0} 
Flow 6408: {55 29 0} 
Flow 6572: {51 52 0} 
Flow 6617: {57 58 0} 
Flow 6620: {138 135 0} 
Flow 6631: {58 51 0} 
Flow 6635: {93 92 0} 
Flow 6672: {56 26 0} 
Flow 6764: {59 54 0} 
Flow 6777: {96 97 0} 
Flow 6838: {54 53 0} 
Flow 6845: {188 385 0} 
Flow 6872: {23 24 0} 
Flow 6920: {60 59 0} 
Flow 6949: {125 322 0} 
Flow 6951: {124 127 0} 
Flow 6982: {53 56 0} 
Flow 7064: {88 285 0} 
Flow 7076: {102 105 0} 
Flow 7163: {83 84 0} 
Flow 7185: {89 286 0} 
Flow 7193: {104 301 0} 
Flow 7200: {5 7 0} 
Flow 7264: {21 218 0} 
Flow 7299: {61 258 0} 
Flow 7309: {75 74 0} 
Flow 7315: {87 81 0} 
Flow 7322: {87 88 0} 
Flow 7346: {116 313 0} 
Flow 7351: {63 145 0} 
Flow 7421: {64 69 0} 
Flow 7453: {39 37 0} 
Flow 7462: {65 69 0} 
Flow 7510: {2 115 0} 
Flow 7727: {66 65 0} 
Flow 7752: {67 66 0} 
Flow 7778: {67 68 0} 
Flow 7941: {153 152 0} 
Flow 7942: {153 350 0} 
Flow 7949: {68 65 0} 
Flow 7962: {173 370 0} 
Flow 7985: {197 394 0} 
Flow 8014: {20 19 0} 
Flow 8098: {5 136 0} 
Flow 8116: {31 36 0} 
Flow 8156: {149 155 0} 
Flow 8252: {151 83 0} 
Flow 8311: {155 154 0} 
Flow 8323: {27 29 0} 
Flow 8402: {147 153 0} 
Flow 8470: {63 260 0} 
Flow 8498: {71 184 0} 
Flow 8500: {108 305 0} 
Flow 8509: {121 318 0} 
Flow 8523: {138 113 0} 
Flow 8536: {72 80 0} 
Flow 8563: {76 174 0} 
Flow 8575: {13 14 0} 
Flow 8582: {73 72 0} 
Flow 8638: {73 74 0} 
Flow 8667: {75 184 0} 
Flow 8671: {74 75 0} 
Flow 8676: {151 348 0} 
Flow 8680: {157 354 0} 
Flow 8719: {9 206 0} 
Flow 8727: {19 216 0} 
Flow 8811: {133 136 0} 
Flow 8873: {174 76 0} 
Flow 8910: {77 174 0} 
Flow 8946: {2 117 0} 
Flow 8958: {131 328 0} 
Flow 8978: {156 353 0} 
Flow 9011: {193 390 0} 
Flow 9013: {77 3 0} 
Flow 9036: {27 22 0} 
Flow 9056: {47 244 0} 
Flow 9061: {54 251 0} 
Flow 9069: {150 145 0} 
Flow 9119: {7 8 0} 
Flow 9168: {171 368 0} 
Flow 9215: {30 27 0} 
Flow 9216: {57 60 0} 
Flow 9221: {145 70 0} 
Flow 9311: {50 47 0} 
Flow 9311: {47 48 0} 
Flow 9318: {80 79 0} 
Flow 9357: {107 104 0} 
Flow 9389: {184 93 0} 
Flow 9399: {152 349 0} 
Flow 9458: {71 268 0} 
Flow 9478: {196 393 0} 
Flow 9479: {9 10 0} 
Flow 9482: {88 89 0} 
Flow 9525: {184 75 0} 
Flow 9526: {81 88 0} 
Flow 9553: {81 87 0} 
Flow 9556: {82 81 0} 
Flow 9601: {180 179 0} 
Flow 9665: {70 267 0} 
Flow 9762: {181 378 0} 
Flow 9818: {58 57 0} 
Flow 9846: {85 149 0} 
Flow 9892: {166 156 0} 
Flow 9902: {167 364 0} 
Flow 9938: {15 212 0} 
Flow 9957: {63 64 0} 
Flow 9968: {89 83 0} 
Flow 10011: {87 63 0} 
Flow 10147: {59 256 0} 
Flow 10148: {26 56 0} 
Flow 10193: {192 114 0} 
Flow 10236: {160 357 0} 
Flow 10258: {190 183 0} 
Flow 10265: {43 41 0} 
Flow 10296: {36 38 0} 
Flow 10307: {84 149 0} 
Flow 10397: {4 5 0} 
Flow 10430: {90 20 0} 
Flow 10526: {91 173 0} 
Flow 10675: {65 15 0} 
Flow 10734: {170 367 0} 
Flow 10868: {101 133 0} 
Flow 10874: {12 209 0} 
Flow 10886: {156 49 0} 
Flow 10906: {94 93 0} 
Flow 10924: {174 371 0} 
Flow 11035: {95 79 0} 
Flow 11066: {188 164 0} 
Flow 11107: {14 17 0} 
Flow 11115: {31 228 0} 
Flow 11212: {17 18 0} 
Flow 11218: {24 221 0} 
Flow 11228: {36 233 0} 
Flow 11355: {179 376 0} 
Flow 11419: {54 59 0} 
Flow 11478: {130 131 0} 
Flow 11535: {194 391 0} 
Flow 11598: {93 94 0} 
Flow 11746: {100 101 0} 
Flow 11751: {69 65 0} 
Flow 11772: {6 132 0} 
Flow 11775: {136 333 0} 
Flow 11805: {92 93 0} 
Flow 11854: {100 92 0} 
Flow 11859: {182 40 0} 
Flow 11872: {60 257 0} 
Flow 11907: {101 100 0} 
Flow 11936: {140 137 0} 
Flow 11950: {154 351 0} 
Flow 11966: {172 369 0} 
Flow 12042: {102 103 0} 
Flow 12082: {163 168 0} 
Flow 12165: {104 107 0} 
Flow 12189: {127 324 0} 
Flow 12204: {144 341 0} 
Flow 12233: {2 176 0} 
Flow 12235: {166 178 0} 
Flow 12253: {197 196 0} 
Flow 12255: {106 108 0} 
Flow 12277: {79 30 0} 
Flow 12286: {16 14 0} 
Flow 12302: {145 63 0} 
Flow 12321: {105 102 0} 
Flow 12352: {103 110 0} 
Flow 12376: {196 156 0} 
Flow 12410: {195 194 0} 
Flow 12415: {3 200 0} 
Flow 12435: {25 222 0} 
Flow 12462: {15 65 0} 
Flow 12507: {109 306 0} 
Flow 12509: {128 129 0} 
Flow 12521: {126 323 0} 
Flow 12523: {128 325 0} 
Flow 12529: {161 154 0} 
Flow 12550: {158 157 0} 
Flow 12558: {39 197 0} 
Flow 12573: {102 181 0} 
Flow 12602: {107 106 0} 
Flow 12624: {52 51 0} 
Flow 12840: {154 153 0} 
Flow 12848: {158 146 0} 
Flow 12862: {155 160 0} 
Flow 12863: {161 358 0} 
Flow 12866: {164 361 0} 
Flow 12873: {167 171 0} 
Flow 12880: {106 180 0} 
Flow 12881: {180 377 0} 
Flow 12884: {183 380 0} 
Flow 12902: {7 204 0} 
Flow 12922: {69 20 0} 
Flow 12933: {109 108 0} 
Flow 12954: {155 184 0} 
Flow 12993: {108 130 0} 
Flow 13035: {109 180 0} 
Flow 13077: {110 111 0} 
Flow 13168: {23 220 0} 
Flow 13223: {111 129 0} 
Flow 13258: {27 28 0} 
Flow 13258: {113 138 0} 
Flow 13301: {112 113 0} 
Flow 13306: {141 142 0} 
Flow 13338: {112 141 0} 
Flow 13344: {186 383 0} 
Flow 13393: {138 173 0} 
Flow 13400: {76 273 0} 
Flow 13427: {108 109 0} 
Flow 13442: {83 20 0} 
Flow 13442: {130 327 0} 
Flow 13482: {159 166 0} 
Flow 13569: {114 192 0} 
Flow 13587: {114 115 0} 
Flow 13713: {73 270 0} 
Flow 13793: {115 2 0} 
Flow 13803: {99 132 0} 
Flow 13880: {117 2 0} 
Flow 13881: {136 133 0} 
Flow 13888: {110 307 0} 
Flow 13912: {147 344 0} 
Flow 13969: {8 7 0} 
Flow 14020: {135 138 0} 
Flow 14029: {105 302 0} 
Flow 14057: {137 334 0} 
Flow 14104: {42 190 0} 
Flow 14108: {2 9 0} 
Flow 14144: {43 44 0} 
Flow 14157: {84 83 0} 
Flow 14199: {176 120 0} 
Flow 14234: {118 121 0} 
Flow 14248: {176 2 0} 
Flow 14285: {28 225 0} 
Flow 14287: {116 117 0} 
Flow 14289: {9 8 0} 
Flow 14301: {50 247 0} 
Flow 14322: {119 116 0} 
Flow 14349: {115 114 0} 
Flow 14353: {119 118 0} 
Flow 14410: {185 382 0} 
Flow 14450: {177 2 0} 
Flow 14455: {43 240 0} 
Flow 14485: {120 177 0} 
Flow 14490: {147 155 0} 
Flow 14512: {121 118 0} 
Flow 14513: {120 176 0} 
Flow 14592: {5 4 0} 
Flow 14613: {9 195 0} 
Flow 14660: {61 62 0} 
Flow 14671: {118 119 0} 
Flow 14700: {121 176 0} 
Flow 14822: {125 124 0} 
Flow 14838: {62 61 0} 
Flow 14888: {145 150 0} 
Flow 14893: {39 236 0} 
Flow 14895: {42 239 0} 
Flow 14920: {92 289 0} 
Flow 14927: {111 110 0} 
Flow 14949: {141 338 0} 
Flow 14988: {14 13 0} 
Flow 15023: {56 53 0} 
Flow 15057: {92 100 0} 
Flow 15062: {123 62 0} 
Flow 15062: {129 128 0} 
Flow 15081: {132 329 0} 
Flow 15109: {125 122 0} 
Flow 15119: {177 374 0} 
Flow 15178: {103 102 0} 
Flow 15222: {122 123 0} 
Flow 15224: {8 205 0} 
Flow 15227: {61 70 0} 
Flow 15242: {126 124 0} 
Flow 15249: {70 68 0} 
Flow 15272: {77 274 0} 
Flow 15325: {149 346 0} 
Flow 15334: {163 360 0} 
Flow 15352: {184 185 0} 
Flow 15357: {124 125 0} 
Flow 15395: {127 124 0} 
Flow 15417: {63 87 0} 
Flow 15455: {62 129 0} 
Flow 15473: {70 145 0} 
Flow 15510: {128 131 0} 
Flow 15565: {62 259 0} 
Flow 15639: {20 83 0} 
Flow 15660: {129 62 0} 
Flow 15688: {15 16 0} 
Flow 15693: {131 130 0} 
Flow 15708: {16 213 0} 
Flow 15747: {3 77 0} 
Flow 15784: {123 122 0} 
Flow 15795: {6 7 0} 
Flow 15809: {166 363 0} 
Flow 15864: {11 12 0} 
Flow 15896: {166 50 0} 
Flow 15932: {91 288 0} 
Flow 15936: {95 292 0} 
Flow 16046: {30 227 0} 
Flow 16053: {165 46 0} 
Flow 16097: {136 5 0} 
Flow 16149: {137 140 0} 
Flow 16170: {139 135 0} 
Flow 16171: {60 57 0} 
Flow 16171: {57 254 0} 
Flow 16195: {133 101 0} 
Flow 16242: {175 139 0} 
Flow 16356: {176 121 0} 
Flow 16361: {124 126 0} 
Flow 16462: {59 60 0} 
Flow 16465: {69 64 0} 
Flow 16520: {134 331 0} 
Flow 16550: {78 134 0} 
Flow 16550: {134 174 0} 
Flow 16555: {153 154 0} 
Flow 16620: {175 8 0} 
Flow 16626: {97 93 0} 
Flow 16656: {140 175 0} 
Flow 16658: {78 153 0} 
Flow 16663: {117 314 0} 
Flow 16668: {123 320 0} 
Flow 16697: {155 352 0} 
Flow 16729: {190 387 0} 
Flow 16766: {93 184 0} 
Flow 16771: {141 112 0} 
Flow 16804: {173 98 0} 
Flow 16859: {189 23 0} 
Flow 16863: {172 95 0} 
Flow 16947: {142 139 0} 
Flow 17205: {151 90 0} 
Flow 17300: {71 80 0} 
Flow 17346: {146 158 0} 
Flow 17349: {7 6 0} 
Flow 17349: {184 76 0} 
Flow 17363: {158 159 0} 
Flow 17419: {9 192 0} 
Flow 17515: {1 198 0} 
Flow 17518: {174 134 0} 
Flow 17529: {17 214 0} 
Flow 17552: {148 50 0} 
Flow 17572: {66 263 0} 
Flow 17624: {167 184 0} 
Flow 17664: {187 188 0} 
Flow 17742: {58 255 0} 
Flow 17869: {2 199 0} 
Flow 17909: {150 151 0} 
Flow 17949: {150 64 0} 
Flow 17981: {113 112 0} 
Flow 17982: {136 135 0} 
Flow 18052: {19 31 0} 
Flow 18164: {152 153 0} 
Flow 18181: {14 11 0} 
Flow 18186: {38 33 0} 
Flow 18195: {27 224 0} 
Flow 18278: {145 342 0} 
Flow 18370: {83 89 0} 
Flow 18381: {83 151 0} 
Flow 18381: {110 103 0} 
Flow 18466: {36 31 0} 
Flow 18587: {184 381 0} 
Flow 18602: {49 46 0} 
Flow 18625: {157 156 0} 
Flow 18678: {156 196 0} 
Flow 18719: {156 166 0} 
Flow 18728: {157 158 0} 
Flow 18742: {46 165 0} 
Flow 18786: {80 277 0} 
Flow 18877: {70 61 0} 
Flow 18942: {160 155 0} 
Flow 18959: {82 279 0} 
Flow 19022: {170 186 0} 
Flow 19032: {78 4 0} 
Flow 19081: {87 284 0} 
Flow 19093: {131 128 0} 
Flow 19162: {162 163 0} 
Flow 19206: {81 82 0} 
Flow 19461: {166 187 0} 
Flow 19500: {166 182 0} 
Flow 19500: {167 148 0} 
Flow 19546: {101 298 0} 
Flow 19615: {20 69 0} 
Flow 19626: {191 388 0} 
Flow 19670: {164 165 0} 
Flow 19807: {38 36 0} 
Flow 19816: {29 226 0} 
Flow 19879: {163 78 0} 
Flow 19899: {163 164 0} 
Flow 19973: {168 163 0} 
Flow 19984: {74 271 0} 
Flow 20004: {93 97 0} 
Flow 20024: {143 132 0} 
Flow 20059: {166 159 0} 
Flow 20117: {174 77 0} 
Flow 20136: {165 362 0} 
Flow 20139: {171 167 0} 
Flow 20144: {148 178 0} 
Flow 20164: {22 21 0} 
Flow 20235: {177 120 0} 
Flow 20293: {194 193 0} 
Flow 20432: {74 73 0} 
Flow 20464: {129 111 0} 
Flow 20483: {133 330 0} 
Flow 20597: {90 287 0} 
Flow 20677: {10 207 0} 
Flow 20711: {51 248 0} 
Flow 20738: {88 87 0} 
Flow 20755: {154 161 0} 
Flow 20787: {142 339 0} 
Flow 20812: {143 144 0} 
Flow 20828: {189 386 0} 
Flow 20839: {178 166 0} 
Flow 20865: {40 37 0} 
Flow 20875: {178 50 0} 
Flow 20933: {178 148 0} 
Flow 21002: {179 180 0} 
Flow 21064: {99 296 0} 
Flow 21066: {104 105 0} 
Flow 21071: {180 109 0} 
Flow 21074: {180 106 0} 
Flow 21094: {139 142 0} 
Flow 21130: {130 15 0} 
Flow 21187: {69 266 0} 
Flow 21205: {105 104 0} 
Flow 21210: {181 102 0} 
Flow 21217: {116 119 0} 
Flow 21252: {178 375 0} 
Flow 21295: {38 235 0} 
Flow 21307: {52 249 0} 
Flow 21318: {16 15 0} 
Flow 21331: {88 81 0} 
Flow 21332: {159 184 0} 
Flow 21349: {100 297 0} 
Flow 21361: {114 311 0} 
Flow 21391: {146 343 0} 
Flow 21407: {182 49 0} 
Flow 21416: {182 166 0} 
Flow 21471: {151 150 0} 
Flow 21517: {43 144 0} 
Flow 21517: {183 190 0} 
Flow 21571: {197 39 0} 
Flow 21576: {45 242 0} 
Flow 21610: {86 283 0} 
Flow 21663: {143 340 0} 
Flow 21689: {164 163 0} 
Flow 21729: {26 223 0} 
Flow 21730: {185 184 0} 
Flow 21790: {185 166 0} 
Flow 21829: {28 25 0} 
Flow 21863: {187 184 0} 
Flow 21883: {96 293 0} 
Flow 21895: {111 308 0} 
Flow 21898: {132 99 0} 
Flow 21989: {189 52 0} 
Flow 22079: {169 170 0} 
Flow 22118: {98 97 0} 
Flow 22120: {164 188 0} 
Flow 22132: {42 44 0} 
Flow 22138: {41 43 0} 
Flow 22159: {144 186 0} 
Flow 22171: {144 143 0} 
Flow 22190: {99 195 0} 
Flow 22208: {42 41 0} 
Flow 22220: {190 42 0} 
Flow 22221: {156 157 0} 
Flow 22239: {188 187 0} 
Flow 22289: {191 192 0} 
Flow 22303: {155 149 0} 
Flow 22318: {192 9 0} 
Flow 22321: {176 373 0} 
Flow 22347: {97 96 0} 
Flow 22362: {144 43 0} 
Flow 22400: {98 295 0} 
Flow 22423: {15 130 0} 
Flow 22447: {162 359 0} 
Flow 22490: {184 71 0} 
Flow 22508: {46 243 0} 
Flow 22548: {195 9 0} 
Flow 22553: {193 194 0} 
Flow 22561: {122 319 0} 
Flow 22575: {142 141 0} 
Flow 22577: {194 195 0} 
Flow 22582: {150 347 0} 
Flow 22635: {56 55 0} 
Flow 22658: {55 252 0} 
Flow 22723: {135 332 0} 
Flow 22769: {187 384 0} 
Flow 22811: {40 237 0} 
Flow 22975: {33 34 0} 
Flow 23052: {129 326 0} 
Flow 23052: {196 197 0} 
Flow 23136: {53 54 0} 
Flow 23138: {64 63 0} 
Flow 23172: {98 173 0} 
Time taken running everything: 1919 seconds
