Number of groups: 528
Flow 5350: {62 211} 
Flow 5397: {112 261} 
Flow 5409: {3 4} 
Flow 5431: {149 298} 
Flow 5454: {28 27} 
Flow 5470: {11 17} 
Flow 5498: {47 11} 
Flow 5520: {99 248} 
Flow 5558: {145 294} 
Flow 5568: {5 6} 
Flow 5599: {48 42} 
Flow 5609: {51 58} 
Flow 5643: {95 244} 
Flow 5771: {49 45} 
Flow 5782: {42 19} 
Flow 5807: {131 280} 
Flow 5815: {49 46} 
Flow 5830: {8 157} 
Flow 5850: {130 33} 
Flow 5866: {55 204} 
Flow 5888: {130 79} 
Flow 5895: {79 86} 
Flow 5912: {45 42} 
Flow 6000: {127 65} 
Flow 6038: {18 95} 
Flow 6061: {82 21} 
Flow 6099: {23 24} 
Flow 6129: {52 30} 
Flow 6138: {66 215} 
Flow 6145: {73 222} 
Flow 6195: {124 273} 
Flow 6203: {52 141} 
Flow 6209: {139 138} 
Flow 6216: {146 295} 
Flow 6224: {95 15} 
Flow 6236: {19 168} 
Flow 6254: {42 191} 
Flow 6279: {72 221} 
Flow 6298: {53 54} 
Flow 6299: {95 93} 
Flow 6321: {119 268} 
Flow 6350: {9 8} 
Flow 6357: {118 13} 
Flow 6360: {59 143} 
Flow 6363: {143 20} 
Flow 6375: {143 30} 
Flow 6403: {131 70} 
Flow 6432: {95 100} 
Flow 6442: {54 59} 
Flow 6494: {143 23} 
Flow 6558: {55 29} 
Flow 6560: {94 97} 
Flow 6585: {29 143} 
Flow 6600: {30 52} 
Flow 6611: {140 145} 
Flow 6643: {56 55} 
Flow 6679: {21 81} 
Flow 6732: {59 118} 
Flow 6739: {118 88} 
Flow 6741: {56 53} 
Flow 6752: {96 17} 
Flow 6783: {52 201} 
Flow 6808: {57 58} 
Flow 6829: {129 46} 
Flow 6833: {58 51} 
Flow 6856: {60 20} 
Flow 6874: {26 25} 
Flow 6880: {124 73} 
Flow 6893: {57 60} 
Flow 6901: {75 224} 
Flow 6943: {25 28} 
Flow 6977: {35 184} 
Flow 7005: {50 128} 
Flow 7039: {95 94} 
Flow 7039: {101 250} 
Flow 7152: {83 86} 
Flow 7160: {82 80} 
Flow 7181: {109 258} 
Flow 7266: {129 50} 
Flow 7322: {61 131} 
Flow 7356: {80 82} 
Flow 7424: {100 249} 
Flow 7489: {145 28} 
Flow 7526: {126 4} 
Flow 7544: {62 131} 
Flow 7551: {91 240} 
Flow 7554: {63 132} 
Flow 7592: {142 135} 
Flow 7649: {64 41} 
Flow 7742: {15 10} 
Flow 7764: {129 3} 
Flow 7780: {50 129} 
Flow 7797: {63 62} 
Flow 7825: {65 41} 
Flow 7825: {103 102} 
Flow 7841: {128 50} 
Flow 7922: {66 65} 
Flow 7945: {66 41} 
Flow 7962: {118 267} 
Flow 7989: {17 5} 
Flow 8051: {76 225} 
Flow 8068: {103 68} 
Flow 8108: {88 113} 
Flow 8125: {6 7} 
Flow 8307: {116 117} 
Flow 8318: {69 131} 
Flow 8323: {69 84} 
Flow 8379: {70 131} 
Flow 8464: {93 242} 
Flow 8534: {25 174} 
Flow 8543: {72 130} 
Flow 8643: {31 180} 
Flow 8765: {22 171} 
Flow 8787: {74 35} 
Flow 8816: {74 36} 
Flow 8891: {16 165} 
Flow 8904: {73 32} 
Flow 8946: {113 88} 
Flow 8967: {75 113} 
Flow 8968: {103 252} 
Flow 8990: {88 52} 
Flow 8995: {21 135} 
Flow 9004: {75 146} 
Flow 9055: {25 26} 
Flow 9072: {77 226} 
Flow 9073: {37 40} 
Flow 9097: {117 122} 
Flow 9111: {76 37} 
Flow 9131: {125 142} 
Flow 9138: {77 39} 
Flow 9167: {123 38} 
Flow 9175: {46 195} 
Flow 9239: {121 115} 
Flow 9365: {104 107} 
Flow 9369: {141 91} 
Flow 9393: {138 287} 
Flow 9409: {133 18} 
Flow 9437: {68 103} 
Flow 9493: {79 130} 
Flow 9541: {6 155} 
Flow 9580: {46 49} 
Flow 9730: {68 217} 
Flow 9839: {21 145} 
Flow 9843: {46 45} 
Flow 9849: {54 203} 
Flow 9859: {64 213} 
Flow 9873: {78 227} 
Flow 9908: {142 125} 
Flow 9910: {71 78} 
Flow 9927: {21 134} 
Flow 9940: {147 148} 
Flow 10039: {113 262} 
Flow 10056: {83 82} 
Flow 10096: {62 63} 
Flow 10107: {44 193} 
Flow 10138: {131 121} 
Flow 10144: {84 85} 
Flow 10192: {84 131} 
Flow 10192: {136 285} 
Flow 10209: {7 156} 
Flow 10235: {121 71} 
Flow 10261: {84 69} 
Flow 10276: {85 84} 
Flow 10296: {109 106} 
Flow 10327: {85 131} 
Flow 10395: {36 74} 
Flow 10400: {86 79} 
Flow 10446: {128 277} 
Flow 10502: {39 188} 
Flow 10573: {113 112} 
Flow 10602: {88 118} 
Flow 10613: {9 158} 
Flow 10618: {18 167} 
Flow 10682: {89 72} 
Flow 10696: {142 291} 
Flow 10725: {90 26} 
Flow 10770: {25 82} 
Flow 10827: {148 297} 
Flow 10856: {91 141} 
Flow 10894: {26 90} 
Flow 10935: {91 112} 
Flow 11015: {72 89} 
Flow 11030: {100 104} 
Flow 11039: {71 119} 
Flow 11040: {122 271} 
Flow 11051: {133 282} 
Flow 11082: {93 95} 
Flow 11084: {133 126} 
Flow 11118: {103 67} 
Flow 11207: {94 95} 
Flow 11239: {101 12} 
Flow 11255: {131 84} 
Flow 11346: {42 48} 
Flow 11366: {93 92} 
Flow 11451: {96 97} 
Flow 11470: {33 182} 
Flow 11481: {45 194} 
Flow 11485: {49 198} 
Flow 11486: {50 199} 
Flow 11513: {34 130} 
Flow 11519: {85 234} 
Flow 11588: {15 164} 
Flow 11708: {149 43} 
Flow 11726: {98 101} 
Flow 11761: {101 94} 
Flow 11816: {100 95} 
Flow 11842: {67 41} 
Flow 11862: {131 85} 
Flow 11908: {139 288} 
Flow 11911: {54 53} 
Flow 12051: {147 296} 
Flow 12067: {126 16} 
Flow 12138: {12 96} 
Flow 12138: {97 246} 
Flow 12148: {102 103} 
Flow 12148: {108 257} 
Flow 12153: {117 116} 
Flow 12169: {134 283} 
Flow 12201: {27 22} 
Flow 12223: {11 47} 
Flow 12262: {88 237} 
Flow 12307: {113 136} 
Flow 12342: {27 176} 
Flow 12352: {76 38} 
Flow 12371: {58 57} 
Flow 12396: {82 231} 
Flow 12401: {62 34} 
Flow 12408: {104 98} 
Flow 12456: {142 21} 
Flow 12491: {37 186} 
Flow 12503: {105 42} 
Flow 12509: {59 208} 
Flow 12574: {142 134} 
Flow 12581: {42 45} 
Flow 12606: {24 173} 
Flow 12611: {41 65} 
Flow 12619: {106 109} 
Flow 12684: {109 108} 
Flow 12684: {115 264} 
Flow 12691: {4 126} 
Flow 12714: {107 104} 
Flow 12738: {28 177} 
Flow 12740: {117 78} 
Flow 12750: {41 190} 
Flow 12790: {111 122} 
Flow 12791: {108 111} 
Flow 12814: {42 107} 
Flow 12820: {116 115} 
Flow 12858: {106 42} 
Flow 12881: {73 35} 
Flow 12881: {122 117} 
Flow 12922: {117 114} 
Flow 12928: {86 235} 
Flow 12945: {104 253} 
Flow 12972: {71 126} 
Flow 13052: {39 77} 
Flow 13053: {110 111} 
Flow 13084: {111 260} 
Flow 13129: {12 161} 
Flow 13131: {92 93} 
Flow 13134: {111 110} 
Flow 13207: {110 92} 
Flow 13231: {108 68} 
Flow 13232: {129 278} 
Flow 13233: {131 62} 
Flow 13254: {5 154} 
Flow 13286: {43 192} 
Flow 13295: {112 113} 
Flow 13298: {112 91} 
Flow 13388: {10 159} 
Flow 13422: {59 54} 
Flow 13482: {126 275} 
Flow 13493: {136 137} 
Flow 13499: {113 146} 
Flow 13575: {98 247} 
Flow 13605: {114 121} 
Flow 13653: {47 196} 
Flow 13674: {115 121} 
Flow 13698: {97 96} 
Flow 13707: {111 108} 
Flow 13733: {115 131} 
Flow 13854: {71 220} 
Flow 13926: {17 11} 
Flow 13978: {141 145} 
Flow 13983: {37 76} 
Flow 13984: {118 52} 
Flow 14075: {7 6} 
Flow 14128: {121 114} 
Flow 14159: {119 71} 
Flow 14165: {120 119} 
Flow 14197: {120 121} 
Flow 14217: {14 163} 
Flow 14236: {36 185} 
Flow 14256: {145 140} 
Flow 14257: {89 90} 
Flow 14260: {121 131} 
Flow 14294: {94 243} 
Flow 14306: {114 117} 
Flow 14340: {143 292} 
Flow 14387: {99 12} 
Flow 14472: {145 141} 
Flow 14497: {17 166} 
Flow 14589: {124 125} 
Flow 14711: {148 14} 
Flow 14829: {137 286} 
Flow 14863: {140 30} 
Flow 14866: {132 63} 
Flow 14898: {41 67} 
Flow 14903: {132 124} 
Flow 14922: {67 103} 
Flow 14967: {127 128} 
Flow 15067: {130 279} 
Flow 15165: {130 72} 
Flow 15230: {94 101} 
Flow 15232: {130 87} 
Flow 15271: {80 81} 
Flow 15316: {130 34} 
Flow 15334: {121 120} 
Flow 15339: {125 274} 
Flow 15346: {131 132} 
Flow 15385: {143 29} 
Flow 15445: {92 241} 
Flow 15458: {108 109} 
Flow 15495: {88 146} 
Flow 15520: {82 25} 
Flow 15628: {104 19} 
Flow 15726: {30 179} 
Flow 15731: {33 36} 
Flow 15803: {110 259} 
Flow 15878: {3 129} 
Flow 15899: {69 218} 
Flow 15908: {135 142} 
Flow 15912: {135 21} 
Flow 15968: {144 293} 
Flow 15983: {11 160} 
Flow 16010: {141 139} 
Flow 16073: {136 113} 
Flow 16078: {132 126} 
Flow 16130: {40 37} 
Flow 16181: {102 251} 
Flow 16196: {137 136} 
Flow 16215: {136 147} 
Flow 16216: {137 148} 
Flow 16260: {138 139} 
Flow 16261: {30 143} 
Flow 16266: {65 66} 
Flow 16297: {138 44} 
Flow 16378: {139 141} 
Flow 16384: {141 52} 
Flow 16499: {145 149} 
Flow 16526: {113 75} 
Flow 16553: {42 102} 
Flow 16600: {10 9} 
Flow 16642: {60 57} 
Flow 16646: {131 61} 
Flow 16776: {56 205} 
Flow 16867: {3 152} 
Flow 16878: {132 16} 
Flow 16923: {41 64} 
Flow 16942: {82 83} 
Flow 16994: {52 88} 
Flow 16997: {141 290} 
Flow 17054: {144 53} 
Flow 17056: {80 229} 
Flow 17227: {128 127} 
Flow 17299: {20 60} 
Flow 17314: {74 223} 
Flow 17359: {121 270} 
Flow 17361: {123 272} 
Flow 17374: {146 113} 
Flow 17387: {147 146} 
Flow 17402: {20 169} 
Flow 17416: {38 187} 
Flow 17431: {53 56} 
Flow 17438: {65 214} 
Flow 17441: {78 117} 
Flow 17448: {146 75} 
Flow 17450: {146 88} 
Flow 17463: {28 25} 
Flow 17504: {147 136} 
Flow 17575: {134 142} 
Flow 17613: {105 254} 
Time taken running everything: 854 seconds
